enrollment_id,enrolled_at,status,student_id,course_id,semester_id
ENR-00015253,2024-05-24,completed,STU-0002708,CRS-00202,SEM-006
ENR-00015254,2022-10-25,completed,STU-0002888,CRS-00012,SEM-006
ENR-00015255,2022-02-28,failed,STU-0001696,CRS-00247,SEM-006
ENR-00015256,2024-04-03,active,STU-0004515,CRS-00043,SEM-002
ENR-00015257,2023-03-13,completed,STU-0003891,CRS-00168,SEM-002
ENR-00015258,2025-11-09,completed,STU-0004523,CRS-00154,SEM-008
ENR-00015259,2025-08-18,completed,STU-0002510,CRS-00130,SEM-005
ENR-00015260,2025-10-31,completed,STU-0004843,CRS-00286,SEM-007
ENR-00015261,2022-03-29,completed,STU-0003133,CRS-00052,SEM-008
ENR-00015262,2024-03-14,active,STU-0004850,CRS-00093,SEM-001
ENR-00015263,2022-12-05,completed,STU-0002950,CRS-00151,SEM-006
ENR-00015264,2023-01-06,completed,STU-0002602,CRS-00040,SEM-004
ENR-00015265,2025-01-14,completed,STU-0002594,CRS-00049,SEM-005
ENR-00015266,2025-04-23,completed,STU-0004429,CRS-00033,SEM-002
ENR-00015267,2025-12-01,completed,STU-0001194,CRS-00168,SEM-006
ENR-00015268,2022-04-20,active,STU-0004636,CRS-00149,SEM-005
ENR-00015269,2023-03-18,failed,STU-0004375,CRS-00181,SEM-004
ENR-00015270,2023-09-28,completed,STU-0004664,CRS-00010,SEM-007
ENR-00015271,2023-02-12,active,STU-0000061,CRS-00282,SEM-006
ENR-00015272,2023-09-18,completed,STU-0002206,CRS-00285,SEM-005
ENR-00015273,2022-09-26,completed,STU-0004527,CRS-00290,SEM-008
ENR-00015274,2023-02-20,completed,STU-0001719,CRS-00211,SEM-003
ENR-00015275,2024-12-16,dropped,STU-0002344,CRS-00271,SEM-003
ENR-00015276,2022-06-22,completed,STU-0000481,CRS-00217,SEM-002
ENR-00015277,2023-05-14,completed,STU-0001838,CRS-00287,SEM-001
ENR-00015278,2023-10-30,active,STU-0002839,CRS-00299,SEM-007
ENR-00015279,2025-05-23,completed,STU-0004069,CRS-00214,SEM-004
ENR-00015280,2025-04-23,active,STU-0001613,CRS-00243,SEM-008
ENR-00015281,2024-05-27,completed,STU-0003154,CRS-00132,SEM-008
ENR-00015282,2024-01-02,active,STU-0001679,CRS-00123,SEM-008
ENR-00015283,2022-08-28,active,STU-0002196,CRS-00023,SEM-006
ENR-00015284,2025-01-24,completed,STU-0001209,CRS-00063,SEM-004
ENR-00015285,2022-02-28,failed,STU-0002084,CRS-00210,SEM-007
ENR-00015286,2023-01-08,completed,STU-0002524,CRS-00280,SEM-004
ENR-00015287,2022-04-07,completed,STU-0003625,CRS-00065,SEM-002
ENR-00015288,2025-12-13,dropped,STU-0000785,CRS-00093,SEM-001
ENR-00015289,2022-09-10,dropped,STU-0004308,CRS-00232,SEM-005
ENR-00015290,2025-04-06,dropped,STU-0001669,CRS-00137,SEM-005
ENR-00015291,2022-07-07,completed,STU-0001380,CRS-00288,SEM-008
ENR-00015292,2023-09-28,completed,STU-0003253,CRS-00051,SEM-007
ENR-00015293,2024-09-19,completed,STU-0002806,CRS-00291,SEM-006
ENR-00015294,2024-11-06,active,STU-0004402,CRS-00254,SEM-005
ENR-00015295,2023-06-29,active,STU-0000521,CRS-00258,SEM-007
ENR-00015296,2022-09-02,active,STU-0003840,CRS-00025,SEM-006
ENR-00015297,2025-11-19,dropped,STU-0001763,CRS-00116,SEM-003
ENR-00015298,2024-10-21,completed,STU-0001500,CRS-00120,SEM-005
ENR-00015299,2025-12-12,dropped,STU-0001092,CRS-00287,SEM-008
ENR-00015300,2023-04-24,active,STU-0004141,CRS-00084,SEM-007
ENR-00015301,2024-03-26,dropped,STU-0000956,CRS-00154,SEM-007
ENR-00015302,2023-07-25,active,STU-0002461,CRS-00032,SEM-002
ENR-00015303,2025-10-18,active,STU-0001818,CRS-00152,SEM-008
ENR-00015304,2022-09-01,completed,STU-0003747,CRS-00188,SEM-004
ENR-00015305,2024-05-11,completed,STU-0000524,CRS-00096,SEM-003
ENR-00015306,2023-12-14,completed,STU-0003334,CRS-00132,SEM-003
ENR-00015307,2022-01-04,completed,STU-0000805,CRS-00222,SEM-001
ENR-00015308,2023-01-10,completed,STU-0003092,CRS-00183,SEM-007
ENR-00015309,2023-09-22,completed,STU-0000808,CRS-00219,SEM-005
ENR-00015310,2024-11-14,completed,STU-0001233,CRS-00063,SEM-004
ENR-00015311,2024-12-07,completed,STU-0001069,CRS-00031,SEM-003
ENR-00015312,2022-04-10,completed,STU-0003407,CRS-00100,SEM-004
ENR-00015313,2023-10-11,active,STU-0001163,CRS-00141,SEM-004
ENR-00015314,2024-02-28,completed,STU-0004173,CRS-00073,SEM-006
ENR-00015315,2022-06-30,active,STU-0001280,CRS-00046,SEM-007
ENR-00015316,2022-07-10,completed,STU-0004160,CRS-00011,SEM-007
ENR-00015317,2025-09-21,completed,STU-0000778,CRS-00192,SEM-008
ENR-00015318,2023-10-30,dropped,STU-0003221,CRS-00285,SEM-007
ENR-00015319,2022-04-04,completed,STU-0003919,CRS-00035,SEM-001
ENR-00015320,2023-08-01,active,STU-0003172,CRS-00025,SEM-003
ENR-00015321,2025-12-05,active,STU-0000325,CRS-00180,SEM-007
ENR-00015322,2025-04-03,completed,STU-0002914,CRS-00264,SEM-002
ENR-00015323,2023-04-04,active,STU-0004695,CRS-00120,SEM-008
ENR-00015324,2023-04-06,active,STU-0003506,CRS-00243,SEM-002
ENR-00015325,2022-08-27,completed,STU-0004359,CRS-00085,SEM-006
ENR-00015326,2025-03-21,completed,STU-0004408,CRS-00218,SEM-005
ENR-00015327,2022-12-04,completed,STU-0000716,CRS-00066,SEM-007
ENR-00015328,2025-10-30,completed,STU-0003699,CRS-00221,SEM-007
ENR-00015329,2023-05-02,completed,STU-0001995,CRS-00135,SEM-002
ENR-00015330,2025-07-18,completed,STU-0001612,CRS-00149,SEM-002
ENR-00015331,2024-08-30,failed,STU-0004397,CRS-00207,SEM-003
ENR-00015332,2023-10-19,dropped,STU-0003995,CRS-00129,SEM-008
ENR-00015333,2023-12-06,active,STU-0003527,CRS-00203,SEM-006
ENR-00015334,2024-03-29,completed,STU-0000494,CRS-00290,SEM-004
ENR-00015335,2025-03-04,active,STU-0002260,CRS-00267,SEM-002
ENR-00015336,2025-07-27,completed,STU-0001543,CRS-00125,SEM-007
ENR-00015337,2022-06-04,completed,STU-0003101,CRS-00159,SEM-008
ENR-00015338,2022-01-29,completed,STU-0002767,CRS-00100,SEM-004
ENR-00015339,2022-05-22,failed,STU-0003356,CRS-00100,SEM-008
ENR-00015340,2025-02-25,completed,STU-0003268,CRS-00273,SEM-002
ENR-00015341,2025-01-02,failed,STU-0001562,CRS-00159,SEM-007
ENR-00015342,2023-02-04,completed,STU-0001023,CRS-00037,SEM-004
ENR-00015343,2025-08-08,failed,STU-0003244,CRS-00244,SEM-003
ENR-00015344,2024-06-24,dropped,STU-0001730,CRS-00238,SEM-002
ENR-00015345,2023-10-11,completed,STU-0002292,CRS-00254,SEM-002
ENR-00015346,2023-07-24,completed,STU-0001970,CRS-00279,SEM-005
ENR-00015347,2023-09-22,completed,STU-0002045,CRS-00285,SEM-002
ENR-00015348,2024-04-30,completed,STU-0004808,CRS-00026,SEM-005
ENR-00015349,2024-04-19,failed,STU-0001055,CRS-00129,SEM-008
ENR-00015350,2023-05-02,completed,STU-0003467,CRS-00202,SEM-002
ENR-00015351,2024-11-05,dropped,STU-0004855,CRS-00069,SEM-001
ENR-00015352,2024-12-03,active,STU-0001998,CRS-00056,SEM-001
ENR-00015353,2022-08-18,active,STU-0004109,CRS-00065,SEM-008
ENR-00015354,2022-12-04,completed,STU-0004891,CRS-00031,SEM-008
ENR-00015355,2024-10-05,completed,STU-0003696,CRS-00050,SEM-008
ENR-00015356,2025-06-26,active,STU-0004316,CRS-00218,SEM-006
ENR-00015357,2025-10-11,failed,STU-0001373,CRS-00035,SEM-007
ENR-00015358,2024-05-03,completed,STU-0003750,CRS-00044,SEM-007
ENR-00015359,2023-05-06,completed,STU-0000291,CRS-00226,SEM-007
ENR-00015360,2024-04-21,active,STU-0003766,CRS-00272,SEM-007
ENR-00015361,2023-01-19,completed,STU-0000055,CRS-00272,SEM-007
ENR-00015362,2024-11-10,completed,STU-0001074,CRS-00296,SEM-008
ENR-00015363,2022-03-10,active,STU-0001871,CRS-00050,SEM-001
ENR-00015364,2025-02-19,failed,STU-0000468,CRS-00171,SEM-003
ENR-00015365,2022-04-25,completed,STU-0004106,CRS-00282,SEM-006
ENR-00015366,2022-02-04,completed,STU-0003580,CRS-00229,SEM-001
ENR-00015367,2023-11-11,completed,STU-0002425,CRS-00172,SEM-002
ENR-00015368,2024-08-01,completed,STU-0001317,CRS-00291,SEM-008
ENR-00015369,2022-05-04,completed,STU-0003627,CRS-00171,SEM-004
ENR-00015370,2022-05-01,failed,STU-0001035,CRS-00093,SEM-003
ENR-00015371,2022-08-30,active,STU-0000982,CRS-00181,SEM-004
ENR-00015372,2023-01-19,completed,STU-0004921,CRS-00085,SEM-001
ENR-00015373,2023-12-19,failed,STU-0000769,CRS-00075,SEM-004
ENR-00015374,2025-11-25,completed,STU-0002365,CRS-00078,SEM-006
ENR-00015375,2023-03-11,completed,STU-0004049,CRS-00069,SEM-002
ENR-00015376,2023-09-15,active,STU-0002406,CRS-00289,SEM-005
ENR-00015377,2024-11-18,completed,STU-0003485,CRS-00290,SEM-007
ENR-00015378,2024-08-14,completed,STU-0003542,CRS-00218,SEM-003
ENR-00015379,2023-08-18,completed,STU-0003952,CRS-00110,SEM-002
ENR-00015380,2024-02-11,completed,STU-0003265,CRS-00193,SEM-005
ENR-00015381,2024-02-16,completed,STU-0004663,CRS-00204,SEM-007
ENR-00015382,2024-03-13,failed,STU-0003754,CRS-00126,SEM-007
ENR-00015383,2025-09-01,completed,STU-0004686,CRS-00298,SEM-001
ENR-00015384,2025-09-07,active,STU-0000220,CRS-00271,SEM-007
ENR-00015385,2022-05-08,completed,STU-0003461,CRS-00110,SEM-003
ENR-00015386,2023-04-30,active,STU-0002859,CRS-00186,SEM-006
ENR-00015387,2024-03-18,failed,STU-0000230,CRS-00256,SEM-008
ENR-00015388,2025-07-30,completed,STU-0001003,CRS-00057,SEM-004
ENR-00015389,2025-01-12,completed,STU-0004598,CRS-00150,SEM-004
ENR-00015390,2022-03-30,completed,STU-0004004,CRS-00082,SEM-005
ENR-00015391,2023-09-02,completed,STU-0000903,CRS-00110,SEM-002
ENR-00015392,2022-04-04,completed,STU-0002796,CRS-00053,SEM-008
ENR-00015393,2022-06-23,completed,STU-0000694,CRS-00184,SEM-007
ENR-00015394,2025-10-28,completed,STU-0001599,CRS-00237,SEM-005
ENR-00015395,2024-05-04,completed,STU-0001229,CRS-00068,SEM-006
ENR-00015396,2025-12-12,completed,STU-0003178,CRS-00124,SEM-005
ENR-00015397,2025-03-27,completed,STU-0001859,CRS-00122,SEM-001
ENR-00015398,2024-11-12,dropped,STU-0001663,CRS-00018,SEM-008
ENR-00015399,2025-12-18,dropped,STU-0004554,CRS-00178,SEM-005
ENR-00015400,2025-06-30,active,STU-0000406,CRS-00066,SEM-003
ENR-00015401,2022-06-25,completed,STU-0003903,CRS-00066,SEM-008
ENR-00015402,2025-08-03,completed,STU-0004284,CRS-00120,SEM-006
ENR-00015403,2024-12-19,completed,STU-0004926,CRS-00042,SEM-005
ENR-00015404,2022-09-24,completed,STU-0002007,CRS-00001,SEM-003
ENR-00015405,2025-06-09,active,STU-0001316,CRS-00042,SEM-004
ENR-00015406,2024-06-14,active,STU-0001873,CRS-00245,SEM-005
ENR-00015407,2025-04-08,completed,STU-0001651,CRS-00162,SEM-003
ENR-00015408,2023-11-29,completed,STU-0003410,CRS-00172,SEM-002
ENR-00015409,2025-03-30,failed,STU-0002486,CRS-00158,SEM-007
ENR-00015410,2024-11-03,completed,STU-0001648,CRS-00007,SEM-006
ENR-00015411,2023-09-13,dropped,STU-0002363,CRS-00271,SEM-004
ENR-00015412,2025-11-12,completed,STU-0004242,CRS-00039,SEM-008
ENR-00015413,2024-12-22,completed,STU-0002315,CRS-00241,SEM-005
ENR-00015414,2023-09-04,active,STU-0001957,CRS-00177,SEM-006
ENR-00015415,2022-04-02,active,STU-0000910,CRS-00057,SEM-004
ENR-00015416,2022-06-10,completed,STU-0004671,CRS-00256,SEM-003
ENR-00015417,2024-04-12,completed,STU-0000614,CRS-00152,SEM-005
ENR-00015418,2024-05-20,active,STU-0003962,CRS-00196,SEM-004
ENR-00015419,2024-12-06,dropped,STU-0001805,CRS-00201,SEM-004
ENR-00015420,2023-01-01,failed,STU-0001415,CRS-00004,SEM-004
ENR-00015421,2025-03-24,dropped,STU-0003028,CRS-00268,SEM-006
ENR-00015422,2024-03-14,completed,STU-0001680,CRS-00205,SEM-007
ENR-00015423,2023-08-14,completed,STU-0004208,CRS-00184,SEM-005
ENR-00015424,2023-01-01,active,STU-0001697,CRS-00221,SEM-003
ENR-00015425,2024-01-12,completed,STU-0001351,CRS-00183,SEM-008
ENR-00015426,2022-06-24,completed,STU-0004256,CRS-00110,SEM-001
ENR-00015427,2023-05-17,active,STU-0001659,CRS-00006,SEM-002
ENR-00015428,2023-07-05,failed,STU-0001416,CRS-00293,SEM-001
ENR-00015429,2024-06-14,failed,STU-0003194,CRS-00184,SEM-002
ENR-00015430,2023-10-16,completed,STU-0000323,CRS-00200,SEM-002
ENR-00015431,2024-04-19,completed,STU-0000739,CRS-00075,SEM-003
ENR-00015432,2022-09-08,completed,STU-0002884,CRS-00104,SEM-003
ENR-00015433,2023-01-03,completed,STU-0004856,CRS-00051,SEM-002
ENR-00015434,2023-09-07,failed,STU-0004530,CRS-00003,SEM-006
ENR-00015435,2024-04-14,completed,STU-0001380,CRS-00123,SEM-007
ENR-00015436,2025-08-12,failed,STU-0003868,CRS-00178,SEM-006
ENR-00015437,2023-11-13,completed,STU-0003229,CRS-00026,SEM-006
ENR-00015438,2024-08-28,completed,STU-0002730,CRS-00189,SEM-007
ENR-00015439,2023-09-21,completed,STU-0001717,CRS-00203,SEM-007
ENR-00015440,2024-09-13,completed,STU-0002674,CRS-00048,SEM-005
ENR-00015441,2023-10-02,completed,STU-0003565,CRS-00225,SEM-005
ENR-00015442,2024-06-20,active,STU-0002146,CRS-00165,SEM-007
ENR-00015443,2025-02-05,completed,STU-0000985,CRS-00118,SEM-007
ENR-00015444,2024-10-16,active,STU-0003179,CRS-00182,SEM-007
ENR-00015445,2025-11-21,active,STU-0001966,CRS-00065,SEM-004
ENR-00015446,2024-06-08,completed,STU-0001771,CRS-00149,SEM-008
ENR-00015447,2022-11-04,completed,STU-0003265,CRS-00123,SEM-002
ENR-00015448,2022-09-17,failed,STU-0001430,CRS-00246,SEM-003
ENR-00015449,2022-03-20,active,STU-0001637,CRS-00026,SEM-004
ENR-00015450,2022-06-13,active,STU-0000486,CRS-00278,SEM-003
ENR-00015451,2025-04-10,completed,STU-0000456,CRS-00184,SEM-001
ENR-00015452,2025-03-19,completed,STU-0001011,CRS-00162,SEM-006
ENR-00015453,2023-04-26,completed,STU-0002589,CRS-00003,SEM-003
ENR-00015454,2022-05-17,completed,STU-0003415,CRS-00226,SEM-006
ENR-00015455,2022-12-27,completed,STU-0003003,CRS-00229,SEM-004
ENR-00015456,2025-12-26,completed,STU-0002769,CRS-00111,SEM-002
ENR-00015457,2022-08-06,completed,STU-0002022,CRS-00181,SEM-007
ENR-00015458,2022-08-09,completed,STU-0004556,CRS-00195,SEM-008
ENR-00015459,2022-11-24,completed,STU-0000161,CRS-00219,SEM-007
ENR-00015460,2024-03-20,failed,STU-0000470,CRS-00003,SEM-004
ENR-00015461,2024-08-21,completed,STU-0002738,CRS-00091,SEM-005
ENR-00015462,2022-04-29,active,STU-0003184,CRS-00239,SEM-001
ENR-00015463,2022-04-30,completed,STU-0004441,CRS-00098,SEM-004
ENR-00015464,2023-12-22,active,STU-0003791,CRS-00055,SEM-007
ENR-00015465,2024-01-10,failed,STU-0001117,CRS-00002,SEM-006
ENR-00015466,2023-10-04,completed,STU-0000007,CRS-00187,SEM-008
ENR-00015467,2024-01-08,active,STU-0003126,CRS-00113,SEM-005
ENR-00015468,2023-09-09,completed,STU-0004624,CRS-00217,SEM-007
ENR-00015469,2022-11-24,active,STU-0001596,CRS-00132,SEM-006
ENR-00015470,2023-10-19,completed,STU-0002934,CRS-00017,SEM-003
ENR-00015471,2022-09-01,completed,STU-0004011,CRS-00042,SEM-004
ENR-00015472,2022-07-28,dropped,STU-0003939,CRS-00210,SEM-006
ENR-00015473,2022-08-01,active,STU-0003066,CRS-00041,SEM-002
ENR-00015474,2025-01-25,active,STU-0002264,CRS-00141,SEM-007
ENR-00015475,2022-11-14,active,STU-0002434,CRS-00115,SEM-005
ENR-00015476,2024-07-07,active,STU-0001931,CRS-00042,SEM-002
ENR-00015477,2023-10-12,completed,STU-0003218,CRS-00112,SEM-001
ENR-00015478,2022-02-18,active,STU-0001998,CRS-00125,SEM-007
ENR-00015479,2024-01-05,completed,STU-0002555,CRS-00282,SEM-003
ENR-00015480,2024-12-15,completed,STU-0003253,CRS-00053,SEM-007
ENR-00015481,2025-07-16,failed,STU-0002095,CRS-00136,SEM-003
ENR-00015482,2024-05-26,active,STU-0004643,CRS-00040,SEM-002
ENR-00015483,2022-05-29,completed,STU-0003256,CRS-00084,SEM-001
ENR-00015484,2024-08-11,completed,STU-0002737,CRS-00027,SEM-008
ENR-00015485,2023-06-15,completed,STU-0004593,CRS-00074,SEM-001
ENR-00015486,2024-04-27,dropped,STU-0004092,CRS-00175,SEM-005
ENR-00015487,2022-09-18,completed,STU-0000789,CRS-00125,SEM-003
ENR-00015488,2025-05-24,active,STU-0003936,CRS-00245,SEM-007
ENR-00015489,2025-01-10,dropped,STU-0004372,CRS-00120,SEM-003
ENR-00015490,2025-04-30,dropped,STU-0004648,CRS-00272,SEM-003
ENR-00015491,2024-11-14,completed,STU-0002143,CRS-00076,SEM-006
ENR-00015492,2024-08-20,completed,STU-0000505,CRS-00264,SEM-005
ENR-00015493,2025-02-17,active,STU-0001793,CRS-00089,SEM-006
ENR-00015494,2022-11-19,completed,STU-0004725,CRS-00242,SEM-003
ENR-00015495,2025-08-21,completed,STU-0003061,CRS-00169,SEM-005
ENR-00015496,2023-06-09,completed,STU-0002614,CRS-00103,SEM-005
ENR-00015497,2023-10-01,completed,STU-0001678,CRS-00161,SEM-002
ENR-00015498,2024-10-14,completed,STU-0001045,CRS-00247,SEM-007
ENR-00015499,2024-05-15,active,STU-0000008,CRS-00150,SEM-005
ENR-00015500,2025-05-23,completed,STU-0000987,CRS-00089,SEM-007
ENR-00015501,2022-04-27,dropped,STU-0003648,CRS-00221,SEM-003
ENR-00015502,2024-03-17,active,STU-0000731,CRS-00052,SEM-002
ENR-00015503,2024-07-07,completed,STU-0000127,CRS-00298,SEM-002
ENR-00015504,2024-08-02,completed,STU-0003100,CRS-00122,SEM-003
ENR-00015505,2024-04-07,active,STU-0003817,CRS-00064,SEM-004
ENR-00015506,2024-02-11,active,STU-0000813,CRS-00202,SEM-005
ENR-00015507,2024-06-12,completed,STU-0001880,CRS-00155,SEM-004
ENR-00015508,2025-11-16,failed,STU-0004017,CRS-00039,SEM-004
ENR-00015509,2025-06-09,failed,STU-0003893,CRS-00103,SEM-002
ENR-00015510,2022-01-14,completed,STU-0001974,CRS-00161,SEM-008
ENR-00015511,2024-10-08,active,STU-0002034,CRS-00152,SEM-003
ENR-00015512,2025-03-20,active,STU-0004414,CRS-00122,SEM-003
ENR-00015513,2023-06-05,completed,STU-0001478,CRS-00260,SEM-006
ENR-00015514,2022-12-15,active,STU-0003961,CRS-00270,SEM-002
ENR-00015515,2024-05-13,completed,STU-0001397,CRS-00085,SEM-004
ENR-00015516,2025-02-13,completed,STU-0004596,CRS-00280,SEM-008
ENR-00015517,2024-03-08,failed,STU-0003042,CRS-00098,SEM-001
ENR-00015518,2022-05-17,completed,STU-0000689,CRS-00115,SEM-006
ENR-00015519,2023-01-03,dropped,STU-0000544,CRS-00153,SEM-008
ENR-00015520,2025-01-16,completed,STU-0000153,CRS-00109,SEM-003
ENR-00015521,2022-02-11,completed,STU-0002884,CRS-00075,SEM-001
ENR-00015522,2025-03-26,completed,STU-0000621,CRS-00221,SEM-005
ENR-00015523,2022-04-30,failed,STU-0002829,CRS-00269,SEM-003
ENR-00015524,2024-09-20,failed,STU-0002003,CRS-00009,SEM-003
ENR-00015525,2023-09-18,dropped,STU-0000852,CRS-00175,SEM-003
ENR-00015526,2022-08-25,failed,STU-0004912,CRS-00132,SEM-001
ENR-00015527,2024-07-10,dropped,STU-0002467,CRS-00298,SEM-003
ENR-00015528,2023-10-26,completed,STU-0002750,CRS-00192,SEM-003
ENR-00015529,2024-01-17,completed,STU-0002888,CRS-00295,SEM-003
ENR-00015530,2024-09-09,completed,STU-0004928,CRS-00005,SEM-005
ENR-00015531,2022-12-26,active,STU-0003625,CRS-00108,SEM-005
ENR-00015532,2025-10-01,completed,STU-0001364,CRS-00028,SEM-007
ENR-00015533,2023-02-01,completed,STU-0002920,CRS-00093,SEM-008
ENR-00015534,2024-01-05,completed,STU-0003435,CRS-00112,SEM-004
ENR-00015535,2025-06-14,completed,STU-0003705,CRS-00125,SEM-004
ENR-00015536,2023-11-09,completed,STU-0001208,CRS-00067,SEM-004
ENR-00015537,2022-08-14,completed,STU-0000334,CRS-00018,SEM-005
ENR-00015538,2024-07-01,active,STU-0002974,CRS-00166,SEM-003
ENR-00015539,2023-02-19,failed,STU-0002521,CRS-00045,SEM-005
ENR-00015540,2025-06-01,completed,STU-0001485,CRS-00007,SEM-004
ENR-00015541,2024-10-21,failed,STU-0003403,CRS-00210,SEM-003
ENR-00015542,2022-09-07,active,STU-0002939,CRS-00077,SEM-001
ENR-00015543,2023-12-21,completed,STU-0004027,CRS-00192,SEM-001
ENR-00015544,2022-11-01,active,STU-0002644,CRS-00169,SEM-003
ENR-00015545,2023-12-13,active,STU-0004462,CRS-00215,SEM-006
ENR-00015546,2025-12-18,completed,STU-0004034,CRS-00121,SEM-002
ENR-00015547,2024-12-09,completed,STU-0004628,CRS-00204,SEM-008
ENR-00015548,2023-03-22,active,STU-0002284,CRS-00237,SEM-007
ENR-00015549,2023-12-10,completed,STU-0002293,CRS-00276,SEM-008
ENR-00015550,2024-10-23,completed,STU-0002363,CRS-00014,SEM-005
ENR-00015551,2025-02-07,completed,STU-0000471,CRS-00176,SEM-001
ENR-00015552,2022-01-29,completed,STU-0002022,CRS-00213,SEM-007
ENR-00015553,2024-12-26,active,STU-0000703,CRS-00104,SEM-001
ENR-00015554,2023-10-31,completed,STU-0004243,CRS-00056,SEM-004
ENR-00015555,2025-08-10,completed,STU-0003756,CRS-00219,SEM-002
ENR-00015556,2025-04-28,active,STU-0000500,CRS-00131,SEM-001
ENR-00015557,2024-07-28,completed,STU-0001857,CRS-00162,SEM-005
ENR-00015558,2024-04-29,active,STU-0004314,CRS-00292,SEM-003
ENR-00015559,2022-07-19,completed,STU-0004405,CRS-00071,SEM-001
ENR-00015560,2024-01-26,completed,STU-0002311,CRS-00214,SEM-002
ENR-00015561,2025-09-22,completed,STU-0004997,CRS-00070,SEM-003
ENR-00015562,2025-10-29,completed,STU-0002754,CRS-00204,SEM-003
ENR-00015563,2025-07-01,completed,STU-0002993,CRS-00009,SEM-007
ENR-00015564,2022-07-23,completed,STU-0001757,CRS-00079,SEM-006
ENR-00015565,2023-11-27,completed,STU-0001766,CRS-00281,SEM-001
ENR-00015566,2023-10-17,completed,STU-0001130,CRS-00228,SEM-003
ENR-00015567,2025-12-05,completed,STU-0000228,CRS-00281,SEM-002
ENR-00015568,2024-10-11,completed,STU-0004104,CRS-00258,SEM-002
ENR-00015569,2023-07-12,failed,STU-0000671,CRS-00025,SEM-001
ENR-00015570,2023-04-01,completed,STU-0004312,CRS-00265,SEM-008
ENR-00015571,2024-11-30,active,STU-0002777,CRS-00153,SEM-007
ENR-00015572,2022-02-10,failed,STU-0004405,CRS-00082,SEM-006
ENR-00015573,2023-05-28,completed,STU-0001553,CRS-00086,SEM-008
ENR-00015574,2024-04-11,failed,STU-0002142,CRS-00209,SEM-008
ENR-00015575,2023-05-28,completed,STU-0002275,CRS-00233,SEM-006
ENR-00015576,2022-05-28,completed,STU-0004357,CRS-00010,SEM-004
ENR-00015577,2024-09-25,completed,STU-0002423,CRS-00004,SEM-001
ENR-00015578,2025-12-21,dropped,STU-0002895,CRS-00048,SEM-008
ENR-00015579,2023-05-31,completed,STU-0000968,CRS-00018,SEM-008
ENR-00015580,2024-09-11,dropped,STU-0001869,CRS-00071,SEM-005
ENR-00015581,2025-02-27,completed,STU-0004757,CRS-00070,SEM-007
ENR-00015582,2022-05-14,active,STU-0001593,CRS-00010,SEM-002
ENR-00015583,2024-11-03,dropped,STU-0003448,CRS-00214,SEM-005
ENR-00015584,2022-09-19,completed,STU-0003846,CRS-00289,SEM-003
ENR-00015585,2022-09-29,completed,STU-0002296,CRS-00045,SEM-002
ENR-00015586,2022-12-27,completed,STU-0001900,CRS-00152,SEM-007
ENR-00015587,2024-09-02,completed,STU-0004602,CRS-00245,SEM-008
ENR-00015588,2022-09-21,completed,STU-0002902,CRS-00073,SEM-005
ENR-00015589,2024-06-24,completed,STU-0004076,CRS-00271,SEM-008
ENR-00015590,2025-05-20,dropped,STU-0004561,CRS-00085,SEM-001
ENR-00015591,2025-12-27,failed,STU-0004009,CRS-00017,SEM-003
ENR-00015592,2022-05-20,active,STU-0004792,CRS-00066,SEM-004
ENR-00015593,2024-08-03,active,STU-0004486,CRS-00025,SEM-002
ENR-00015594,2023-10-10,completed,STU-0003533,CRS-00147,SEM-005
ENR-00015595,2022-10-19,completed,STU-0002334,CRS-00011,SEM-001
ENR-00015596,2024-07-25,completed,STU-0000735,CRS-00140,SEM-005
ENR-00015597,2024-10-19,completed,STU-0000199,CRS-00183,SEM-006
ENR-00015598,2024-01-07,active,STU-0000776,CRS-00102,SEM-002
ENR-00015599,2024-08-21,active,STU-0003559,CRS-00061,SEM-007
ENR-00015600,2023-02-04,active,STU-0004122,CRS-00172,SEM-001
