grade_id,assessment,score,weight,graded_at,enrollment_id
GRD-00026159,midterm,68.2,0.18,2025-07-14,ENR-00004295
GRD-00026160,quiz,79.64,0.13,2025-05-16,ENR-00005711
GRD-00026161,midterm,69.44,0.16,2023-10-29,ENR-00006568
GRD-00026162,project,58.23,0.16,2024-06-14,ENR-00005325
GRD-00026163,project,62.36,0.41,2024-02-02,ENR-00007026
GRD-00026164,final,73.93,0.44,2024-01-07,ENR-00006618
GRD-00026165,homework,77.42,0.44,2022-08-12,ENR-00019028
GRD-00026166,project,83.06,0.49,2024-09-24,ENR-00009486
GRD-00026167,project,92.38,0.37,2025-11-22,ENR-00012342
GRD-00026168,project,84.9,0.36,2024-06-30,ENR-00004519
GRD-00026169,quiz,94.67,0.23,2024-02-26,ENR-00004375
GRD-00026170,midterm,52.24,0.17,2022-11-26,ENR-00024784
GRD-00026171,project,89.32,0.31,2023-10-10,ENR-00023801
GRD-00026172,quiz,80.69,0.12,2024-11-08,ENR-00020117
GRD-00026173,quiz,71.13,0.31,2024-05-23,ENR-00006247
GRD-00026174,homework,67.22,0.4,2023-10-11,ENR-00013513
GRD-00026175,final,74.86,0.47,2025-05-21,ENR-00011208
GRD-00026176,project,81.86,0.11,2022-10-18,ENR-00007848
GRD-00026177,quiz,97.21,0.5,2023-03-12,ENR-00013784
GRD-00026178,project,72.06,0.4,2025-02-19,ENR-00021831
GRD-00026179,homework,75.27,0.48,2023-05-31,ENR-00014805
GRD-00026180,quiz,81.65,0.49,2025-12-15,ENR-00012884
GRD-00026181,project,76.19,0.18,2023-03-28,ENR-00016506
GRD-00026182,midterm,71.29,0.4,2023-03-25,ENR-00010845
GRD-00026183,project,74.55,0.3,2022-08-28,ENR-00008869
GRD-00026184,final,72.14,0.37,2024-02-01,ENR-00024599
GRD-00026185,project,84.19,0.16,2025-11-02,ENR-00013452
GRD-00026186,project,69.52,0.16,2024-05-08,ENR-00009614
GRD-00026187,quiz,78.72,0.46,2024-06-29,ENR-00003930
GRD-00026188,homework,58.98,0.16,2023-06-05,ENR-00006836
GRD-00026189,final,64.84,0.22,2022-09-02,ENR-00022841
GRD-00026190,project,66.66,0.5,2023-01-31,ENR-00024769
GRD-00026191,project,72.0,0.17,2023-01-24,ENR-00000195
GRD-00026192,project,79.11,0.49,2025-05-04,ENR-00023865
GRD-00026193,midterm,68.25,0.41,2024-11-28,ENR-00011553
GRD-00026194,homework,88.45,0.25,2024-03-13,ENR-00017431
GRD-00026195,final,67.86,0.46,2023-01-22,ENR-00024480
GRD-00026196,homework,71.8,0.17,2023-08-29,ENR-00022951
GRD-00026197,homework,100.0,0.25,2023-04-10,ENR-00015367
GRD-00026198,project,68.85,0.21,2023-08-29,ENR-00004243
GRD-00026199,final,71.02,0.44,2023-09-27,ENR-00002825
GRD-00026200,final,74.28,0.27,2024-05-12,ENR-00007058
GRD-00026201,project,57.79,0.38,2024-04-20,ENR-00002840
GRD-00026202,homework,58.64,0.27,2024-04-15,ENR-00020250
GRD-00026203,midterm,74.42,0.21,2025-03-18,ENR-00024771
GRD-00026204,project,68.15,0.48,2023-01-23,ENR-00005180
GRD-00026205,final,75.36,0.41,2025-08-20,ENR-00008387
GRD-00026206,final,68.43,0.21,2022-10-17,ENR-00015591
GRD-00026207,final,41.4,0.3,2024-06-10,ENR-00017499
GRD-00026208,final,77.63,0.5,2024-11-06,ENR-00012241
GRD-00026209,quiz,90.1,0.5,2024-01-13,ENR-00023208
GRD-00026210,homework,73.43,0.22,2024-08-12,ENR-00011760
GRD-00026211,quiz,74.47,0.29,2025-10-01,ENR-00002721
GRD-00026212,midterm,66.0,0.22,2022-05-19,ENR-00021312
GRD-00026213,quiz,72.6,0.48,2025-08-22,ENR-00011595
GRD-00026214,project,50.93,0.4,2022-07-13,ENR-00003550
GRD-00026215,project,72.71,0.46,2024-07-05,ENR-00003836
GRD-00026216,homework,83.26,0.24,2024-09-17,ENR-00017054
GRD-00026217,midterm,66.09,0.29,2024-11-30,ENR-00021071
GRD-00026218,homework,73.8,0.17,2023-04-29,ENR-00012896
GRD-00026219,final,95.57,0.24,2022-05-03,ENR-00012289
GRD-00026220,midterm,75.46,0.47,2024-04-01,ENR-00009433
GRD-00026221,midterm,79.52,0.33,2025-04-16,ENR-00012359
GRD-00026222,project,60.92,0.3,2025-11-18,ENR-00014438
GRD-00026223,project,62.55,0.23,2022-10-26,ENR-00018347
GRD-00026224,project,79.89,0.15,2022-10-11,ENR-00022939
GRD-00026225,quiz,62.45,0.18,2023-08-29,ENR-00004163
GRD-00026226,midterm,57.61,0.18,2023-06-05,ENR-00009152
GRD-00026227,project,71.28,0.13,2023-01-01,ENR-00017586
GRD-00026228,project,63.18,0.3,2022-10-25,ENR-00011709
GRD-00026229,midterm,88.16,0.4,2025-03-20,ENR-00024445
GRD-00026230,midterm,93.34,0.32,2023-01-17,ENR-00024734
GRD-00026231,homework,79.79,0.44,2022-06-12,ENR-00007860
GRD-00026232,midterm,91.34,0.38,2024-11-21,ENR-00006077
GRD-00026233,quiz,81.02,0.3,2023-12-08,ENR-00020864
GRD-00026234,midterm,92.57,0.23,2023-12-12,ENR-00004017
GRD-00026235,final,82.13,0.16,2025-09-19,ENR-00003557
GRD-00026236,quiz,79.72,0.3,2024-10-28,ENR-00004117
GRD-00026237,midterm,81.01,0.47,2025-11-20,ENR-00024303
GRD-00026238,midterm,82.88,0.19,2023-03-23,ENR-00023704
GRD-00026239,midterm,100.0,0.19,2024-09-18,ENR-00014226
GRD-00026240,final,98.01,0.3,2022-12-29,ENR-00017573
GRD-00026241,project,76.04,0.39,2022-10-31,ENR-00022926
GRD-00026242,midterm,70.29,0.3,2022-11-23,ENR-00000359
GRD-00026243,project,93.36,0.46,2025-11-11,ENR-00022043
GRD-00026244,homework,85.11,0.35,2023-05-07,ENR-00015859
GRD-00026245,final,86.0,0.26,2023-09-17,ENR-00012290
GRD-00026246,quiz,71.96,0.47,2022-02-22,ENR-00001477
GRD-00026247,quiz,61.13,0.39,2022-06-04,ENR-00022444
GRD-00026248,midterm,65.86,0.13,2023-02-17,ENR-00001963
GRD-00026249,homework,60.18,0.45,2022-11-26,ENR-00024090
GRD-00026250,final,71.93,0.36,2024-01-27,ENR-00022956
GRD-00026251,project,50.0,0.4,2023-05-08,ENR-00018225
GRD-00026252,homework,66.89,0.21,2022-07-07,ENR-00010762
GRD-00026253,final,77.14,0.31,2023-01-18,ENR-00004822
GRD-00026254,project,69.08,0.28,2023-12-24,ENR-00009529
GRD-00026255,quiz,90.26,0.25,2025-11-30,ENR-00016036
GRD-00026256,homework,56.67,0.32,2022-03-14,ENR-00013807
GRD-00026257,project,86.02,0.22,2023-03-07,ENR-00004865
GRD-00026258,quiz,84.17,0.49,2025-01-25,ENR-00007211
GRD-00026259,homework,40.95,0.36,2025-09-05,ENR-00024226
GRD-00026260,homework,75.83,0.14,2024-08-15,ENR-00012332
GRD-00026261,midterm,77.61,0.47,2024-09-10,ENR-00017784
GRD-00026262,final,83.94,0.41,2025-03-08,ENR-00023624
GRD-00026263,project,72.98,0.31,2024-12-06,ENR-00021030
GRD-00026264,homework,79.79,0.37,2022-05-05,ENR-00006379
GRD-00026265,final,83.11,0.42,2023-06-10,ENR-00024026
GRD-00026266,quiz,73.13,0.34,2022-08-07,ENR-00020224
GRD-00026267,project,91.8,0.22,2024-05-23,ENR-00007631
GRD-00026268,final,66.32,0.34,2022-10-24,ENR-00005409
GRD-00026269,final,76.69,0.32,2022-11-09,ENR-00012364
GRD-00026270,project,78.73,0.25,2025-10-17,ENR-00024281
GRD-00026271,final,78.18,0.28,2025-01-18,ENR-00009346
GRD-00026272,final,80.04,0.22,2022-05-31,ENR-00017300
GRD-00026273,quiz,64.96,0.22,2023-09-18,ENR-00000528
GRD-00026274,final,67.28,0.29,2024-03-10,ENR-00003697
GRD-00026275,project,63.92,0.3,2023-05-15,ENR-00002189
GRD-00026276,homework,81.03,0.38,2023-10-08,ENR-00002759
GRD-00026277,homework,70.56,0.4,2024-11-28,ENR-00003843
GRD-00026278,final,70.51,0.34,2024-06-05,ENR-00003909
GRD-00026279,final,74.58,0.16,2024-07-06,ENR-00010498
GRD-00026280,project,35.93,0.49,2024-09-10,ENR-00024889
GRD-00026281,final,42.71,0.32,2022-04-26,ENR-00002166
GRD-00026282,quiz,88.82,0.31,2023-12-20,ENR-00009382
GRD-00026283,project,93.99,0.23,2024-07-03,ENR-00002762
GRD-00026284,quiz,66.82,0.27,2023-04-11,ENR-00011788
GRD-00026285,midterm,71.49,0.34,2025-12-05,ENR-00024418
GRD-00026286,homework,78.86,0.43,2022-07-07,ENR-00019055
GRD-00026287,quiz,61.78,0.3,2024-11-24,ENR-00002898
GRD-00026288,quiz,84.81,0.46,2024-10-10,ENR-00004856
GRD-00026289,midterm,58.58,0.33,2024-03-23,ENR-00018225
GRD-00026290,project,57.13,0.4,2022-07-31,ENR-00020725
GRD-00026291,quiz,70.23,0.38,2024-07-27,ENR-00015132
GRD-00026292,project,63.97,0.24,2023-05-08,ENR-00006074
GRD-00026293,quiz,91.67,0.24,2024-09-28,ENR-00018985
GRD-00026294,midterm,85.38,0.45,2022-07-14,ENR-00011205
GRD-00026295,quiz,70.88,0.19,2024-08-16,ENR-00016154
GRD-00026296,midterm,76.58,0.17,2022-04-21,ENR-00006798
GRD-00026297,homework,68.4,0.16,2023-07-05,ENR-00013501
GRD-00026298,final,81.64,0.23,2024-09-09,ENR-00008272
GRD-00026299,project,85.57,0.33,2024-02-15,ENR-00018207
GRD-00026300,midterm,96.69,0.35,2023-07-19,ENR-00001288
GRD-00026301,project,96.61,0.48,2023-10-30,ENR-00009265
GRD-00026302,project,79.14,0.33,2022-11-15,ENR-00007579
GRD-00026303,quiz,65.88,0.22,2024-07-21,ENR-00023493
GRD-00026304,midterm,47.65,0.49,2025-09-03,ENR-00001538
GRD-00026305,project,68.91,0.26,2022-03-20,ENR-00007335
GRD-00026306,homework,61.83,0.2,2023-03-05,ENR-00015332
GRD-00026307,midterm,48.35,0.21,2024-09-05,ENR-00018340
GRD-00026308,project,55.67,0.26,2024-08-14,ENR-00024411
GRD-00026309,midterm,64.98,0.29,2024-04-04,ENR-00021700
GRD-00026310,quiz,100.0,0.27,2023-10-23,ENR-00014048
GRD-00026311,homework,78.37,0.2,2024-10-21,ENR-00001440
GRD-00026312,quiz,66.98,0.43,2022-10-12,ENR-00018138
GRD-00026313,final,66.45,0.16,2024-03-09,ENR-00006079
GRD-00026314,midterm,80.08,0.16,2025-07-07,ENR-00007388
GRD-00026315,project,72.85,0.4,2025-02-06,ENR-00006921
GRD-00026316,quiz,71.15,0.26,2023-12-26,ENR-00002791
GRD-00026317,project,82.61,0.34,2022-04-12,ENR-00015897
GRD-00026318,final,78.17,0.17,2022-03-05,ENR-00009206
GRD-00026319,homework,95.15,0.19,2024-02-17,ENR-00019922
GRD-00026320,project,71.62,0.46,2023-11-10,ENR-00020335
GRD-00026321,project,66.15,0.11,2025-12-30,ENR-00015316
GRD-00026322,project,79.29,0.27,2024-08-20,ENR-00009513
GRD-00026323,midterm,87.52,0.5,2023-02-19,ENR-00014124
GRD-00026324,final,76.19,0.38,2024-04-28,ENR-00019219
GRD-00026325,midterm,54.39,0.3,2024-10-13,ENR-00020212
GRD-00026326,homework,53.05,0.26,2024-12-16,ENR-00011464
GRD-00026327,homework,51.41,0.31,2023-07-24,ENR-00002074
GRD-00026328,homework,81.82,0.16,2023-10-24,ENR-00006116
GRD-00026329,quiz,76.68,0.18,2022-02-01,ENR-00000123
GRD-00026330,project,76.25,0.44,2023-11-09,ENR-00000785
GRD-00026331,project,59.28,0.14,2025-08-09,ENR-00000127
GRD-00026332,quiz,77.41,0.25,2023-03-17,ENR-00005355
GRD-00026333,final,68.62,0.14,2024-06-26,ENR-00021481
GRD-00026334,project,73.86,0.39,2025-04-24,ENR-00022133
GRD-00026335,homework,78.72,0.21,2022-11-14,ENR-00001442
GRD-00026336,homework,67.71,0.44,2025-02-17,ENR-00015571
GRD-00026337,homework,89.47,0.49,2025-01-13,ENR-00024494
GRD-00026338,midterm,81.97,0.35,2025-12-22,ENR-00022745
GRD-00026339,quiz,76.17,0.46,2024-07-06,ENR-00011737
GRD-00026340,homework,67.32,0.47,2024-02-22,ENR-00019781
GRD-00026341,homework,79.78,0.24,2023-08-08,ENR-00017711
GRD-00026342,midterm,72.72,0.3,2025-07-16,ENR-00000731
GRD-00026343,final,74.6,0.17,2023-03-17,ENR-00010461
GRD-00026344,midterm,99.86,0.22,2025-09-01,ENR-00003120
GRD-00026345,final,68.44,0.48,2023-08-13,ENR-00011514
GRD-00026346,homework,84.63,0.21,2024-09-09,ENR-00011003
GRD-00026347,quiz,86.64,0.23,2025-04-25,ENR-00024129
GRD-00026348,quiz,67.39,0.29,2023-08-06,ENR-00006090
GRD-00026349,project,58.7,0.25,2025-03-31,ENR-00015721
GRD-00026350,midterm,76.5,0.18,2025-12-16,ENR-00001013
GRD-00026351,homework,96.22,0.39,2023-12-02,ENR-00019288
GRD-00026352,project,77.07,0.27,2025-02-04,ENR-00021227
GRD-00026353,final,78.63,0.46,2022-06-26,ENR-00014279
GRD-00026354,quiz,73.05,0.29,2022-09-20,ENR-00016502
GRD-00026355,project,45.48,0.22,2023-06-24,ENR-00016401
GRD-00026356,midterm,69.72,0.37,2025-05-17,ENR-00005313
GRD-00026357,project,83.58,0.31,2023-08-09,ENR-00003660
GRD-00026358,homework,76.79,0.17,2023-07-25,ENR-00010522
GRD-00026359,final,74.24,0.25,2024-12-25,ENR-00012852
GRD-00026360,quiz,80.29,0.39,2022-07-31,ENR-00024072
GRD-00026361,final,55.5,0.24,2025-05-01,ENR-00006423
GRD-00026362,homework,100.0,0.11,2024-12-18,ENR-00021835
GRD-00026363,quiz,63.81,0.23,2022-05-26,ENR-00022901
GRD-00026364,quiz,75.48,0.5,2022-10-17,ENR-00002033
GRD-00026365,midterm,70.79,0.33,2023-06-08,ENR-00024067
GRD-00026366,project,74.76,0.19,2024-10-11,ENR-00017418
GRD-00026367,midterm,98.65,0.37,2022-10-13,ENR-00012871
GRD-00026368,final,75.43,0.17,2022-11-08,ENR-00016428
GRD-00026369,homework,63.27,0.43,2025-03-03,ENR-00008945
GRD-00026370,quiz,56.01,0.22,2022-08-12,ENR-00007670
GRD-00026371,final,83.74,0.39,2023-07-27,ENR-00003931
GRD-00026372,homework,91.92,0.3,2023-08-30,ENR-00022668
GRD-00026373,midterm,79.27,0.17,2023-07-27,ENR-00019582
GRD-00026374,midterm,71.39,0.21,2023-08-27,ENR-00002633
GRD-00026375,homework,93.79,0.15,2022-04-05,ENR-00022765
GRD-00026376,homework,79.17,0.31,2025-12-13,ENR-00003532
GRD-00026377,midterm,79.69,0.31,2023-09-01,ENR-00016326
GRD-00026378,final,55.58,0.24,2024-06-12,ENR-00022859
GRD-00026379,final,67.53,0.17,2023-01-27,ENR-00014615
GRD-00026380,midterm,76.81,0.15,2024-03-22,ENR-00010878
GRD-00026381,project,84.84,0.26,2025-07-06,ENR-00006983
GRD-00026382,final,77.97,0.32,2023-05-31,ENR-00022530
GRD-00026383,final,65.5,0.21,2025-05-10,ENR-00008059
GRD-00026384,project,86.59,0.43,2023-07-16,ENR-00010132
GRD-00026385,final,78.24,0.15,2025-10-04,ENR-00004318
GRD-00026386,final,72.4,0.36,2025-03-04,ENR-00017496
GRD-00026387,project,79.87,0.18,2025-10-29,ENR-00021621
GRD-00026388,homework,61.4,0.24,2024-12-02,ENR-00015738
GRD-00026389,homework,81.09,0.17,2023-01-06,ENR-00010849
GRD-00026390,final,64.19,0.11,2022-11-10,ENR-00024614
GRD-00026391,final,89.03,0.38,2022-09-19,ENR-00017612
GRD-00026392,project,82.2,0.43,2024-12-09,ENR-00024893
GRD-00026393,project,64.95,0.24,2025-07-07,ENR-00011477
GRD-00026394,final,63.96,0.11,2022-02-13,ENR-00012997
GRD-00026395,midterm,64.72,0.31,2024-01-29,ENR-00024581
GRD-00026396,quiz,77.54,0.21,2024-08-14,ENR-00014390
GRD-00026397,quiz,85.19,0.15,2024-06-22,ENR-00005909
GRD-00026398,homework,95.1,0.18,2024-02-22,ENR-00003537
GRD-00026399,homework,82.27,0.39,2023-05-26,ENR-00004933
GRD-00026400,homework,74.14,0.18,2022-06-30,ENR-00016677
GRD-00026401,project,100.0,0.34,2024-02-24,ENR-00023073
GRD-00026402,quiz,68.28,0.19,2023-11-23,ENR-00015044
GRD-00026403,project,89.25,0.28,2022-11-08,ENR-00001623
GRD-00026404,quiz,74.44,0.28,2022-08-06,ENR-00015133
GRD-00026405,homework,82.23,0.21,2024-07-19,ENR-00010522
GRD-00026406,homework,38.56,0.34,2025-03-18,ENR-00014983
GRD-00026407,midterm,81.27,0.18,2024-10-19,ENR-00008624
GRD-00026408,homework,95.48,0.23,2024-06-23,ENR-00023274
GRD-00026409,final,84.49,0.5,2024-07-09,ENR-00006494
GRD-00026410,homework,91.53,0.17,2024-02-03,ENR-00021330
GRD-00026411,quiz,66.76,0.36,2025-06-21,ENR-00023728
GRD-00026412,homework,51.77,0.25,2023-04-07,ENR-00012000
GRD-00026413,project,71.21,0.25,2024-09-17,ENR-00024813
GRD-00026414,quiz,88.43,0.35,2023-08-10,ENR-00008597
GRD-00026415,final,71.14,0.41,2024-12-22,ENR-00014971
GRD-00026416,homework,74.68,0.47,2025-10-08,ENR-00003279
GRD-00026417,homework,71.37,0.48,2022-06-07,ENR-00000184
GRD-00026418,homework,73.78,0.14,2025-12-31,ENR-00000236
GRD-00026419,homework,62.11,0.26,2023-10-19,ENR-00022159
GRD-00026420,final,87.0,0.22,2022-06-15,ENR-00019898
GRD-00026421,final,75.88,0.41,2024-05-27,ENR-00019272
GRD-00026422,midterm,51.0,0.26,2022-08-10,ENR-00017932
GRD-00026423,homework,52.28,0.49,2022-10-17,ENR-00011456
GRD-00026424,homework,69.58,0.39,2023-05-10,ENR-00017557
GRD-00026425,homework,90.96,0.35,2022-12-18,ENR-00003961
GRD-00026426,quiz,78.6,0.38,2022-10-22,ENR-00018271
GRD-00026427,project,85.54,0.33,2023-02-18,ENR-00018887
GRD-00026428,project,53.97,0.28,2022-10-27,ENR-00016403
GRD-00026429,homework,60.32,0.29,2025-05-25,ENR-00002339
GRD-00026430,final,88.48,0.44,2024-02-24,ENR-00002816
GRD-00026431,quiz,83.59,0.3,2023-03-30,ENR-00008846
GRD-00026432,midterm,84.98,0.4,2025-02-07,ENR-00012758
GRD-00026433,midterm,53.62,0.13,2023-09-12,ENR-00000010
GRD-00026434,project,73.06,0.36,2023-04-18,ENR-00013467
GRD-00026435,quiz,60.58,0.28,2025-11-23,ENR-00007434
GRD-00026436,quiz,58.31,0.46,2025-05-02,ENR-00018116
GRD-00026437,midterm,85.28,0.38,2023-01-18,ENR-00003025
GRD-00026438,midterm,70.54,0.12,2022-09-25,ENR-00007648
GRD-00026439,homework,55.0,0.19,2024-11-28,ENR-00020602
GRD-00026440,midterm,79.08,0.4,2024-11-02,ENR-00007592
GRD-00026441,homework,83.19,0.44,2024-05-11,ENR-00001611
GRD-00026442,final,79.15,0.35,2023-05-12,ENR-00023619
GRD-00026443,midterm,50.44,0.36,2025-03-21,ENR-00021712
GRD-00026444,final,79.02,0.45,2022-05-14,ENR-00004608
GRD-00026445,final,74.58,0.22,2023-01-02,ENR-00004027
GRD-00026446,quiz,91.22,0.14,2025-07-04,ENR-00017603
GRD-00026447,quiz,74.93,0.36,2023-10-27,ENR-00016648
GRD-00026448,project,78.13,0.33,2024-11-02,ENR-00021811
GRD-00026449,midterm,71.85,0.47,2024-02-19,ENR-00009231
GRD-00026450,final,69.79,0.43,2025-06-03,ENR-00024354
GRD-00026451,homework,77.06,0.23,2025-03-03,ENR-00007212
GRD-00026452,project,61.42,0.14,2022-04-10,ENR-00022134
GRD-00026453,midterm,94.99,0.35,2022-11-24,ENR-00020328
GRD-00026454,midterm,86.91,0.18,2024-01-24,ENR-00017129
GRD-00026455,homework,77.16,0.29,2023-06-08,ENR-00019225
GRD-00026456,final,69.44,0.21,2023-05-24,ENR-00012456
GRD-00026457,quiz,89.3,0.29,2025-01-01,ENR-00005486
GRD-00026458,project,98.76,0.12,2024-05-29,ENR-00015762
GRD-00026459,project,57.35,0.18,2024-02-27,ENR-00012673
GRD-00026460,midterm,68.85,0.4,2023-05-15,ENR-00024664
GRD-00026461,midterm,78.83,0.16,2023-10-24,ENR-00001506
GRD-00026462,homework,83.61,0.22,2022-12-03,ENR-00012136
GRD-00026463,project,89.94,0.41,2023-11-27,ENR-00021524
GRD-00026464,midterm,64.26,0.39,2025-08-23,ENR-00000246
GRD-00026465,final,60.23,0.45,2023-07-30,ENR-00015321
GRD-00026466,final,60.99,0.21,2023-10-26,ENR-00008483
GRD-00026467,homework,77.16,0.36,2024-08-27,ENR-00018933
GRD-00026468,midterm,70.83,0.21,2023-09-06,ENR-00002724
GRD-00026469,project,90.15,0.34,2024-05-22,ENR-00002562
GRD-00026470,quiz,81.4,0.12,2023-06-05,ENR-00006316
GRD-00026471,homework,73.98,0.3,2025-09-20,ENR-00003873
GRD-00026472,midterm,62.79,0.12,2023-12-27,ENR-00014595
GRD-00026473,midterm,82.87,0.38,2025-09-16,ENR-00002358
GRD-00026474,project,84.49,0.39,2023-06-12,ENR-00010548
GRD-00026475,midterm,100.0,0.19,2024-08-30,ENR-00007219
GRD-00026476,project,57.06,0.26,2023-02-26,ENR-00017512
GRD-00026477,final,85.85,0.13,2024-09-07,ENR-00022284
GRD-00026478,project,51.01,0.29,2024-12-29,ENR-00017860
GRD-00026479,project,97.86,0.23,2025-05-07,ENR-00023977
GRD-00026480,homework,85.44,0.47,2024-02-17,ENR-00022252
GRD-00026481,project,76.73,0.23,2023-04-07,ENR-00006881
GRD-00026482,quiz,68.11,0.25,2022-06-30,ENR-00015875
GRD-00026483,quiz,83.5,0.46,2022-10-15,ENR-00011613
GRD-00026484,final,77.85,0.47,2022-11-17,ENR-00001271
GRD-00026485,midterm,68.8,0.47,2022-06-10,ENR-00010816
GRD-00026486,final,63.93,0.15,2023-04-12,ENR-00013721
GRD-00026487,project,54.81,0.49,2024-05-17,ENR-00007429
GRD-00026488,homework,71.19,0.41,2025-10-04,ENR-00019243
GRD-00026489,final,54.73,0.24,2025-11-19,ENR-00006990
GRD-00026490,project,80.92,0.13,2024-06-07,ENR-00021306
GRD-00026491,homework,75.37,0.37,2022-03-11,ENR-00022507
GRD-00026492,midterm,89.9,0.33,2024-08-17,ENR-00016232
GRD-00026493,quiz,61.17,0.12,2025-06-29,ENR-00005989
GRD-00026494,final,75.55,0.14,2024-12-24,ENR-00000681
GRD-00026495,final,79.32,0.4,2025-02-22,ENR-00017836
GRD-00026496,project,68.84,0.22,2025-03-02,ENR-00003463
GRD-00026497,final,85.22,0.19,2022-11-06,ENR-00024094
GRD-00026498,project,82.15,0.44,2024-09-25,ENR-00015445
GRD-00026499,quiz,77.47,0.22,2023-05-05,ENR-00017462
GRD-00026500,final,72.62,0.24,2023-05-07,ENR-00007652
GRD-00026501,homework,62.69,0.16,2024-05-29,ENR-00021667
GRD-00026502,quiz,73.78,0.23,2025-03-19,ENR-00006446
GRD-00026503,midterm,75.09,0.48,2025-03-10,ENR-00004147
GRD-00026504,midterm,90.22,0.14,2023-03-20,ENR-00023232
GRD-00026505,midterm,81.09,0.32,2023-03-20,ENR-00017294
GRD-00026506,homework,68.7,0.17,2025-08-27,ENR-00010582
GRD-00026507,homework,62.48,0.2,2022-10-17,ENR-00000429
GRD-00026508,final,74.96,0.35,2023-04-01,ENR-00001947
GRD-00026509,final,96.94,0.24,2025-03-16,ENR-00016989
GRD-00026510,homework,79.61,0.11,2023-12-21,ENR-00005152
GRD-00026511,final,72.66,0.48,2024-08-19,ENR-00015871
GRD-00026512,quiz,91.38,0.14,2024-07-24,ENR-00010766
GRD-00026513,homework,66.96,0.25,2024-02-20,ENR-00011519
GRD-00026514,homework,79.32,0.11,2024-02-19,ENR-00003192
GRD-00026515,homework,64.12,0.21,2023-05-01,ENR-00011821
GRD-00026516,quiz,93.11,0.14,2023-02-12,ENR-00009386
GRD-00026517,quiz,57.96,0.32,2022-03-10,ENR-00003193
GRD-00026518,project,68.41,0.35,2024-01-30,ENR-00011884
GRD-00026519,project,81.59,0.42,2025-10-10,ENR-00021310
GRD-00026520,midterm,85.86,0.48,2025-10-15,ENR-00011272
GRD-00026521,midterm,57.27,0.39,2023-03-07,ENR-00007062
GRD-00026522,midterm,65.27,0.34,2022-04-25,ENR-00019111
GRD-00026523,project,79.15,0.19,2023-03-24,ENR-00008477
GRD-00026524,final,77.93,0.39,2025-01-05,ENR-00004311
GRD-00026525,quiz,70.16,0.41,2022-08-10,ENR-00022294
GRD-00026526,midterm,87.44,0.35,2025-02-23,ENR-00003513
GRD-00026527,quiz,72.3,0.35,2022-11-19,ENR-00007293
GRD-00026528,quiz,83.75,0.26,2023-07-31,ENR-00011305
GRD-00026529,quiz,74.24,0.37,2025-04-06,ENR-00023050
GRD-00026530,quiz,74.51,0.3,2025-06-27,ENR-00010233
GRD-00026531,midterm,62.46,0.1,2023-10-10,ENR-00020499
GRD-00026532,final,73.53,0.42,2022-02-11,ENR-00022871
GRD-00026533,midterm,75.9,0.46,2023-09-21,ENR-00002095
GRD-00026534,project,71.63,0.3,2025-03-11,ENR-00016991
GRD-00026535,homework,66.23,0.42,2022-04-11,ENR-00017067
GRD-00026536,midterm,91.06,0.48,2025-02-26,ENR-00004644
GRD-00026537,project,72.43,0.42,2025-02-12,ENR-00000975
GRD-00026538,homework,82.29,0.36,2025-11-15,ENR-00022508
GRD-00026539,project,71.75,0.41,2023-03-24,ENR-00005750
GRD-00026540,quiz,83.2,0.41,2025-06-17,ENR-00000069
GRD-00026541,project,93.46,0.33,2022-07-15,ENR-00017552
GRD-00026542,quiz,72.99,0.21,2023-04-18,ENR-00022340
GRD-00026543,quiz,62.18,0.3,2024-07-01,ENR-00022236
GRD-00026544,quiz,83.5,0.33,2023-01-16,ENR-00004088
GRD-00026545,final,96.52,0.34,2022-06-11,ENR-00001355
GRD-00026546,final,51.56,0.47,2022-03-15,ENR-00000780
GRD-00026547,project,72.41,0.19,2025-11-07,ENR-00010158
GRD-00026548,final,62.72,0.18,2024-10-10,ENR-00021181
GRD-00026549,homework,90.53,0.35,2022-11-03,ENR-00023109
GRD-00026550,final,73.07,0.3,2023-01-24,ENR-00014291
GRD-00026551,quiz,71.41,0.41,2025-11-23,ENR-00024832
GRD-00026552,final,80.74,0.18,2023-08-31,ENR-00010478
GRD-00026553,final,71.93,0.41,2022-03-01,ENR-00017074
GRD-00026554,final,75.41,0.41,2024-07-15,ENR-00000790
GRD-00026555,homework,87.78,0.19,2022-10-09,ENR-00011855
GRD-00026556,homework,62.15,0.28,2023-09-10,ENR-00007076
GRD-00026557,final,72.96,0.44,2023-10-19,ENR-00020208
GRD-00026558,midterm,63.92,0.11,2022-12-28,ENR-00005188
GRD-00026559,midterm,54.61,0.48,2024-08-06,ENR-00020967
GRD-00026560,project,67.96,0.42,2022-06-03,ENR-00022022
GRD-00026561,midterm,55.23,0.46,2024-12-30,ENR-00020530
GRD-00026562,homework,75.64,0.12,2024-11-29,ENR-00009701
GRD-00026563,project,92.14,0.23,2024-06-27,ENR-00004304
GRD-00026564,final,74.73,0.27,2024-04-22,ENR-00005701
GRD-00026565,final,74.54,0.42,2025-01-16,ENR-00017145
