payment_id,amount,paid_at,method,invoice_id
PAY-00028857,13.74,2022-06-08,paypal,INV-00049619
PAY-00028858,69.22,2023-09-19,card,INV-00045996
PAY-00028859,109.35,2024-03-10,card,INV-00037269
PAY-00028860,409.69,2022-06-06,card,INV-00017545
PAY-00028861,79.79,2025-12-06,card,INV-00027563
PAY-00028862,66.66,2024-02-18,card,INV-00048698
PAY-00028863,79.3,2024-06-01,card,INV-00046630
PAY-00028864,72.57,2023-10-02,card,INV-00031383
PAY-00028865,17.6,2024-02-06,card,INV-00036758
PAY-00028866,38.71,2025-09-19,bank_transfer,INV-00036911
PAY-00028867,139.15,2025-04-25,bank_transfer,INV-00028597
PAY-00028868,7.54,2024-10-02,paypal,INV-00010388
PAY-00028869,38.79,2024-08-07,card,INV-00012222
PAY-00028870,57.45,2025-06-11,card,INV-00029931
PAY-00028871,50.41,2025-09-25,card,INV-00010098
PAY-00028872,194.43,2023-12-25,card,INV-00024281
PAY-00028873,19.71,2025-06-01,card,INV-00007776
PAY-00028874,47.0,2025-09-12,bank_transfer,INV-00015695
PAY-00028875,15.79,2022-07-21,paypal,INV-00000613
PAY-00028876,93.0,2024-12-08,card,INV-00018149
PAY-00028877,32.7,2025-09-16,card,INV-00004290
PAY-00028878,30.53,2024-03-09,card,INV-00015792
PAY-00028879,66.48,2024-12-10,card,INV-00043000
PAY-00028880,110.68,2023-07-22,card,INV-00001191
PAY-00028881,178.19,2023-10-23,bank_transfer,INV-00014861
PAY-00028882,181.51,2022-06-26,card,INV-00038411
PAY-00028883,84.89,2026-02-08,bank_transfer,INV-00030765
PAY-00028884,38.09,2022-04-16,card,INV-00011841
PAY-00028885,126.49,2024-10-19,card,INV-00031228
PAY-00028886,57.22,2025-01-24,bank_transfer,INV-00018077
PAY-00028887,66.6,2023-10-27,paypal,INV-00003661
PAY-00028888,132.39,2025-04-27,card,INV-00030806
PAY-00028889,13.3,2023-03-12,bank_transfer,INV-00037834
PAY-00028890,103.37,2025-08-25,card,INV-00007305
PAY-00028891,205.15,2024-05-24,card,INV-00002922
PAY-00028892,43.69,2024-07-28,cash,INV-00046031
PAY-00028893,96.23,2022-07-19,card,INV-00018671
PAY-00028894,47.55,2022-03-03,card,INV-00027740
PAY-00028895,67.85,2023-08-20,bank_transfer,INV-00002331
PAY-00028896,171.39,2024-02-16,bank_transfer,INV-00048902
PAY-00028897,143.21,2024-07-05,cash,INV-00023849
PAY-00028898,41.63,2023-01-22,paypal,INV-00038218
PAY-00028899,29.4,2023-09-29,card,INV-00027058
PAY-00028900,28.01,2022-07-28,card,INV-00010168
PAY-00028901,71.59,2022-07-05,bank_transfer,INV-00045708
PAY-00028902,40.13,2025-05-16,bank_transfer,INV-00044597
PAY-00028903,32.9,2022-11-19,card,INV-00001532
PAY-00028904,63.16,2025-05-23,bank_transfer,INV-00008833
PAY-00028905,8.75,2023-09-18,card,INV-00031151
PAY-00028906,33.45,2024-03-05,card,INV-00014956
PAY-00028907,9.82,2024-08-01,card,INV-00032228
PAY-00028908,44.79,2022-04-06,bank_transfer,INV-00013993
PAY-00028909,69.98,2022-06-21,paypal,INV-00029766
PAY-00028910,60.77,2025-06-03,bank_transfer,INV-00019889
PAY-00028911,74.96,2024-03-29,bank_transfer,INV-00015547
PAY-00028912,52.62,2025-01-18,paypal,INV-00019435
PAY-00028913,94.66,2023-02-24,card,INV-00008340
PAY-00028914,134.04,2024-12-13,card,INV-00003252
PAY-00028915,36.26,2023-05-28,bank_transfer,INV-00038167
PAY-00028916,30.55,2025-04-09,card,INV-00038569
PAY-00028917,161.82,2025-12-03,bank_transfer,INV-00049379
PAY-00028918,29.16,2022-08-19,card,INV-00047399
PAY-00028919,57.66,2024-10-10,card,INV-00040200
PAY-00028920,11.91,2022-06-28,card,INV-00021681
PAY-00028921,66.55,2022-10-15,card,INV-00033802
PAY-00028922,42.29,2023-01-06,card,INV-00023923
PAY-00028923,77.27,2023-02-12,card,INV-00033529
PAY-00028924,84.36,2024-06-16,paypal,INV-00033281
PAY-00028925,10.3,2024-07-13,card,INV-00001124
PAY-00028926,17.75,2023-07-10,card,INV-00017979
PAY-00028927,19.85,2025-02-27,card,INV-00026925
PAY-00028928,48.73,2024-06-22,card,INV-00025844
PAY-00028929,34.06,2023-05-27,card,INV-00038167
PAY-00028930,41.01,2024-09-13,paypal,INV-00042933
PAY-00028931,20.85,2022-03-05,bank_transfer,INV-00007230
PAY-00028932,23.46,2022-12-05,card,INV-00034669
PAY-00028933,262.29,2024-03-08,cash,INV-00007300
PAY-00028934,38.9,2022-03-30,bank_transfer,INV-00013822
PAY-00028935,7.82,2023-12-09,card,INV-00034055
PAY-00028936,10.71,2024-08-27,card,INV-00005159
PAY-00028937,15.97,2025-10-11,paypal,INV-00015704
PAY-00028938,185.61,2026-01-07,bank_transfer,INV-00010467
PAY-00028939,82.77,2023-02-18,card,INV-00029619
PAY-00028940,42.83,2023-08-13,card,INV-00008541
PAY-00028941,136.4,2024-08-23,bank_transfer,INV-00038975
PAY-00028942,30.0,2025-06-16,card,INV-00015996
PAY-00028943,58.58,2022-09-25,bank_transfer,INV-00044773
PAY-00028944,262.86,2024-06-22,card,INV-00032029
PAY-00028945,192.93,2024-09-21,card,INV-00048667
PAY-00028946,92.44,2022-11-03,card,INV-00034209
PAY-00028947,133.35,2023-11-26,bank_transfer,INV-00023504
PAY-00028948,12.89,2025-11-25,bank_transfer,INV-00045808
PAY-00028949,128.58,2024-09-06,card,INV-00023223
PAY-00028950,57.21,2025-02-15,paypal,INV-00036027
PAY-00028951,87.59,2023-01-05,card,INV-00024316
PAY-00028952,95.75,2025-06-05,bank_transfer,INV-00026473
PAY-00028953,84.85,2022-12-03,card,INV-00004649
PAY-00028954,78.48,2025-07-28,cash,INV-00003155
PAY-00028955,47.89,2025-05-08,paypal,INV-00039210
PAY-00028956,80.11,2023-09-08,card,INV-00048782
PAY-00028957,87.95,2023-06-17,bank_transfer,INV-00004861
PAY-00028958,103.12,2025-06-12,bank_transfer,INV-00015509
PAY-00028959,55.96,2023-05-31,paypal,INV-00044057
PAY-00028960,10.76,2023-09-05,paypal,INV-00007554
PAY-00028961,125.11,2023-12-24,card,INV-00031924
PAY-00028962,208.27,2023-06-05,card,INV-00002368
PAY-00028963,25.41,2024-04-03,card,INV-00026913
PAY-00028964,333.4,2023-09-20,card,INV-00028376
PAY-00028965,97.93,2022-05-01,card,INV-00014027
PAY-00028966,35.06,2023-06-12,bank_transfer,INV-00047214
PAY-00028967,43.17,2023-12-15,card,INV-00006524
PAY-00028968,52.02,2025-08-16,card,INV-00049019
PAY-00028969,33.36,2024-10-23,bank_transfer,INV-00002471
PAY-00028970,47.86,2025-02-19,card,INV-00009946
PAY-00028971,29.87,2025-07-26,bank_transfer,INV-00009366
PAY-00028972,126.07,2025-09-06,card,INV-00047117
PAY-00028973,9.29,2022-12-08,paypal,INV-00033796
PAY-00028974,250.1,2024-10-04,card,INV-00022472
PAY-00028975,59.17,2024-04-18,card,INV-00043145
PAY-00028976,160.51,2025-10-24,card,INV-00035564
PAY-00028977,128.34,2024-05-08,card,INV-00040933
PAY-00028978,223.16,2024-04-29,card,INV-00004728
PAY-00028979,10.32,2024-10-18,bank_transfer,INV-00025207
PAY-00028980,111.25,2024-05-25,card,INV-00040698
PAY-00028981,76.95,2025-08-14,bank_transfer,INV-00001924
PAY-00028982,78.9,2022-05-04,card,INV-00024008
PAY-00028983,14.93,2023-03-22,bank_transfer,INV-00001530
PAY-00028984,63.12,2025-03-20,card,INV-00010569
PAY-00028985,9.9,2025-08-14,card,INV-00000605
PAY-00028986,84.92,2025-03-02,card,INV-00041122
PAY-00028987,164.22,2025-06-10,paypal,INV-00002660
PAY-00028988,32.75,2022-08-12,bank_transfer,INV-00029888
PAY-00028989,82.12,2024-04-25,card,INV-00010083
PAY-00028990,72.72,2023-06-23,card,INV-00020658
PAY-00028991,92.96,2023-06-26,card,INV-00035646
PAY-00028992,24.88,2024-07-19,card,INV-00013691
PAY-00028993,42.14,2025-12-07,card,INV-00005811
PAY-00028994,129.54,2024-09-20,card,INV-00035246
PAY-00028995,51.96,2026-01-15,card,INV-00036659
PAY-00028996,112.18,2024-01-15,bank_transfer,INV-00045517
PAY-00028997,10.67,2025-03-09,card,INV-00020228
PAY-00028998,23.3,2023-08-25,bank_transfer,INV-00009258
PAY-00028999,76.3,2022-06-18,card,INV-00037883
PAY-00029000,117.99,2023-01-04,bank_transfer,INV-00001990
PAY-00029001,20.26,2022-03-29,card,INV-00018643
PAY-00029002,47.74,2022-03-06,bank_transfer,INV-00027473
PAY-00029003,26.29,2025-04-18,card,INV-00040736
PAY-00029004,163.03,2024-11-21,bank_transfer,INV-00031785
PAY-00029005,32.87,2023-02-19,bank_transfer,INV-00006933
PAY-00029006,5.17,2022-10-29,bank_transfer,INV-00009986
PAY-00029007,7.3,2022-08-29,bank_transfer,INV-00006385
PAY-00029008,87.52,2024-03-16,card,INV-00015429
PAY-00029009,44.26,2024-10-31,bank_transfer,INV-00022671
PAY-00029010,65.98,2024-12-04,card,INV-00032909
PAY-00029011,13.03,2024-05-31,card,INV-00049803
PAY-00029012,91.61,2024-01-14,bank_transfer,INV-00006869
PAY-00029013,25.23,2024-05-24,bank_transfer,INV-00038232
PAY-00029014,72.11,2024-07-20,card,INV-00041162
PAY-00029015,25.78,2024-03-28,card,INV-00013747
PAY-00029016,30.26,2023-05-20,bank_transfer,INV-00037595
PAY-00029017,442.17,2023-01-06,paypal,INV-00025668
PAY-00029018,13.14,2022-11-30,bank_transfer,INV-00009726
PAY-00029019,72.81,2026-01-15,paypal,INV-00018831
PAY-00029020,291.04,2024-05-16,card,INV-00007560
PAY-00029021,144.83,2024-04-13,card,INV-00027185
PAY-00029022,44.93,2023-09-24,card,INV-00008240
PAY-00029023,73.8,2024-02-27,card,INV-00037914
PAY-00029024,228.88,2023-09-04,card,INV-00022185
PAY-00029025,10.14,2023-10-18,card,INV-00017817
PAY-00029026,62.24,2022-08-28,card,INV-00044571
PAY-00029027,39.37,2025-10-05,bank_transfer,INV-00023249
PAY-00029028,342.62,2025-07-21,bank_transfer,INV-00023719
PAY-00029029,192.93,2022-05-04,card,INV-00019069
PAY-00029030,42.94,2023-09-13,card,INV-00032851
PAY-00029031,97.83,2023-11-10,bank_transfer,INV-00022272
PAY-00029032,62.53,2023-05-08,card,INV-00024115
PAY-00029033,49.74,2024-02-11,bank_transfer,INV-00007608
PAY-00029034,108.99,2024-10-02,bank_transfer,INV-00017978
PAY-00029035,104.26,2025-03-15,card,INV-00000458
PAY-00029036,135.91,2022-04-10,card,INV-00011488
PAY-00029037,105.2,2023-08-13,card,INV-00039052
PAY-00029038,29.31,2025-05-02,card,INV-00033995
PAY-00029039,44.81,2022-06-03,paypal,INV-00004187
PAY-00029040,78.66,2022-08-02,bank_transfer,INV-00015250
PAY-00029041,39.82,2022-08-15,bank_transfer,INV-00015478
PAY-00029042,13.96,2023-09-22,card,INV-00032626
PAY-00029043,67.67,2023-06-04,card,INV-00002137
PAY-00029044,90.73,2024-10-24,card,INV-00026844
PAY-00029045,21.82,2024-03-29,card,INV-00016483
PAY-00029046,62.47,2023-10-15,card,INV-00012786
PAY-00029047,35.65,2024-10-30,bank_transfer,INV-00016914
PAY-00029048,10.62,2025-09-23,card,INV-00037556
PAY-00029049,38.69,2024-10-24,bank_transfer,INV-00043084
PAY-00029050,36.4,2025-08-12,card,INV-00037765
PAY-00029051,8.54,2024-02-07,card,INV-00011449
PAY-00029052,86.84,2025-08-05,card,INV-00002393
PAY-00029053,14.28,2022-03-10,bank_transfer,INV-00033591
PAY-00029054,94.19,2025-12-16,bank_transfer,INV-00038603
PAY-00029055,256.05,2023-05-02,card,INV-00005144
PAY-00029056,67.54,2024-04-27,bank_transfer,INV-00024594
PAY-00029057,23.9,2022-04-24,card,INV-00035849
PAY-00029058,51.44,2025-01-05,card,INV-00020094
PAY-00029059,10.35,2025-10-10,card,INV-00002477
PAY-00029060,47.53,2023-03-02,card,INV-00016376
PAY-00029061,236.03,2022-05-25,card,INV-00049450
PAY-00029062,170.95,2023-11-03,card,INV-00020314
PAY-00029063,81.79,2025-10-09,bank_transfer,INV-00048640
PAY-00029064,32.91,2024-08-29,cash,INV-00033612
PAY-00029065,224.36,2025-06-10,card,INV-00042909
PAY-00029066,9.05,2024-06-30,card,INV-00036306
PAY-00029067,21.11,2024-11-23,card,INV-00014414
PAY-00029068,119.13,2025-09-30,paypal,INV-00048937
PAY-00029069,49.86,2024-08-09,bank_transfer,INV-00015026
PAY-00029070,53.54,2025-03-29,card,INV-00010105
PAY-00029071,16.89,2025-11-18,bank_transfer,INV-00007139
PAY-00029072,159.75,2025-11-12,bank_transfer,INV-00004158
PAY-00029073,139.37,2023-10-23,card,INV-00042268
PAY-00029074,832.96,2025-12-06,paypal,INV-00007348
PAY-00029075,157.77,2025-06-21,cash,INV-00044879
PAY-00029076,69.1,2023-04-01,card,INV-00010790
PAY-00029077,67.9,2023-07-25,paypal,INV-00005582
PAY-00029078,56.59,2024-02-09,card,INV-00013959
PAY-00029079,14.32,2022-11-03,card,INV-00034022
PAY-00029080,56.7,2025-04-01,bank_transfer,INV-00033667
PAY-00029081,24.03,2022-11-23,bank_transfer,INV-00043713
PAY-00029082,21.89,2026-01-05,paypal,INV-00034353
PAY-00029083,60.38,2023-08-01,paypal,INV-00009241
PAY-00029084,43.2,2023-11-01,bank_transfer,INV-00017276
PAY-00029085,48.94,2024-09-16,paypal,INV-00029531
PAY-00029086,11.42,2024-10-04,bank_transfer,INV-00032605
PAY-00029087,30.12,2025-11-27,paypal,INV-00032747
PAY-00029088,61.74,2024-07-14,card,INV-00042107
PAY-00029089,45.11,2022-04-19,bank_transfer,INV-00005481
PAY-00029090,11.51,2023-05-23,bank_transfer,INV-00034043
PAY-00029091,10.69,2025-07-10,paypal,INV-00004703
PAY-00029092,331.84,2024-10-28,bank_transfer,INV-00008800
PAY-00029093,155.43,2024-03-25,bank_transfer,INV-00006127
PAY-00029094,146.81,2024-09-04,bank_transfer,INV-00013090
PAY-00029095,25.35,2026-01-07,paypal,INV-00033541
PAY-00029096,27.63,2024-10-29,card,INV-00028094
PAY-00029097,40.18,2023-07-07,bank_transfer,INV-00042594
PAY-00029098,116.69,2022-02-11,card,INV-00019465
PAY-00029099,9.26,2023-09-03,card,INV-00000942
PAY-00029100,53.83,2025-01-01,card,INV-00032136
PAY-00029101,12.13,2023-06-25,paypal,INV-00011467
PAY-00029102,50.9,2025-04-23,bank_transfer,INV-00046575
PAY-00029103,61.34,2022-10-17,card,INV-00022565
PAY-00029104,19.84,2025-06-16,card,INV-00004375
PAY-00029105,89.79,2022-09-08,card,INV-00027407
PAY-00029106,67.78,2024-01-10,card,INV-00012943
PAY-00029107,41.54,2022-11-19,bank_transfer,INV-00032640
PAY-00029108,21.38,2022-12-09,card,INV-00048595
PAY-00029109,30.24,2023-11-15,paypal,INV-00045043
PAY-00029110,49.53,2024-07-01,card,INV-00018134
PAY-00029111,78.79,2024-01-27,card,INV-00020054
PAY-00029112,27.84,2023-07-22,bank_transfer,INV-00004855
PAY-00029113,88.61,2024-03-11,card,INV-00035722
PAY-00029114,81.46,2024-12-17,card,INV-00020522
PAY-00029115,77.11,2022-11-17,card,INV-00015839
PAY-00029116,45.52,2024-01-26,bank_transfer,INV-00036211
PAY-00029117,459.83,2025-08-07,card,INV-00006432
PAY-00029118,62.55,2022-08-22,bank_transfer,INV-00008719
PAY-00029119,9.69,2024-07-17,bank_transfer,INV-00030319
PAY-00029120,45.48,2024-05-05,card,INV-00021929
PAY-00029121,31.13,2023-03-12,card,INV-00005904
PAY-00029122,78.39,2022-09-16,card,INV-00044785
PAY-00029123,156.11,2022-03-10,card,INV-00037837
PAY-00029124,20.28,2022-06-13,card,INV-00048577
PAY-00029125,115.61,2025-07-18,bank_transfer,INV-00014908
PAY-00029126,42.39,2022-04-08,card,INV-00043889
PAY-00029127,40.99,2025-03-05,card,INV-00041122
PAY-00029128,6.67,2025-12-07,card,INV-00033654
PAY-00029129,122.52,2025-03-07,bank_transfer,INV-00008194
PAY-00029130,377.84,2025-09-01,paypal,INV-00031673
PAY-00029131,123.77,2024-03-04,card,INV-00020663
PAY-00029132,5.95,2025-03-20,paypal,INV-00043196
PAY-00029133,26.0,2022-03-14,card,INV-00040665
PAY-00029134,64.25,2022-12-03,card,INV-00039247
PAY-00029135,54.59,2023-12-28,paypal,INV-00006916
PAY-00029136,28.42,2023-01-03,cash,INV-00022138
PAY-00029137,81.16,2025-11-15,card,INV-00035769
PAY-00029138,42.93,2023-09-15,card,INV-00042485
PAY-00029139,8.06,2024-12-30,paypal,INV-00001784
PAY-00029140,28.67,2024-07-18,paypal,INV-00009238
PAY-00029141,103.67,2024-06-04,card,INV-00027264
PAY-00029142,34.37,2022-05-27,bank_transfer,INV-00037441
PAY-00029143,122.68,2025-03-20,card,INV-00006930
PAY-00029144,15.99,2023-08-18,paypal,INV-00032194
PAY-00029145,44.97,2022-08-07,bank_transfer,INV-00038849
PAY-00029146,19.38,2022-03-12,bank_transfer,INV-00032146
PAY-00029147,7.07,2024-12-26,card,INV-00030521
PAY-00029148,12.97,2024-02-26,bank_transfer,INV-00026001
PAY-00029149,58.77,2023-01-04,paypal,INV-00042576
PAY-00029150,111.21,2023-03-16,bank_transfer,INV-00019331
PAY-00029151,58.03,2023-11-03,paypal,INV-00040761
PAY-00029152,24.64,2026-01-13,card,INV-00032577
PAY-00029153,12.11,2024-11-24,cash,INV-00022152
PAY-00029154,93.46,2023-08-17,cash,INV-00012249
PAY-00029155,18.98,2022-04-06,card,INV-00035019
PAY-00029156,171.24,2023-12-29,bank_transfer,INV-00003083
PAY-00029157,120.32,2024-07-23,card,INV-00006621
PAY-00029158,21.75,2025-01-01,cash,INV-00025542
PAY-00029159,15.33,2022-12-29,card,INV-00031698
PAY-00029160,44.3,2025-08-27,bank_transfer,INV-00044407
PAY-00029161,145.19,2025-09-21,card,INV-00009622
PAY-00029162,59.44,2024-07-02,bank_transfer,INV-00033291
PAY-00029163,82.92,2023-05-08,card,INV-00038116
PAY-00029164,40.7,2024-10-22,card,INV-00030294
PAY-00029165,11.03,2022-06-08,paypal,INV-00035831
PAY-00029166,58.01,2023-09-18,bank_transfer,INV-00035245
PAY-00029167,182.96,2024-11-13,paypal,INV-00013487
PAY-00029168,210.46,2024-06-15,cash,INV-00022421
PAY-00029169,40.77,2024-08-01,cash,INV-00025438
PAY-00029170,34.43,2022-11-13,bank_transfer,INV-00004520
PAY-00029171,12.82,2024-04-27,bank_transfer,INV-00023755
PAY-00029172,24.28,2023-07-10,paypal,INV-00026091
PAY-00029173,51.44,2023-02-09,card,INV-00000348
PAY-00029174,57.78,2022-10-07,card,INV-00043458
PAY-00029175,16.01,2024-03-18,card,INV-00010900
PAY-00029176,24.49,2024-01-18,card,INV-00030934
PAY-00029177,131.15,2024-04-15,bank_transfer,INV-00017599
PAY-00029178,32.5,2025-06-24,card,INV-00028156
PAY-00029179,82.4,2023-08-28,card,INV-00029356
PAY-00029180,9.09,2023-03-19,card,INV-00007671
PAY-00029181,52.0,2025-11-02,bank_transfer,INV-00003863
PAY-00029182,45.27,2023-02-06,card,INV-00047832
PAY-00029183,95.55,2023-01-29,bank_transfer,INV-00028986
PAY-00029184,17.91,2025-10-18,paypal,INV-00011206
PAY-00029185,52.92,2025-10-11,card,INV-00043565
PAY-00029186,79.67,2023-11-21,paypal,INV-00015829
PAY-00029187,30.98,2024-04-15,bank_transfer,INV-00026310
PAY-00029188,223.97,2022-03-30,bank_transfer,INV-00041526
PAY-00029189,37.7,2023-05-15,bank_transfer,INV-00048541
PAY-00029190,94.28,2023-10-10,card,INV-00037256
PAY-00029191,40.41,2023-12-06,card,INV-00012324
PAY-00029192,66.92,2023-09-27,card,INV-00022939
PAY-00029193,11.91,2024-02-11,bank_transfer,INV-00035031
PAY-00029194,58.2,2024-05-03,bank_transfer,INV-00026294
PAY-00029195,27.0,2023-01-11,bank_transfer,INV-00015793
PAY-00029196,123.58,2024-08-21,card,INV-00022593
PAY-00029197,39.34,2023-02-27,bank_transfer,INV-00012106
PAY-00029198,8.28,2024-11-07,bank_transfer,INV-00048338
PAY-00029199,47.11,2025-06-16,card,INV-00040794
PAY-00029200,190.27,2024-10-22,bank_transfer,INV-00006204
PAY-00029201,72.59,2022-04-08,bank_transfer,INV-00018499
PAY-00029202,14.88,2022-07-24,cash,INV-00014543
PAY-00029203,55.05,2023-10-29,card,INV-00048933
PAY-00029204,82.17,2025-11-22,bank_transfer,INV-00036444
PAY-00029205,234.63,2024-12-18,card,INV-00005042
PAY-00029206,105.16,2025-12-26,bank_transfer,INV-00025345
PAY-00029207,88.66,2024-03-14,paypal,INV-00049265
PAY-00029208,35.53,2024-02-29,bank_transfer,INV-00027276
PAY-00029209,29.14,2026-01-07,bank_transfer,INV-00041292
PAY-00029210,405.86,2024-03-19,card,INV-00010593
PAY-00029211,122.83,2026-01-05,card,INV-00046125
PAY-00029212,54.95,2023-07-24,card,INV-00043227
PAY-00029213,52.54,2023-09-08,card,INV-00041178
PAY-00029214,26.7,2025-07-19,bank_transfer,INV-00049337
PAY-00029215,125.87,2023-05-24,card,INV-00035417
PAY-00029216,146.6,2025-11-22,card,INV-00022108
PAY-00029217,30.4,2025-06-18,cash,INV-00025587
PAY-00029218,61.44,2023-05-30,card,INV-00042146
PAY-00029219,26.88,2022-03-20,paypal,INV-00030170
PAY-00029220,30.94,2024-12-03,bank_transfer,INV-00021839
PAY-00029221,33.57,2025-01-16,card,INV-00025235
PAY-00029222,62.13,2022-04-09,bank_transfer,INV-00015258
PAY-00029223,32.02,2025-11-27,card,INV-00031681
PAY-00029224,92.33,2024-07-10,paypal,INV-00049831
PAY-00029225,37.27,2024-12-30,card,INV-00007821
PAY-00029226,95.08,2025-08-07,card,INV-00038744
PAY-00029227,181.3,2025-05-12,bank_transfer,INV-00045736
PAY-00029228,63.35,2022-06-25,paypal,INV-00013239
PAY-00029229,56.88,2025-08-30,bank_transfer,INV-00013629
PAY-00029230,28.56,2023-01-22,bank_transfer,INV-00049340
PAY-00029231,37.4,2024-09-15,card,INV-00033322
PAY-00029232,43.37,2022-12-17,bank_transfer,INV-00012319
PAY-00029233,100.55,2024-06-07,card,INV-00001273
PAY-00029234,31.98,2024-08-27,cash,INV-00043792
PAY-00029235,43.84,2023-11-25,card,INV-00023287
PAY-00029236,15.46,2025-07-31,bank_transfer,INV-00024949
PAY-00029237,14.69,2025-01-04,card,INV-00015866
PAY-00029238,126.7,2023-01-18,bank_transfer,INV-00017092
PAY-00029239,32.52,2023-02-26,card,INV-00034606
PAY-00029240,22.81,2022-09-14,card,INV-00040849
PAY-00029241,36.57,2022-10-27,card,INV-00014692
PAY-00029242,39.55,2022-06-24,card,INV-00041787
PAY-00029243,30.98,2025-05-04,card,INV-00025163
PAY-00029244,21.52,2023-06-16,bank_transfer,INV-00035970
PAY-00029245,4.96,2023-04-14,bank_transfer,INV-00031909
PAY-00029246,29.37,2024-03-31,card,INV-00038389
PAY-00029247,8.49,2025-06-29,card,INV-00047082
PAY-00029248,87.04,2025-09-25,bank_transfer,INV-00040172
PAY-00029249,18.89,2023-09-06,card,INV-00043695
PAY-00029250,82.13,2025-06-18,bank_transfer,INV-00046098
PAY-00029251,192.69,2025-11-02,card,INV-00013112
PAY-00029252,22.6,2024-04-07,card,INV-00040723
PAY-00029253,25.56,2022-09-12,card,INV-00036956
PAY-00029254,16.48,2023-11-19,paypal,INV-00022310
PAY-00029255,103.47,2024-12-02,bank_transfer,INV-00030207
PAY-00029256,8.28,2022-05-09,card,INV-00029370
PAY-00029257,323.65,2023-06-22,bank_transfer,INV-00045878
PAY-00029258,35.51,2022-06-13,card,INV-00002380
PAY-00029259,50.08,2025-08-18,card,INV-00018193
PAY-00029260,125.95,2024-07-26,card,INV-00000968
PAY-00029261,14.36,2023-08-21,bank_transfer,INV-00029529
PAY-00029262,43.4,2022-12-17,card,INV-00031539
PAY-00029263,44.2,2022-09-28,bank_transfer,INV-00006489
PAY-00029264,70.55,2023-08-26,bank_transfer,INV-00033883
PAY-00029265,16.5,2024-04-17,bank_transfer,INV-00040891
PAY-00029266,47.53,2024-11-22,card,INV-00033355
PAY-00029267,37.04,2024-09-29,bank_transfer,INV-00019032
PAY-00029268,60.05,2023-09-12,card,INV-00004384
