subscription_id,status,start_date,end_date,customer_id,product_id
SUB-0007594,active,2023-08-21,2025-01-17,CUS-0001708,PRD-00050
SUB-0007595,active,2020-11-30,2026-03-23,CUS-0007967,PRD-00156
SUB-0007596,active,2022-04-03,2025-07-26,CUS-0007255,PRD-00034
SUB-0007597,active,2024-07-25,2027-04-27,CUS-0000987,PRD-00143
SUB-0007598,cancelled,2020-09-17,2026-01-22,CUS-0002890,PRD-00010
SUB-0007599,active,2020-10-18,2024-11-03,CUS-0006281,PRD-00033
SUB-0007600,cancelled,2020-05-18,2026-03-03,CUS-0001519,PRD-00073
SUB-0007601,active,2021-08-22,2025-08-07,CUS-0001777,PRD-00036
SUB-0007602,cancelled,2021-01-03,2027-12-21,CUS-0004617,PRD-00155
SUB-0007603,active,2024-09-14,2026-12-30,CUS-0005645,PRD-00020
SUB-0007604,paused,2023-09-15,2026-02-07,CUS-0005118,PRD-00035
SUB-0007605,active,2020-08-31,2026-03-18,CUS-0001737,PRD-00020
SUB-0007606,paused,2020-06-01,2025-11-20,CUS-0007100,PRD-00138
SUB-0007607,active,2025-06-25,2024-04-04,CUS-0001227,PRD-00114
SUB-0007608,active,2021-11-10,2026-04-27,CUS-0007817,PRD-00015
SUB-0007609,active,2023-05-28,2024-11-30,CUS-0007982,PRD-00188
SUB-0007610,active,2021-05-21,2024-11-09,CUS-0007187,PRD-00167
SUB-0007611,active,2021-09-25,2025-09-03,CUS-0005382,PRD-00103
SUB-0007612,cancelled,2020-09-02,2026-03-15,CUS-0008387,PRD-00137
SUB-0007613,active,2023-02-18,2025-07-01,CUS-0003071,PRD-00051
SUB-0007614,active,2024-12-26,2025-01-18,CUS-0005139,PRD-00089
SUB-0007615,active,2022-11-22,2026-08-16,CUS-0005065,PRD-00076
SUB-0007616,active,2021-01-25,2025-03-03,CUS-0005829,PRD-00043
SUB-0007617,active,2025-05-07,2025-03-11,CUS-0003166,PRD-00041
SUB-0007618,cancelled,2022-05-07,2025-08-11,CUS-0005084,PRD-00036
SUB-0007619,active,2023-09-18,2026-03-19,CUS-0005979,PRD-00113
SUB-0007620,paused,2024-03-15,2024-03-04,CUS-0000790,PRD-00095
SUB-0007621,active,2024-04-06,2025-03-13,CUS-0003050,PRD-00066
SUB-0007622,active,2020-11-29,2026-09-01,CUS-0001248,PRD-00159
SUB-0007623,active,2025-02-20,2026-05-11,CUS-0004589,PRD-00197
SUB-0007624,active,2023-06-11,2024-07-22,CUS-0008637,PRD-00028
SUB-0007625,active,2023-08-12,2027-08-21,CUS-0006822,PRD-00173
SUB-0007626,active,2021-07-30,2027-08-10,CUS-0009639,PRD-00004
SUB-0007627,active,2022-06-17,2027-05-26,CUS-0000695,PRD-00194
SUB-0007628,active,2020-06-15,2025-05-24,CUS-0007354,PRD-00091
SUB-0007629,active,2023-09-17,2026-01-21,CUS-0002788,PRD-00051
SUB-0007630,active,2024-05-14,2025-04-19,CUS-0008958,PRD-00018
SUB-0007631,cancelled,2021-09-15,2025-05-25,CUS-0005914,PRD-00091
SUB-0007632,active,2021-01-11,2027-02-05,CUS-0007756,PRD-00079
SUB-0007633,active,2024-07-09,2025-06-10,CUS-0004241,PRD-00193
SUB-0007634,active,2024-01-22,2025-04-01,CUS-0007422,PRD-00142
SUB-0007635,active,2020-07-28,2027-12-10,CUS-0008684,PRD-00129
SUB-0007636,active,2020-04-20,2026-08-21,CUS-0007659,PRD-00084
SUB-0007637,active,2023-12-09,2027-02-05,CUS-0008657,PRD-00093
SUB-0007638,cancelled,2020-07-04,2025-02-23,CUS-0000074,PRD-00036
SUB-0007639,cancelled,2023-10-02,2025-11-20,CUS-0005323,PRD-00080
SUB-0007640,active,2020-10-08,2026-09-02,CUS-0001000,PRD-00101
SUB-0007641,cancelled,2023-01-22,2025-11-04,CUS-0007013,PRD-00174
SUB-0007642,cancelled,2024-03-07,2027-07-13,CUS-0007761,PRD-00104
SUB-0007643,cancelled,2025-01-15,2027-01-27,CUS-0005798,PRD-00161
SUB-0007644,active,2023-06-19,2024-12-19,CUS-0009424,PRD-00096
SUB-0007645,active,2021-06-28,2024-12-02,CUS-0003006,PRD-00193
SUB-0007646,active,2022-07-02,2026-08-23,CUS-0001823,PRD-00185
SUB-0007647,active,2022-12-14,2027-06-08,CUS-0000569,PRD-00062
SUB-0007648,active,2024-04-21,2025-11-30,CUS-0006748,PRD-00196
SUB-0007649,cancelled,2020-11-16,2025-02-11,CUS-0002449,PRD-00147
SUB-0007650,active,2021-11-27,2026-06-04,CUS-0002416,PRD-00179
SUB-0007651,cancelled,2023-08-10,2025-06-10,CUS-0000366,PRD-00055
SUB-0007652,active,2020-09-09,2026-06-01,CUS-0006005,PRD-00038
SUB-0007653,active,2024-08-04,2025-06-13,CUS-0005861,PRD-00084
SUB-0007654,active,2025-04-04,2026-06-01,CUS-0000365,PRD-00008
SUB-0007655,active,2020-01-04,2027-07-16,CUS-0003779,PRD-00190
SUB-0007656,active,2025-03-29,2026-09-03,CUS-0002722,PRD-00098
SUB-0007657,paused,2021-04-16,2024-04-20,CUS-0006414,PRD-00117
SUB-0007658,active,2021-02-05,2025-07-26,CUS-0008242,PRD-00131
SUB-0007659,active,2020-02-29,2027-02-20,CUS-0001382,PRD-00127
SUB-0007660,active,2023-03-12,2025-07-02,CUS-0000866,PRD-00082
SUB-0007661,active,2022-01-09,2024-03-28,CUS-0005260,PRD-00049
SUB-0007662,active,2021-05-30,2025-08-24,CUS-0008603,PRD-00084
SUB-0007663,paused,2022-06-06,2024-11-14,CUS-0005580,PRD-00166
SUB-0007664,active,2020-01-10,2025-05-13,CUS-0002367,PRD-00085
SUB-0007665,active,2021-05-20,2025-10-17,CUS-0005843,PRD-00100
SUB-0007666,cancelled,2022-06-24,2027-10-09,CUS-0000544,PRD-00149
SUB-0007667,paused,2025-02-10,2024-01-20,CUS-0000476,PRD-00091
SUB-0007668,active,2020-08-28,2024-11-18,CUS-0002061,PRD-00146
SUB-0007669,active,2022-01-29,2025-05-27,CUS-0008223,PRD-00041
SUB-0007670,active,2022-11-24,2024-03-29,CUS-0006066,PRD-00023
SUB-0007671,active,2022-12-01,2026-09-16,CUS-0004604,PRD-00018
SUB-0007672,active,2020-05-20,2025-05-21,CUS-0003495,PRD-00199
SUB-0007673,active,2021-04-19,2025-02-13,CUS-0000849,PRD-00038
SUB-0007674,cancelled,2023-12-27,2025-05-21,CUS-0004855,PRD-00107
SUB-0007675,cancelled,2024-04-04,2024-01-10,CUS-0003158,PRD-00036
SUB-0007676,active,2022-09-28,2024-06-20,CUS-0007523,PRD-00005
SUB-0007677,active,2025-02-08,2025-10-24,CUS-0000212,PRD-00117
SUB-0007678,active,2020-09-05,2025-04-25,CUS-0001666,PRD-00058
SUB-0007679,active,2023-11-18,2025-03-20,CUS-0001158,PRD-00084
SUB-0007680,paused,2022-09-17,2025-02-20,CUS-0001445,PRD-00113
SUB-0007681,cancelled,2020-06-13,2027-10-09,CUS-0004041,PRD-00110
SUB-0007682,active,2022-09-07,2026-01-07,CUS-0000628,PRD-00094
SUB-0007683,active,2025-04-18,2026-04-14,CUS-0001570,PRD-00179
SUB-0007684,active,2022-05-14,2026-07-09,CUS-0005318,PRD-00045
SUB-0007685,paused,2021-08-19,2025-09-12,CUS-0000908,PRD-00087
SUB-0007686,active,2025-06-21,2025-06-21,CUS-0003387,PRD-00037
SUB-0007687,active,2023-04-05,2025-08-26,CUS-0006860,PRD-00029
SUB-0007688,active,2022-10-27,2027-02-26,CUS-0000968,PRD-00197
SUB-0007689,active,2024-04-24,2024-08-30,CUS-0002797,PRD-00165
SUB-0007690,active,2021-02-01,2026-11-01,CUS-0006751,PRD-00174
SUB-0007691,paused,2022-11-04,2025-10-29,CUS-0006248,PRD-00190
SUB-0007692,cancelled,2020-12-19,2027-11-01,CUS-0005594,PRD-00149
SUB-0007693,paused,2024-11-16,2024-10-31,CUS-0003361,PRD-00138
SUB-0007694,active,2020-06-25,2024-12-19,CUS-0009457,PRD-00024
SUB-0007695,active,2024-08-16,2024-01-06,CUS-0003860,PRD-00078
SUB-0007696,active,2024-08-01,2027-05-08,CUS-0004324,PRD-00039
SUB-0007697,active,2023-05-04,2024-03-20,CUS-0004542,PRD-00198
SUB-0007698,active,2020-11-20,2026-11-17,CUS-0004000,PRD-00117
SUB-0007699,active,2020-05-17,2026-05-16,CUS-0008684,PRD-00023
SUB-0007700,cancelled,2020-01-17,2027-07-17,CUS-0007548,PRD-00154
SUB-0007701,active,2020-06-21,2025-10-15,CUS-0007286,PRD-00158
SUB-0007702,active,2023-01-30,2025-04-15,CUS-0008185,PRD-00150
SUB-0007703,active,2020-02-23,2026-10-30,CUS-0002434,PRD-00018
SUB-0007704,cancelled,2023-12-30,2027-09-27,CUS-0007265,PRD-00041
SUB-0007705,active,2024-04-03,2027-09-09,CUS-0007744,PRD-00039
SUB-0007706,active,2021-09-10,2027-05-19,CUS-0002663,PRD-00199
SUB-0007707,active,2021-12-04,2026-07-31,CUS-0008313,PRD-00037
SUB-0007708,active,2025-06-21,2025-07-17,CUS-0002304,PRD-00004
SUB-0007709,active,2023-06-23,2025-05-08,CUS-0001446,PRD-00094
SUB-0007710,cancelled,2021-08-02,2025-12-05,CUS-0008699,PRD-00087
SUB-0007711,active,2025-03-25,2027-05-19,CUS-0005826,PRD-00194
SUB-0007712,cancelled,2024-08-04,2025-05-31,CUS-0007060,PRD-00181
SUB-0007713,paused,2024-08-02,2026-04-13,CUS-0000073,PRD-00044
SUB-0007714,active,2020-12-06,2025-05-10,CUS-0003962,PRD-00148
SUB-0007715,cancelled,2023-05-04,2025-07-12,CUS-0002226,PRD-00009
SUB-0007716,cancelled,2021-05-17,2025-01-03,CUS-0005796,PRD-00088
SUB-0007717,active,2022-03-27,2027-10-07,CUS-0008884,PRD-00119
SUB-0007718,active,2022-04-09,2024-01-03,CUS-0000129,PRD-00193
SUB-0007719,active,2023-05-21,2025-02-11,CUS-0008506,PRD-00188
SUB-0007720,paused,2025-04-10,2027-11-03,CUS-0009327,PRD-00042
SUB-0007721,active,2024-11-30,2026-09-10,CUS-0006646,PRD-00019
SUB-0007722,active,2020-02-17,2026-06-05,CUS-0008515,PRD-00059
SUB-0007723,active,2024-07-18,2027-09-22,CUS-0003940,PRD-00178
SUB-0007724,active,2024-01-17,2025-10-13,CUS-0009605,PRD-00021
SUB-0007725,active,2024-12-05,2024-10-02,CUS-0000677,PRD-00092
SUB-0007726,active,2024-08-24,2025-04-14,CUS-0001826,PRD-00195
SUB-0007727,cancelled,2020-12-28,2025-01-13,CUS-0005395,PRD-00170
SUB-0007728,cancelled,2022-08-09,2025-12-16,CUS-0001541,PRD-00179
SUB-0007729,paused,2022-04-01,2024-12-20,CUS-0008874,PRD-00158
SUB-0007730,active,2022-03-01,2024-11-18,CUS-0007486,PRD-00178
SUB-0007731,active,2024-08-29,2027-06-25,CUS-0003633,PRD-00126
SUB-0007732,active,2021-11-07,2024-01-14,CUS-0000638,PRD-00157
SUB-0007733,active,2024-01-31,2024-09-12,CUS-0007800,PRD-00133
SUB-0007734,cancelled,2025-05-17,2026-02-23,CUS-0005210,PRD-00020
SUB-0007735,active,2024-05-10,2026-05-03,CUS-0004547,PRD-00103
SUB-0007736,cancelled,2020-06-30,2027-01-17,CUS-0009121,PRD-00068
SUB-0007737,paused,2020-05-10,2024-01-19,CUS-0000350,PRD-00127
SUB-0007738,active,2023-05-18,2027-11-19,CUS-0008882,PRD-00194
SUB-0007739,paused,2024-05-13,2024-11-18,CUS-0008722,PRD-00038
SUB-0007740,cancelled,2024-11-23,2024-09-04,CUS-0001812,PRD-00176
SUB-0007741,active,2020-10-27,2026-06-11,CUS-0004088,PRD-00113
SUB-0007742,active,2025-02-12,2026-08-08,CUS-0001319,PRD-00005
SUB-0007743,active,2020-11-03,2026-10-31,CUS-0005175,PRD-00028
SUB-0007744,paused,2025-04-29,2026-07-04,CUS-0005321,PRD-00155
SUB-0007745,active,2020-04-07,2026-07-04,CUS-0002311,PRD-00199
SUB-0007746,active,2023-02-12,2026-07-29,CUS-0004242,PRD-00056
SUB-0007747,active,2021-12-04,2024-11-10,CUS-0000741,PRD-00109
SUB-0007748,paused,2020-10-16,2024-03-07,CUS-0004216,PRD-00124
SUB-0007749,active,2022-08-12,2027-12-05,CUS-0000023,PRD-00157
SUB-0007750,paused,2021-12-17,2024-04-19,CUS-0001738,PRD-00062
SUB-0007751,active,2022-11-17,2024-04-28,CUS-0003833,PRD-00141
SUB-0007752,cancelled,2023-05-11,2025-08-03,CUS-0007277,PRD-00151
SUB-0007753,active,2023-09-16,2027-05-13,CUS-0006612,PRD-00057
SUB-0007754,active,2024-09-15,2026-03-24,CUS-0005426,PRD-00164
SUB-0007755,paused,2024-07-29,2024-10-01,CUS-0004434,PRD-00167
SUB-0007756,active,2021-03-24,2025-12-27,CUS-0002521,PRD-00062
SUB-0007757,active,2022-02-25,2027-11-20,CUS-0003858,PRD-00101
SUB-0007758,active,2023-05-14,2025-11-17,CUS-0008188,PRD-00129
SUB-0007759,active,2020-10-08,2024-05-20,CUS-0002025,PRD-00083
SUB-0007760,active,2021-06-08,2026-07-08,CUS-0001834,PRD-00075
SUB-0007761,active,2024-01-10,2027-04-09,CUS-0009935,PRD-00188
SUB-0007762,active,2023-02-03,2026-02-17,CUS-0000929,PRD-00058
SUB-0007763,active,2020-07-27,2027-10-08,CUS-0006551,PRD-00089
SUB-0007764,active,2024-10-16,2026-03-09,CUS-0008253,PRD-00042
SUB-0007765,active,2023-01-01,2024-08-03,CUS-0007727,PRD-00020
SUB-0007766,active,2023-02-21,2027-01-22,CUS-0003865,PRD-00179
SUB-0007767,active,2022-09-11,2024-12-19,CUS-0005896,PRD-00115
SUB-0007768,active,2024-06-07,2027-04-13,CUS-0008576,PRD-00193
SUB-0007769,active,2024-05-12,2027-05-17,CUS-0002892,PRD-00066
SUB-0007770,cancelled,2024-04-08,2025-04-10,CUS-0009716,PRD-00196
SUB-0007771,active,2020-05-04,2027-07-14,CUS-0001825,PRD-00130
SUB-0007772,active,2021-07-21,2026-05-07,CUS-0006045,PRD-00147
SUB-0007773,cancelled,2020-10-26,2025-08-30,CUS-0002668,PRD-00173
SUB-0007774,active,2021-03-21,2026-03-05,CUS-0007080,PRD-00145
SUB-0007775,active,2021-02-10,2027-07-22,CUS-0003357,PRD-00068
SUB-0007776,active,2023-03-27,2025-02-06,CUS-0002077,PRD-00187
SUB-0007777,active,2020-02-23,2024-02-01,CUS-0000808,PRD-00154
SUB-0007778,paused,2024-09-25,2027-12-25,CUS-0001170,PRD-00042
SUB-0007779,active,2021-05-29,2027-02-12,CUS-0009050,PRD-00109
SUB-0007780,active,2023-07-04,2025-06-03,CUS-0005595,PRD-00197
SUB-0007781,active,2024-04-01,2027-04-20,CUS-0005212,PRD-00131
SUB-0007782,active,2021-06-07,2026-09-22,CUS-0008722,PRD-00200
SUB-0007783,active,2023-03-19,2026-03-30,CUS-0009845,PRD-00022
SUB-0007784,cancelled,2021-05-13,2026-04-22,CUS-0007076,PRD-00075
SUB-0007785,active,2022-03-03,2027-04-03,CUS-0007058,PRD-00184
SUB-0007786,active,2024-09-21,2025-04-05,CUS-0007731,PRD-00077
SUB-0007787,active,2024-02-16,2024-06-07,CUS-0004323,PRD-00189
SUB-0007788,active,2024-12-05,2024-09-18,CUS-0003281,PRD-00025
SUB-0007789,active,2022-07-08,2026-07-08,CUS-0004647,PRD-00058
SUB-0007790,active,2022-07-19,2025-01-28,CUS-0002637,PRD-00029
SUB-0007791,active,2023-03-08,2025-02-02,CUS-0001658,PRD-00123
SUB-0007792,active,2021-06-16,2027-05-05,CUS-0005885,PRD-00010
SUB-0007793,active,2023-06-05,2025-05-16,CUS-0004933,PRD-00020
SUB-0007794,active,2021-06-22,2024-04-27,CUS-0001353,PRD-00041
SUB-0007795,active,2020-06-15,2027-12-25,CUS-0008373,PRD-00150
SUB-0007796,cancelled,2023-12-13,2026-05-01,CUS-0009599,PRD-00200
SUB-0007797,active,2020-06-06,2027-10-03,CUS-0008520,PRD-00099
SUB-0007798,active,2023-09-10,2027-05-21,CUS-0009727,PRD-00035
SUB-0007799,cancelled,2023-11-14,2025-12-26,CUS-0006352,PRD-00072
SUB-0007800,active,2021-10-27,2027-07-16,CUS-0000256,PRD-00050
SUB-0007801,active,2023-07-14,2026-03-01,CUS-0006734,PRD-00086
SUB-0007802,paused,2024-08-07,2025-02-25,CUS-0001278,PRD-00139
SUB-0007803,active,2022-09-23,2027-05-01,CUS-0009489,PRD-00033
SUB-0007804,active,2024-10-24,2026-01-23,CUS-0002642,PRD-00061
SUB-0007805,active,2020-09-18,2026-10-10,CUS-0009351,PRD-00043
SUB-0007806,active,2020-04-22,2025-08-16,CUS-0006454,PRD-00129
SUB-0007807,active,2020-09-05,2025-11-28,CUS-0006853,PRD-00011
SUB-0007808,active,2021-10-24,2026-01-03,CUS-0007339,PRD-00193
SUB-0007809,paused,2023-01-19,2024-03-10,CUS-0007035,PRD-00092
SUB-0007810,active,2020-09-13,2027-05-26,CUS-0004801,PRD-00063
SUB-0007811,cancelled,2023-01-10,2026-07-19,CUS-0003787,PRD-00102
SUB-0007812,active,2022-10-25,2026-06-23,CUS-0003117,PRD-00193
SUB-0007813,active,2024-01-20,2026-01-23,CUS-0004988,PRD-00065
SUB-0007814,active,2021-03-28,2025-09-14,CUS-0005924,PRD-00087
SUB-0007815,active,2022-07-17,2026-05-07,CUS-0008635,PRD-00041
SUB-0007816,paused,2025-04-09,2027-03-03,CUS-0009482,PRD-00107
SUB-0007817,active,2024-11-10,2025-03-29,CUS-0000378,PRD-00159
SUB-0007818,active,2024-02-15,2024-12-08,CUS-0006105,PRD-00084
SUB-0007819,active,2024-07-13,2025-07-01,CUS-0009066,PRD-00038
SUB-0007820,active,2024-02-02,2025-08-10,CUS-0006012,PRD-00196
SUB-0007821,active,2024-12-25,2027-01-20,CUS-0002238,PRD-00112
SUB-0007822,active,2024-07-10,2024-05-11,CUS-0008096,PRD-00117
SUB-0007823,active,2020-05-11,2025-01-07,CUS-0003875,PRD-00039
SUB-0007824,cancelled,2024-10-29,2025-06-02,CUS-0003468,PRD-00155
SUB-0007825,active,2021-08-21,2027-07-06,CUS-0006806,PRD-00117
SUB-0007826,active,2021-08-17,2027-09-13,CUS-0006629,PRD-00036
SUB-0007827,active,2023-05-29,2026-10-17,CUS-0006570,PRD-00114
SUB-0007828,cancelled,2020-02-19,2024-07-17,CUS-0006802,PRD-00137
SUB-0007829,cancelled,2025-05-26,2024-07-17,CUS-0001720,PRD-00093
SUB-0007830,paused,2024-01-24,2025-10-01,CUS-0007799,PRD-00109
SUB-0007831,active,2022-09-18,2024-12-23,CUS-0009004,PRD-00120
SUB-0007832,active,2020-01-09,2026-05-03,CUS-0009701,PRD-00052
SUB-0007833,active,2021-05-20,2027-04-03,CUS-0006582,PRD-00169
SUB-0007834,cancelled,2024-03-31,2025-04-27,CUS-0008263,PRD-00057
SUB-0007835,cancelled,2020-06-16,2026-11-24,CUS-0004978,PRD-00148
SUB-0007836,active,2021-01-02,2025-07-02,CUS-0009362,PRD-00046
SUB-0007837,active,2021-07-12,2025-03-31,CUS-0007180,PRD-00107
SUB-0007838,active,2022-12-28,2027-01-05,CUS-0004188,PRD-00021
SUB-0007839,active,2022-08-27,2024-02-21,CUS-0005514,PRD-00125
SUB-0007840,active,2020-12-08,2026-12-07,CUS-0008313,PRD-00146
SUB-0007841,cancelled,2025-04-16,2024-07-06,CUS-0008844,PRD-00098
SUB-0007842,cancelled,2021-11-27,2024-03-29,CUS-0008855,PRD-00063
SUB-0007843,active,2023-06-29,2025-04-13,CUS-0001461,PRD-00028
SUB-0007844,active,2024-10-10,2027-01-11,CUS-0006745,PRD-00078
SUB-0007845,cancelled,2020-06-27,2027-04-01,CUS-0007791,PRD-00171
SUB-0007846,active,2022-04-15,2026-06-22,CUS-0004778,PRD-00165
SUB-0007847,cancelled,2021-12-24,2024-10-03,CUS-0007290,PRD-00073
SUB-0007848,active,2025-05-10,2027-06-09,CUS-0001048,PRD-00152
SUB-0007849,cancelled,2025-06-27,2027-03-29,CUS-0007052,PRD-00054
SUB-0007850,paused,2024-01-10,2026-07-29,CUS-0008187,PRD-00110
SUB-0007851,active,2021-12-05,2027-12-07,CUS-0009842,PRD-00104
SUB-0007852,active,2022-08-24,2026-06-16,CUS-0003120,PRD-00104
SUB-0007853,active,2021-07-25,2025-07-21,CUS-0004937,PRD-00182
SUB-0007854,active,2023-06-05,2024-01-09,CUS-0008856,PRD-00049
SUB-0007855,active,2022-08-22,2027-12-14,CUS-0004656,PRD-00112
SUB-0007856,active,2021-04-21,2027-06-08,CUS-0003170,PRD-00136
SUB-0007857,cancelled,2022-12-20,2025-03-08,CUS-0003494,PRD-00038
SUB-0007858,active,2021-03-03,2027-03-31,CUS-0003861,PRD-00140
SUB-0007859,cancelled,2024-12-25,2027-04-04,CUS-0008521,PRD-00146
SUB-0007860,cancelled,2024-10-28,2025-08-10,CUS-0001435,PRD-00181
SUB-0007861,active,2022-12-06,2025-05-23,CUS-0004582,PRD-00052
SUB-0007862,paused,2022-04-15,2024-12-23,CUS-0009887,PRD-00039
SUB-0007863,active,2023-12-09,2026-03-02,CUS-0000746,PRD-00156
SUB-0007864,active,2023-01-04,2024-04-03,CUS-0002931,PRD-00198
SUB-0007865,active,2020-06-29,2024-04-02,CUS-0007677,PRD-00127
SUB-0007866,cancelled,2025-01-28,2025-11-27,CUS-0005222,PRD-00114
SUB-0007867,cancelled,2020-12-12,2024-04-09,CUS-0007748,PRD-00002
SUB-0007868,active,2023-01-31,2025-02-09,CUS-0008149,PRD-00093
SUB-0007869,cancelled,2025-04-14,2027-03-13,CUS-0003397,PRD-00015
SUB-0007870,active,2022-03-10,2027-05-08,CUS-0004092,PRD-00093
SUB-0007871,paused,2025-02-16,2025-06-02,CUS-0006048,PRD-00188
SUB-0007872,cancelled,2022-12-09,2026-11-25,CUS-0006398,PRD-00112
SUB-0007873,active,2021-02-05,2027-07-03,CUS-0001359,PRD-00095
SUB-0007874,active,2022-01-24,2027-07-24,CUS-0000187,PRD-00197
SUB-0007875,active,2020-03-02,2024-04-23,CUS-0009589,PRD-00027
SUB-0007876,active,2024-04-27,2024-01-28,CUS-0003520,PRD-00150
SUB-0007877,active,2022-05-17,2027-02-13,CUS-0007726,PRD-00128
SUB-0007878,active,2024-12-18,2027-04-01,CUS-0000624,PRD-00080
SUB-0007879,active,2022-09-30,2027-04-21,CUS-0007421,PRD-00013
SUB-0007880,active,2020-01-06,2027-12-03,CUS-0000752,PRD-00174
SUB-0007881,active,2024-10-16,2026-04-12,CUS-0004998,PRD-00194
SUB-0007882,cancelled,2022-01-22,2025-09-01,CUS-0001958,PRD-00131
SUB-0007883,active,2021-11-07,2024-07-21,CUS-0002158,PRD-00167
SUB-0007884,active,2023-01-12,2027-06-23,CUS-0004314,PRD-00142
SUB-0007885,active,2023-04-14,2027-12-14,CUS-0006080,PRD-00026
SUB-0007886,cancelled,2021-10-24,2024-11-12,CUS-0008435,PRD-00127
SUB-0007887,active,2021-10-15,2027-09-15,CUS-0006909,PRD-00151
SUB-0007888,active,2023-07-10,2026-02-26,CUS-0005310,PRD-00046
SUB-0007889,active,2021-03-10,2024-01-27,CUS-0008977,PRD-00091
SUB-0007890,active,2022-05-08,2027-08-01,CUS-0005868,PRD-00013
SUB-0007891,active,2024-10-29,2025-08-11,CUS-0000551,PRD-00067
SUB-0007892,active,2024-03-03,2027-05-29,CUS-0001875,PRD-00080
SUB-0007893,active,2025-01-28,2024-12-02,CUS-0009508,PRD-00032
SUB-0007894,active,2024-12-04,2024-03-10,CUS-0006702,PRD-00180
SUB-0007895,paused,2023-06-05,2025-03-28,CUS-0004679,PRD-00117
SUB-0007896,active,2021-07-30,2027-12-31,CUS-0004185,PRD-00166
SUB-0007897,active,2022-08-18,2025-01-06,CUS-0006613,PRD-00013
SUB-0007898,active,2020-11-15,2024-12-05,CUS-0006233,PRD-00044
SUB-0007899,cancelled,2022-11-23,2027-12-26,CUS-0008289,PRD-00167
SUB-0007900,active,2025-05-04,2025-09-11,CUS-0009585,PRD-00100
SUB-0007901,active,2024-08-05,2024-10-15,CUS-0008838,PRD-00168
SUB-0007902,active,2023-09-17,2024-12-01,CUS-0002391,PRD-00020
SUB-0007903,active,2024-05-25,2026-05-27,CUS-0005878,PRD-00021
SUB-0007904,active,2024-04-13,2027-11-15,CUS-0004745,PRD-00128
SUB-0007905,active,2023-05-23,2026-05-19,CUS-0004461,PRD-00098
SUB-0007906,active,2021-05-31,2026-06-18,CUS-0001036,PRD-00116
SUB-0007907,cancelled,2022-08-09,2026-05-27,CUS-0002092,PRD-00038
SUB-0007908,active,2020-06-30,2024-11-10,CUS-0002532,PRD-00165
SUB-0007909,active,2023-06-19,2024-11-24,CUS-0004960,PRD-00081
SUB-0007910,active,2025-05-11,2024-02-07,CUS-0008793,PRD-00039
SUB-0007911,cancelled,2025-05-02,2024-11-27,CUS-0005216,PRD-00001
SUB-0007912,active,2021-08-01,2027-12-11,CUS-0005931,PRD-00036
SUB-0007913,active,2024-04-29,2025-08-13,CUS-0008480,PRD-00073
SUB-0007914,paused,2024-07-15,2024-11-24,CUS-0006502,PRD-00182
SUB-0007915,active,2025-01-14,2025-09-13,CUS-0008154,PRD-00017
SUB-0007916,cancelled,2021-12-20,2027-04-21,CUS-0003191,PRD-00152
SUB-0007917,cancelled,2021-12-13,2025-03-20,CUS-0003506,PRD-00041
SUB-0007918,active,2020-04-29,2025-03-30,CUS-0005368,PRD-00050
SUB-0007919,active,2020-03-30,2026-01-30,CUS-0008431,PRD-00131
SUB-0007920,active,2023-08-22,2026-11-05,CUS-0008929,PRD-00109
SUB-0007921,active,2022-01-06,2027-12-17,CUS-0003835,PRD-00046
SUB-0007922,active,2021-03-23,2026-05-18,CUS-0005902,PRD-00194
SUB-0007923,active,2021-09-26,2026-01-21,CUS-0007244,PRD-00036
SUB-0007924,active,2021-12-16,2027-07-14,CUS-0004670,PRD-00059
SUB-0007925,active,2024-11-10,2024-04-04,CUS-0009327,PRD-00112
SUB-0007926,active,2024-09-06,2024-02-26,CUS-0004447,PRD-00071
SUB-0007927,paused,2024-01-25,2024-06-12,CUS-0000795,PRD-00136
SUB-0007928,active,2020-05-13,2024-09-06,CUS-0002203,PRD-00046
SUB-0007929,active,2023-06-12,2026-07-07,CUS-0005931,PRD-00168
SUB-0007930,active,2021-05-05,2024-09-03,CUS-0004986,PRD-00014
SUB-0007931,active,2023-12-12,2027-08-22,CUS-0002111,PRD-00070
SUB-0007932,cancelled,2021-06-09,2024-02-24,CUS-0004926,PRD-00106
SUB-0007933,active,2024-06-04,2027-07-01,CUS-0000654,PRD-00139
SUB-0007934,active,2024-09-14,2027-08-18,CUS-0008151,PRD-00094
SUB-0007935,active,2021-11-22,2025-12-03,CUS-0008974,PRD-00005
SUB-0007936,active,2022-02-03,2026-09-14,CUS-0006671,PRD-00196
SUB-0007937,active,2022-06-12,2024-09-09,CUS-0008518,PRD-00124
SUB-0007938,active,2022-05-03,2025-01-22,CUS-0006187,PRD-00164
SUB-0007939,active,2023-01-16,2025-12-31,CUS-0000266,PRD-00009
SUB-0007940,active,2021-05-18,2025-06-20,CUS-0009259,PRD-00001
SUB-0007941,cancelled,2024-08-04,2027-01-19,CUS-0007181,PRD-00049
SUB-0007942,active,2020-05-16,2026-04-13,CUS-0003858,PRD-00122
SUB-0007943,active,2021-11-03,2027-03-04,CUS-0003615,PRD-00057
SUB-0007944,active,2023-07-31,2027-05-26,CUS-0002952,PRD-00091
SUB-0007945,cancelled,2022-04-21,2024-01-09,CUS-0005486,PRD-00139
