invoice_item_id,quantity,unit_price,line_total,invoice_id,product_id
INI-000057866,5,9.37,46.849999999999994,INV-00028501,PRD-00040
INI-000057867,7,45.61,319.27,INV-00025823,PRD-00187
INI-000057868,7,31.08,217.56,INV-00028892,PRD-00044
INI-000057869,6,77.81,466.86,INV-00026178,PRD-00092
INI-000057870,7,104.96,734.7199999999999,INV-00010010,PRD-00198
INI-000057871,2,49.6,99.2,INV-00007033,PRD-00106
INI-000057872,10,25.1,251.0,INV-00021780,PRD-00187
INI-000057873,6,34.94,209.64,INV-00022852,PRD-00102
INI-000057874,10,15.3,153.0,INV-00010995,PRD-00170
INI-000057875,10,27.76,277.6,INV-00036386,PRD-00001
INI-000057876,7,17.97,125.78999999999999,INV-00019791,PRD-00072
INI-000057877,6,33.67,202.02,INV-00010191,PRD-00122
INI-000057878,9,34.14,307.26,INV-00040971,PRD-00186
INI-000057879,9,28.88,259.92,INV-00048538,PRD-00060
INI-000057880,1,99.96,99.96,INV-00032255,PRD-00100
INI-000057881,1,13.58,13.58,INV-00048230,PRD-00077
INI-000057882,8,19.05,152.4,INV-00034637,PRD-00174
INI-000057883,10,20.37,203.70000000000002,INV-00026250,PRD-00045
INI-000057884,7,8.33,58.31,INV-00049656,PRD-00157
INI-000057885,8,32.52,260.16,INV-00011214,PRD-00132
INI-000057886,8,118.86,950.88,INV-00021101,PRD-00049
INI-000057887,4,34.87,139.48,INV-00033555,PRD-00125
INI-000057888,2,58.71,117.42,INV-00015669,PRD-00148
INI-000057889,1,88.36,88.36,INV-00020153,PRD-00138
INI-000057890,9,18.96,170.64000000000001,INV-00019068,PRD-00087
INI-000057891,10,24.76,247.60000000000002,INV-00020473,PRD-00178
INI-000057892,10,15.25,152.5,INV-00043556,PRD-00178
INI-000057893,9,62.75,564.75,INV-00044592,PRD-00047
INI-000057894,10,142.64,1426.3999999999999,INV-00025291,PRD-00196
INI-000057895,3,19.97,59.91,INV-00023447,PRD-00192
INI-000057896,7,31.22,218.54,INV-00007699,PRD-00191
INI-000057897,5,82.68,413.40000000000003,INV-00046597,PRD-00055
INI-000057898,9,15.58,140.22,INV-00026915,PRD-00040
INI-000057899,5,92.91,464.54999999999995,INV-00045166,PRD-00139
INI-000057900,7,29.89,209.23000000000002,INV-00004130,PRD-00125
INI-000057901,1,32.84,32.84,INV-00003347,PRD-00034
INI-000057902,2,35.55,71.1,INV-00011174,PRD-00141
INI-000057903,8,45.23,361.84,INV-00044676,PRD-00191
INI-000057904,5,38.84,194.20000000000002,INV-00013081,PRD-00127
INI-000057905,2,110.3,220.6,INV-00023816,PRD-00102
INI-000057906,4,130.5,522.0,INV-00043783,PRD-00101
INI-000057907,2,33.12,66.24,INV-00047754,PRD-00163
INI-000057908,10,60.14,601.4,INV-00023641,PRD-00115
INI-000057909,4,23.83,95.32,INV-00033388,PRD-00158
INI-000057910,6,21.69,130.14000000000001,INV-00047417,PRD-00106
INI-000057911,8,23.71,189.68,INV-00014783,PRD-00147
INI-000057912,3,20.56,61.67999999999999,INV-00020631,PRD-00105
INI-000057913,7,52.93,370.51,INV-00022701,PRD-00105
INI-000057914,2,68.02,136.04,INV-00002995,PRD-00106
INI-000057915,4,16.63,66.52,INV-00047852,PRD-00038
INI-000057916,2,176.88,353.76,INV-00049698,PRD-00019
INI-000057917,4,29.3,117.2,INV-00034810,PRD-00009
INI-000057918,6,42.53,255.18,INV-00016096,PRD-00135
INI-000057919,2,24.65,49.3,INV-00022455,PRD-00081
INI-000057920,8,12.1,96.8,INV-00003162,PRD-00102
INI-000057921,7,44.09,308.63,INV-00000206,PRD-00042
INI-000057922,6,72.91,437.46,INV-00024471,PRD-00041
INI-000057923,10,64.29,642.9000000000001,INV-00021099,PRD-00094
INI-000057924,9,30.58,275.21999999999997,INV-00049222,PRD-00167
INI-000057925,10,91.96,919.5999999999999,INV-00037314,PRD-00172
INI-000057926,7,80.04,560.2800000000001,INV-00006172,PRD-00046
INI-000057927,6,45.07,270.42,INV-00030525,PRD-00008
INI-000057928,10,36.14,361.4,INV-00042748,PRD-00123
INI-000057929,8,73.69,589.52,INV-00048574,PRD-00165
INI-000057930,9,32.44,291.96,INV-00021792,PRD-00106
INI-000057931,3,41.41,124.22999999999999,INV-00016180,PRD-00130
INI-000057932,7,18.54,129.78,INV-00002560,PRD-00039
INI-000057933,3,38.87,116.60999999999999,INV-00026298,PRD-00157
INI-000057934,2,11.14,22.28,INV-00044192,PRD-00157
INI-000057935,8,41.43,331.44,INV-00045593,PRD-00189
INI-000057936,1,40.36,40.36,INV-00035918,PRD-00049
INI-000057937,9,29.37,264.33,INV-00003618,PRD-00187
INI-000057938,7,44.23,309.60999999999996,INV-00041208,PRD-00022
INI-000057939,6,49.82,298.92,INV-00030071,PRD-00148
INI-000057940,6,19.06,114.35999999999999,INV-00033999,PRD-00017
INI-000057941,9,73.56,662.04,INV-00010469,PRD-00087
INI-000057942,3,18.35,55.050000000000004,INV-00029935,PRD-00008
INI-000057943,5,27.36,136.8,INV-00030514,PRD-00028
INI-000057944,6,65.83,394.98,INV-00001575,PRD-00080
INI-000057945,4,80.97,323.88,INV-00043101,PRD-00031
INI-000057946,8,53.34,426.72,INV-00032141,PRD-00014
INI-000057947,6,20.2,121.19999999999999,INV-00048035,PRD-00136
INI-000057948,7,19.39,135.73000000000002,INV-00020887,PRD-00007
INI-000057949,10,49.62,496.2,INV-00004223,PRD-00120
INI-000057950,7,29.87,209.09,INV-00019525,PRD-00097
INI-000057951,4,53.73,214.92,INV-00030218,PRD-00070
INI-000057952,8,7.11,56.88,INV-00038635,PRD-00197
INI-000057953,4,57.16,228.64,INV-00041601,PRD-00013
INI-000057954,7,7.11,49.77,INV-00005889,PRD-00133
INI-000057955,10,14.41,144.1,INV-00000400,PRD-00074
INI-000057956,9,63.53,571.77,INV-00037013,PRD-00169
INI-000057957,6,54.74,328.44,INV-00035331,PRD-00075
INI-000057958,5,120.26,601.3000000000001,INV-00007314,PRD-00077
INI-000057959,7,64.34,450.38,INV-00018969,PRD-00200
INI-000057960,6,43.97,263.82,INV-00044759,PRD-00130
INI-000057961,7,20.27,141.89,INV-00010082,PRD-00122
INI-000057962,10,49.77,497.70000000000005,INV-00032065,PRD-00154
INI-000057963,8,28.77,230.16,INV-00029959,PRD-00032
INI-000057964,3,45.11,135.32999999999998,INV-00016111,PRD-00126
INI-000057965,2,17.59,35.18,INV-00040630,PRD-00155
INI-000057966,1,27.18,27.18,INV-00048756,PRD-00101
INI-000057967,3,23.67,71.01,INV-00008883,PRD-00054
INI-000057968,5,48.33,241.64999999999998,INV-00012855,PRD-00114
INI-000057969,3,93.11,279.33,INV-00047771,PRD-00197
INI-000057970,7,17.78,124.46000000000001,INV-00042779,PRD-00037
INI-000057971,10,85.74,857.4,INV-00013573,PRD-00046
INI-000057972,5,29.37,146.85,INV-00027331,PRD-00137
INI-000057973,4,19.61,78.44,INV-00034916,PRD-00104
INI-000057974,6,46.09,276.54,INV-00040711,PRD-00140
INI-000057975,1,71.64,71.64,INV-00029308,PRD-00114
INI-000057976,3,24.61,73.83,INV-00029677,PRD-00132
INI-000057977,1,16.35,16.35,INV-00042646,PRD-00147
INI-000057978,2,56.25,112.5,INV-00005266,PRD-00136
INI-000057979,1,41.32,41.32,INV-00009672,PRD-00160
INI-000057980,4,13.29,53.16,INV-00037234,PRD-00148
INI-000057981,1,6.67,6.67,INV-00045538,PRD-00130
INI-000057982,1,60.57,60.57,INV-00041669,PRD-00107
INI-000057983,9,37.29,335.61,INV-00018519,PRD-00089
INI-000057984,8,35.56,284.48,INV-00030836,PRD-00112
INI-000057985,4,32.45,129.8,INV-00005737,PRD-00025
INI-000057986,8,83.81,670.48,INV-00024685,PRD-00016
INI-000057987,10,31.66,316.6,INV-00045901,PRD-00131
INI-000057988,7,17.61,123.27,INV-00006430,PRD-00150
INI-000057989,4,17.51,70.04,INV-00045132,PRD-00090
INI-000057990,9,21.39,192.51,INV-00008733,PRD-00150
INI-000057991,8,58.04,464.32,INV-00041128,PRD-00041
INI-000057992,9,48.97,440.73,INV-00022636,PRD-00167
INI-000057993,7,23.46,164.22,INV-00041777,PRD-00200
INI-000057994,5,27.18,135.9,INV-00026092,PRD-00074
INI-000057995,3,18.68,56.04,INV-00044558,PRD-00021
INI-000057996,7,29.74,208.17999999999998,INV-00044443,PRD-00184
INI-000057997,7,25.18,176.26,INV-00007016,PRD-00173
INI-000057998,4,35.62,142.48,INV-00034516,PRD-00089
INI-000057999,10,11.78,117.8,INV-00008941,PRD-00096
INI-000058000,4,41.84,167.36,INV-00049704,PRD-00056
INI-000058001,4,54.56,218.24,INV-00033477,PRD-00064
INI-000058002,7,8.13,56.910000000000004,INV-00048429,PRD-00047
INI-000058003,8,86.83,694.64,INV-00040412,PRD-00093
INI-000058004,10,69.57,695.6999999999999,INV-00039940,PRD-00114
INI-000058005,6,55.98,335.88,INV-00042894,PRD-00107
INI-000058006,4,58.81,235.24,INV-00020610,PRD-00047
INI-000058007,6,23.28,139.68,INV-00014764,PRD-00021
INI-000058008,6,21.18,127.08,INV-00047796,PRD-00028
INI-000058009,9,24.95,224.54999999999998,INV-00027078,PRD-00068
INI-000058010,4,29.96,119.84,INV-00014671,PRD-00080
INI-000058011,7,51.9,363.3,INV-00017661,PRD-00039
INI-000058012,8,117.73,941.84,INV-00021750,PRD-00020
INI-000058013,5,17.16,85.8,INV-00005112,PRD-00008
INI-000058014,1,55.56,55.56,INV-00045425,PRD-00180
INI-000058015,6,41.19,247.14,INV-00048454,PRD-00033
INI-000058016,9,39.48,355.32,INV-00008837,PRD-00153
INI-000058017,3,27.29,81.87,INV-00010226,PRD-00149
INI-000058018,5,48.9,244.5,INV-00027693,PRD-00161
INI-000058019,8,10.85,86.8,INV-00037100,PRD-00046
INI-000058020,7,17.8,124.60000000000001,INV-00015996,PRD-00139
INI-000058021,5,9.67,48.35,INV-00046475,PRD-00153
INI-000058022,5,35.38,176.9,INV-00030722,PRD-00157
INI-000058023,10,38.79,387.9,INV-00024536,PRD-00020
INI-000058024,8,27.26,218.08,INV-00016218,PRD-00058
INI-000058025,5,49.49,247.45000000000002,INV-00038979,PRD-00041
INI-000058026,10,22.8,228.0,INV-00018830,PRD-00030
INI-000058027,1,18.55,18.55,INV-00033150,PRD-00166
INI-000058028,3,9.53,28.589999999999996,INV-00026852,PRD-00082
INI-000058029,3,78.37,235.11,INV-00018718,PRD-00133
INI-000058030,8,38.29,306.32,INV-00009476,PRD-00028
INI-000058031,9,23.65,212.85,INV-00046211,PRD-00035
INI-000058032,6,59.44,356.64,INV-00020396,PRD-00001
INI-000058033,8,62.95,503.6,INV-00028189,PRD-00187
INI-000058034,7,12.06,84.42,INV-00003318,PRD-00099
INI-000058035,5,37.32,186.6,INV-00024456,PRD-00003
INI-000058036,3,40.38,121.14000000000001,INV-00026605,PRD-00196
INI-000058037,8,26.79,214.32,INV-00049272,PRD-00088
INI-000058038,8,12.29,98.32,INV-00003408,PRD-00004
INI-000058039,1,98.63,98.63,INV-00032881,PRD-00159
INI-000058040,3,37.39,112.17,INV-00044784,PRD-00109
INI-000058041,10,28.56,285.59999999999997,INV-00011993,PRD-00174
INI-000058042,4,12.35,49.4,INV-00047666,PRD-00023
INI-000058043,10,86.54,865.4000000000001,INV-00008810,PRD-00078
INI-000058044,8,25.69,205.52,INV-00027226,PRD-00197
INI-000058045,1,93.81,93.81,INV-00042510,PRD-00065
INI-000058046,1,9.44,9.44,INV-00007315,PRD-00015
INI-000058047,10,54.44,544.4,INV-00029380,PRD-00024
INI-000058048,4,22.48,89.92,INV-00046437,PRD-00150
INI-000058049,8,94.61,756.88,INV-00032668,PRD-00030
INI-000058050,2,48.32,96.64,INV-00046556,PRD-00168
INI-000058051,3,42.46,127.38,INV-00044233,PRD-00129
INI-000058052,3,32.54,97.62,INV-00005969,PRD-00086
INI-000058053,4,41.57,166.28,INV-00010845,PRD-00094
INI-000058054,5,106.64,533.2,INV-00025044,PRD-00160
INI-000058055,8,43.59,348.72,INV-00039449,PRD-00089
INI-000058056,5,46.43,232.15,INV-00001981,PRD-00077
INI-000058057,10,24.66,246.6,INV-00010389,PRD-00151
INI-000058058,3,8.5,25.5,INV-00007990,PRD-00097
INI-000058059,1,42.17,42.17,INV-00036197,PRD-00112
INI-000058060,5,53.02,265.1,INV-00046442,PRD-00174
INI-000058061,1,40.53,40.53,INV-00030676,PRD-00127
INI-000058062,5,29.31,146.54999999999998,INV-00026114,PRD-00140
INI-000058063,2,43.88,87.76,INV-00024159,PRD-00001
INI-000058064,5,54.37,271.84999999999997,INV-00026987,PRD-00158
INI-000058065,7,22.5,157.5,INV-00048082,PRD-00186
INI-000058066,1,31.18,31.18,INV-00005086,PRD-00144
INI-000058067,7,5.71,39.97,INV-00010930,PRD-00176
INI-000058068,8,30.29,242.32,INV-00018342,PRD-00076
INI-000058069,5,28.57,142.85,INV-00022965,PRD-00183
INI-000058070,8,27.8,222.4,INV-00017010,PRD-00107
INI-000058071,7,18.17,127.19000000000001,INV-00031944,PRD-00105
INI-000058072,6,23.32,139.92000000000002,INV-00043065,PRD-00191
INI-000058073,3,38.8,116.39999999999999,INV-00010304,PRD-00069
INI-000058074,5,16.53,82.65,INV-00030029,PRD-00137
INI-000058075,5,218.91,1094.55,INV-00030132,PRD-00075
INI-000058076,3,94.23,282.69,INV-00005300,PRD-00156
INI-000058077,4,25.3,101.2,INV-00049266,PRD-00136
INI-000058078,3,62.29,186.87,INV-00015905,PRD-00077
INI-000058079,10,124.27,1242.7,INV-00007307,PRD-00140
INI-000058080,9,40.58,365.21999999999997,INV-00017087,PRD-00134
INI-000058081,3,47.22,141.66,INV-00027552,PRD-00010
INI-000058082,4,72.67,290.68,INV-00025309,PRD-00045
INI-000058083,1,21.03,21.03,INV-00001807,PRD-00011
INI-000058084,3,80.58,241.74,INV-00047010,PRD-00020
INI-000058085,3,13.7,41.099999999999994,INV-00048866,PRD-00199
INI-000058086,5,66.07,330.34999999999997,INV-00005242,PRD-00186
INI-000058087,9,12.96,116.64000000000001,INV-00047998,PRD-00181
INI-000058088,3,31.44,94.32000000000001,INV-00040974,PRD-00170
INI-000058089,8,33.5,268.0,INV-00049501,PRD-00123
INI-000058090,5,20.38,101.89999999999999,INV-00023769,PRD-00048
INI-000058091,3,72.33,216.99,INV-00042152,PRD-00058
INI-000058092,5,84.76,423.8,INV-00031816,PRD-00148
INI-000058093,5,23.13,115.64999999999999,INV-00034426,PRD-00157
INI-000058094,6,57.24,343.44,INV-00039088,PRD-00046
INI-000058095,10,31.4,314.0,INV-00009503,PRD-00135
INI-000058096,6,47.24,283.44,INV-00034539,PRD-00043
INI-000058097,9,31.86,286.74,INV-00013728,PRD-00108
INI-000058098,10,28.59,285.9,INV-00010351,PRD-00042
INI-000058099,2,15.62,31.24,INV-00039457,PRD-00178
INI-000058100,4,22.5,90.0,INV-00048201,PRD-00197
INI-000058101,4,42.11,168.44,INV-00003837,PRD-00144
INI-000058102,1,72.35,72.35,INV-00012129,PRD-00068
INI-000058103,2,22.2,44.4,INV-00026694,PRD-00172
INI-000058104,3,35.13,105.39000000000001,INV-00024560,PRD-00062
INI-000058105,3,23.07,69.21000000000001,INV-00010858,PRD-00037
INI-000058106,3,34.89,104.67,INV-00012913,PRD-00156
INI-000058107,8,112.91,903.28,INV-00002764,PRD-00019
INI-000058108,3,11.41,34.230000000000004,INV-00002976,PRD-00182
INI-000058109,5,20.39,101.95,INV-00036495,PRD-00114
INI-000058110,10,41.46,414.6,INV-00024568,PRD-00015
INI-000058111,2,54.51,109.02,INV-00011116,PRD-00054
INI-000058112,6,46.5,279.0,INV-00046585,PRD-00016
INI-000058113,4,45.69,182.76,INV-00032929,PRD-00161
INI-000058114,10,115.6,1156.0,INV-00001707,PRD-00116
INI-000058115,7,38.34,268.38,INV-00003322,PRD-00124
INI-000058116,1,10.25,10.25,INV-00022721,PRD-00118
INI-000058117,10,35.12,351.2,INV-00033934,PRD-00122
INI-000058118,8,24.87,198.96,INV-00005245,PRD-00039
INI-000058119,6,53.47,320.82,INV-00040603,PRD-00109
INI-000058120,6,43.09,258.54,INV-00023613,PRD-00037
INI-000058121,7,34.63,242.41000000000003,INV-00035217,PRD-00064
INI-000058122,3,31.84,95.52,INV-00043778,PRD-00050
INI-000058123,6,32.33,193.98,INV-00043882,PRD-00073
INI-000058124,8,70.78,566.24,INV-00013705,PRD-00024
INI-000058125,4,20.41,81.64,INV-00001735,PRD-00083
INI-000058126,10,34.25,342.5,INV-00029484,PRD-00022
INI-000058127,3,6.56,19.68,INV-00026630,PRD-00182
INI-000058128,7,22.99,160.92999999999998,INV-00043719,PRD-00102
INI-000058129,5,40.15,200.75,INV-00045149,PRD-00179
INI-000058130,2,29.37,58.74,INV-00016802,PRD-00186
INI-000058131,1,95.67,95.67,INV-00002640,PRD-00072
INI-000058132,2,34.36,68.72,INV-00045928,PRD-00054
INI-000058133,9,24.95,224.54999999999998,INV-00020763,PRD-00167
INI-000058134,7,54.08,378.56,INV-00020329,PRD-00169
INI-000058135,2,7.24,14.48,INV-00003665,PRD-00109
INI-000058136,3,70.19,210.57,INV-00002693,PRD-00010
INI-000058137,9,19.49,175.41,INV-00023555,PRD-00038
INI-000058138,7,11.54,80.78,INV-00000608,PRD-00084
INI-000058139,10,27.24,272.4,INV-00040535,PRD-00083
INI-000058140,7,106.5,745.5,INV-00023196,PRD-00049
INI-000058141,4,30.38,121.52,INV-00025982,PRD-00175
INI-000058142,4,24.21,96.84,INV-00040710,PRD-00097
INI-000058143,8,35.43,283.44,INV-00017638,PRD-00192
INI-000058144,8,31.19,249.52,INV-00031299,PRD-00194
INI-000058145,5,119.37,596.85,INV-00029575,PRD-00117
INI-000058146,1,14.77,14.77,INV-00029256,PRD-00056
INI-000058147,8,40.63,325.04,INV-00027613,PRD-00064
INI-000058148,6,15.14,90.84,INV-00012719,PRD-00067
INI-000058149,4,20.4,81.6,INV-00048665,PRD-00097
INI-000058150,5,19.13,95.64999999999999,INV-00004580,PRD-00149
INI-000058151,6,13.59,81.53999999999999,INV-00046917,PRD-00132
INI-000058152,10,16.84,168.4,INV-00025685,PRD-00136
INI-000058153,8,38.68,309.44,INV-00016856,PRD-00056
INI-000058154,6,19.82,118.92,INV-00026059,PRD-00047
INI-000058155,4,30.06,120.24,INV-00028740,PRD-00193
INI-000058156,3,22.04,66.12,INV-00036257,PRD-00138
INI-000058157,2,59.67,119.34,INV-00015167,PRD-00040
INI-000058158,3,362.77,1088.31,INV-00023160,PRD-00099
INI-000058159,4,36.88,147.52,INV-00036728,PRD-00062
INI-000058160,7,68.8,481.59999999999997,INV-00009262,PRD-00018
INI-000058161,10,20.09,200.9,INV-00002541,PRD-00083
INI-000058162,3,23.59,70.77,INV-00022106,PRD-00001
INI-000058163,1,47.91,47.91,INV-00004870,PRD-00102
INI-000058164,5,7.54,37.7,INV-00002006,PRD-00108
INI-000058165,2,19.45,38.9,INV-00004140,PRD-00140
INI-000058166,8,9.86,78.88,INV-00045301,PRD-00133
INI-000058167,6,100.67,604.02,INV-00003394,PRD-00079
INI-000058168,9,34.74,312.66,INV-00042753,PRD-00147
INI-000058169,7,32.04,224.28,INV-00028086,PRD-00053
INI-000058170,10,30.21,302.1,INV-00024632,PRD-00100
INI-000058171,3,164.0,492.0,INV-00009817,PRD-00055
INI-000058172,1,90.59,90.59,INV-00040418,PRD-00075
INI-000058173,2,17.44,34.88,INV-00047841,PRD-00175
INI-000058174,6,21.23,127.38,INV-00004431,PRD-00127
INI-000058175,2,41.05,82.1,INV-00045798,PRD-00140
INI-000058176,3,9.7,29.099999999999998,INV-00023733,PRD-00048
INI-000058177,1,29.8,29.8,INV-00042012,PRD-00038
INI-000058178,5,30.17,150.85000000000002,INV-00027696,PRD-00141
INI-000058179,4,34.79,139.16,INV-00003303,PRD-00167
INI-000058180,3,19.69,59.07000000000001,INV-00041945,PRD-00043
INI-000058181,7,25.23,176.61,INV-00005241,PRD-00058
INI-000058182,2,77.64,155.28,INV-00014950,PRD-00070
INI-000058183,5,10.18,50.9,INV-00018298,PRD-00076
INI-000058184,6,19.48,116.88,INV-00013772,PRD-00035
INI-000058185,2,149.28,298.56,INV-00013214,PRD-00183
INI-000058186,2,26.93,53.86,INV-00022201,PRD-00133
INI-000058187,9,21.14,190.26,INV-00009290,PRD-00138
INI-000058188,3,14.13,42.39,INV-00049225,PRD-00131
INI-000058189,8,105.89,847.12,INV-00018647,PRD-00192
INI-000058190,10,56.58,565.8,INV-00014117,PRD-00135
INI-000058191,4,38.41,153.64,INV-00033639,PRD-00150
INI-000058192,4,20.09,80.36,INV-00004398,PRD-00119
INI-000058193,8,14.31,114.48,INV-00028725,PRD-00007
INI-000058194,7,47.05,329.34999999999997,INV-00036230,PRD-00120
INI-000058195,1,22.4,22.4,INV-00021309,PRD-00192
INI-000058196,3,86.72,260.15999999999997,INV-00016678,PRD-00019
INI-000058197,5,47.92,239.60000000000002,INV-00018552,PRD-00142
INI-000058198,2,30.18,60.36,INV-00034912,PRD-00096
INI-000058199,2,22.41,44.82,INV-00009635,PRD-00056
INI-000058200,4,47.84,191.36,INV-00024082,PRD-00165
INI-000058201,7,37.5,262.5,INV-00046473,PRD-00028
INI-000058202,3,129.57,388.71,INV-00022022,PRD-00129
INI-000058203,5,43.77,218.85000000000002,INV-00025087,PRD-00042
INI-000058204,1,11.39,11.39,INV-00011832,PRD-00149
INI-000058205,3,24.01,72.03,INV-00030399,PRD-00099
INI-000058206,9,28.56,257.03999999999996,INV-00000779,PRD-00002
INI-000058207,10,27.35,273.5,INV-00009815,PRD-00047
INI-000058208,6,43.42,260.52,INV-00003399,PRD-00113
INI-000058209,4,29.98,119.92,INV-00033042,PRD-00061
INI-000058210,1,41.55,41.55,INV-00032448,PRD-00087
INI-000058211,1,39.76,39.76,INV-00045608,PRD-00155
INI-000058212,10,24.6,246.0,INV-00019574,PRD-00008
INI-000058213,3,53.06,159.18,INV-00028396,PRD-00091
INI-000058214,8,16.66,133.28,INV-00021305,PRD-00045
INI-000058215,4,76.96,307.84,INV-00047521,PRD-00005
INI-000058216,1,22.35,22.35,INV-00006050,PRD-00153
INI-000058217,8,52.04,416.32,INV-00023918,PRD-00138
INI-000058218,1,159.55,159.55,INV-00031083,PRD-00129
INI-000058219,5,45.42,227.10000000000002,INV-00026961,PRD-00110
INI-000058220,4,17.98,71.92,INV-00042951,PRD-00091
INI-000058221,2,21.63,43.26,INV-00028735,PRD-00048
INI-000058222,3,31.18,93.53999999999999,INV-00022991,PRD-00009
INI-000058223,10,20.21,202.10000000000002,INV-00002996,PRD-00167
INI-000058224,10,68.38,683.8,INV-00014561,PRD-00136
INI-000058225,8,44.35,354.8,INV-00009302,PRD-00025
INI-000058226,4,33.79,135.16,INV-00041821,PRD-00028
INI-000058227,9,38.12,343.08,INV-00031930,PRD-00179
INI-000058228,2,41.36,82.72,INV-00025487,PRD-00036
INI-000058229,4,19.27,77.08,INV-00030417,PRD-00082
INI-000058230,3,34.93,104.78999999999999,INV-00048003,PRD-00012
INI-000058231,1,26.83,26.83,INV-00004180,PRD-00060
INI-000058232,5,67.86,339.3,INV-00029921,PRD-00072
INI-000058233,7,47.08,329.56,INV-00010326,PRD-00073
INI-000058234,2,23.82,47.64,INV-00013483,PRD-00018
INI-000058235,9,66.8,601.1999999999999,INV-00034801,PRD-00011
INI-000058236,3,19.45,58.349999999999994,INV-00049601,PRD-00100
INI-000058237,5,74.57,372.84999999999997,INV-00032417,PRD-00179
INI-000058238,10,27.19,271.90000000000003,INV-00015235,PRD-00031
INI-000058239,6,16.0,96.0,INV-00034530,PRD-00005
INI-000058240,7,313.73,2196.11,INV-00012223,PRD-00037
INI-000058241,4,20.84,83.36,INV-00008848,PRD-00007
INI-000058242,8,77.9,623.2,INV-00003298,PRD-00184
INI-000058243,4,12.1,48.4,INV-00037833,PRD-00146
INI-000058244,10,43.35,433.5,INV-00013810,PRD-00060
INI-000058245,8,42.74,341.92,INV-00044381,PRD-00029
INI-000058246,4,33.52,134.08,INV-00042467,PRD-00190
INI-000058247,10,14.37,143.7,INV-00041437,PRD-00165
INI-000058248,6,25.59,153.54,INV-00044009,PRD-00185
INI-000058249,9,19.28,173.52,INV-00043472,PRD-00196
INI-000058250,6,40.71,244.26,INV-00049837,PRD-00017
INI-000058251,1,69.84,69.84,INV-00032165,PRD-00012
INI-000058252,8,81.19,649.52,INV-00020377,PRD-00176
INI-000058253,5,18.69,93.45,INV-00014171,PRD-00036
INI-000058254,2,47.36,94.72,INV-00015339,PRD-00028
INI-000058255,2,27.22,54.44,INV-00000765,PRD-00191
INI-000058256,5,17.36,86.8,INV-00048903,PRD-00017
INI-000058257,10,33.01,330.09999999999997,INV-00028489,PRD-00030
INI-000058258,10,109.63,1096.3,INV-00006549,PRD-00049
INI-000058259,8,44.99,359.92,INV-00008024,PRD-00101
INI-000058260,6,9.03,54.17999999999999,INV-00018583,PRD-00107
INI-000058261,10,33.5,335.0,INV-00046634,PRD-00102
INI-000058262,6,22.19,133.14000000000001,INV-00025121,PRD-00080
INI-000058263,4,169.23,676.92,INV-00041002,PRD-00166
