account_id,name,industry,country,annual_revenue,employees,created_at
ACC-0002768,Solar Energy,services,MX,1786403.94,7,2022-02-10 07:55:33
ACC-0002769,Nova Retail,manufacturing,US,873498.82,104,2019-08-06 02:44:12
ACC-0002770,Andes Pharma,services,CO,1302362.77,59,2022-03-31 16:10:44
ACC-0002771,Sur Solutions,energy,CL,60139.3,146,2024-03-24 13:54:09
ACC-0002772,Vertex Data,tech,BR,702785.99,107,2024-03-10 05:51:58
ACC-0002773,Trigo SpA,tech,CL,184081.6,2,2018-10-10 13:59:54
ACC-0002774,Inca Capital,tech,AR,90944.06,253,2018-07-18 21:14:25
ACC-0002775,Salmon Networks,education,CL,1501835.0,76,2020-02-29 00:30:57
ACC-0002776,Vertex Holdings,health,PE,262949.03,54,2018-03-05 15:09:00
ACC-0002777,Solar Data,energy,CL,2630487.59,67,2022-08-26 04:05:28
ACC-0002778,Hierro Partners,health,US,456400.93,53,2022-03-16 10:05:05
ACC-0002779,Selva Foods,retail,AR,1367366.52,26,2018-01-14 00:47:14
ACC-0002780,Bio S.A.,energy,MX,243582.61,41,2020-08-12 05:41:33
ACC-0002781,Rio Bank,manufacturing,PE,445611.19,129,2022-05-12 18:41:55
ACC-0002782,Aurora Pharma,finance,PE,181601.42,15,2023-03-19 12:47:29
ACC-0002783,Salmon Tech,finance,PE,1479361.54,271,2018-02-03 13:52:47
ACC-0002784,Selva Mining,education,CL,820590.79,6,2023-02-02 01:34:09
ACC-0002785,Atacama Logistics,tech,US,783024.42,49,2021-08-21 22:44:52
ACC-0002786,Solar Tech,retail,CL,18147.14,11,2020-12-14 12:19:36
ACC-0002787,Bio Networks,tech,CO,250920.72,269,2018-03-14 11:14:12
ACC-0002788,Vertex Capital,education,ES,8497782.63,104,2023-10-01 00:43:36
ACC-0002789,Vino SpA,energy,AR,242898.18,99,2023-07-28 18:35:13
ACC-0002790,Selva Logistics,tech,CO,257302.58,68,2018-02-25 23:04:11
ACC-0002791,Norte Partners,services,CL,135121.25,179,2020-03-14 19:46:07
ACC-0002792,Maipo Cloud,retail,CL,325240.6,622,2025-04-21 19:24:19
ACC-0002793,Nova Group,finance,CL,333537.72,162,2018-05-06 10:05:48
ACC-0002794,Maya Pharma,retail,PE,516741.28,14,2022-06-14 11:38:13
ACC-0002795,Hierro Solutions,services,AR,93788.05,197,2025-05-07 07:11:05
ACC-0002796,Inca Networks,retail,US,2685414.9,208,2018-11-12 00:45:25
ACC-0002797,Trigo Labs,finance,US,50930.09,43,2021-08-14 07:43:05
ACC-0002798,Maipo S.A.,health,PE,537029.76,11,2025-11-06 23:26:43
ACC-0002799,Azteca Industries,tech,BR,481898.26,8,2023-11-01 03:18:35
ACC-0002800,Hierro Labs,finance,PE,1421325.44,69,2020-03-07 13:57:30
ACC-0002801,Lumen Partners,tech,PE,105051.55,39,2024-02-27 14:39:35
ACC-0002802,Plata Pharma,retail,MX,204909.7,79,2025-03-30 17:02:59
ACC-0002803,Cobre Data,health,ES,61527.7,26,2023-07-10 11:54:12
ACC-0002804,Bio Group,education,CL,1449268.88,1224,2018-06-13 04:06:08
ACC-0002805,Pacific Foods,finance,CO,897426.97,236,2018-02-28 09:43:52
ACC-0002806,Bio Industries,tech,CL,1447425.0,305,2021-07-01 22:01:30
ACC-0002807,Maipo Labs,services,CL,202971.92,9,2025-09-04 03:28:34
ACC-0002808,Pacific Group,education,CL,368829.99,103,2021-03-08 12:44:31
ACC-0002809,Tropic Solutions,finance,CO,122007.68,1812,2025-06-19 22:16:16
ACC-0002810,Cobre Data,tech,BR,675220.67,10,2023-01-20 15:57:04
ACC-0002811,Cordillera Industries,tech,US,219338.6,24,2022-12-17 18:26:35
ACC-0002812,Solar Bank,services,BR,462666.19,54,2020-03-19 23:50:22
ACC-0002813,Selva Bank,energy,ES,2663453.45,118,2020-09-10 12:56:15
ACC-0002814,Andes Pharma,finance,US,162557.7,10,2019-08-13 01:59:08
ACC-0002815,Patagonia Group,health,CL,3105561.55,10,2025-09-15 11:31:06
ACC-0002816,Prima Foods,energy,PE,139502.51,179,2022-07-08 02:43:20
ACC-0002817,Vertex Data,retail,US,692720.32,43,2021-02-25 19:37:17
ACC-0002818,Salmon Logistics,energy,AR,210774.32,91,2025-04-29 19:00:07
ACC-0002819,Global Logistics,finance,US,663991.23,18,2021-11-21 04:18:21
ACC-0002820,Pacific Holdings,finance,PE,313303.66,6,2023-10-19 18:03:24
ACC-0002821,Selva Retail,finance,CL,4506799.23,92,2022-06-02 09:48:41
ACC-0002822,Global Retail,retail,CL,251864.37,430,2020-04-05 21:43:48
ACC-0002823,Maya S.A.,finance,CL,5458415.76,29,2025-08-29 23:41:21
ACC-0002824,Lumen Retail,services,CL,209576.38,51,2024-05-24 04:54:47
ACC-0002825,Sur Industries,tech,BR,269325.55,147,2018-07-21 15:58:45
ACC-0002826,Patagonia Labs,services,PE,1380248.86,35,2019-12-12 03:16:19
ACC-0002827,Inca SpA,services,AR,250308.3,302,2025-01-12 18:18:45
ACC-0002828,Cordillera Labs,education,CL,446289.0,63,2025-09-14 00:14:36
ACC-0002829,Pacific Logistics,health,CL,262189.78,35,2023-01-29 23:55:20
ACC-0002830,Maya Networks,education,AR,283591.69,40,2018-08-07 04:35:03
ACC-0002831,Aurora Cloud,tech,ES,250653.39,623,2022-11-28 22:09:39
ACC-0002832,Litio Holdings,retail,CO,5712069.65,306,2023-12-08 00:23:23
ACC-0002833,Plata Mining,tech,US,1162484.57,408,2023-09-14 13:39:49
ACC-0002834,Salmon Partners,manufacturing,CL,453899.26,221,2021-12-30 21:46:05
ACC-0002835,Vino SpA,energy,CL,233094.93,138,2020-02-19 03:18:59
ACC-0002836,Norte Retail,tech,US,388650.29,5,2021-02-10 20:46:04
ACC-0002837,Global Capital,finance,ES,701880.33,14,2019-09-04 18:58:43
ACC-0002838,Global Foods,energy,CL,2291188.01,80,2021-02-28 06:12:36
ACC-0002839,Maipo Networks,retail,CL,1568693.83,41,2019-09-10 18:35:49
ACC-0002840,Trigo Holdings,tech,US,3053277.34,28,2024-10-05 15:12:03
ACC-0002841,Prima Group,health,MX,866362.14,65,2025-03-24 04:14:04
ACC-0002842,Vino Capital,manufacturing,CL,21238.09,23,2025-04-08 17:36:23
ACC-0002843,Trigo Logistics,finance,BR,214463.44,36,2023-06-13 00:11:36
ACC-0002844,Tropic Energy,manufacturing,MX,812141.83,34,2025-05-20 18:27:03
ACC-0002845,Global Holdings,energy,MX,192082.0,2,2021-07-20 04:07:29
ACC-0002846,Azteca Holdings,tech,ES,1543795.69,56,2024-01-05 02:57:13
ACC-0002847,Nova Bank,tech,MX,1287003.82,73,2021-09-12 04:21:57
ACC-0002848,Cordillera Tech,services,CO,147893.55,62,2020-07-21 02:15:36
ACC-0002849,Andes Tech,retail,AR,1845317.86,515,2019-01-22 07:16:43
ACC-0002850,Patagonia Industries,manufacturing,ES,343299.42,6,2023-03-12 18:31:28
ACC-0002851,Lumen Logistics,health,ES,89712.87,21,2025-03-15 09:49:28
ACC-0002852,Rio Data,manufacturing,CL,1496742.35,21,2024-09-20 23:14:33
ACC-0002853,Azteca Bank,manufacturing,BR,1257799.13,61,2022-06-24 06:44:31
ACC-0002854,Cobalto Mining,manufacturing,AR,283130.21,101,2025-02-24 07:56:55
ACC-0002855,Rio SpA,manufacturing,CL,132294.64,307,2024-01-26 21:54:34
ACC-0002856,Patagonia Holdings,tech,PE,169788.07,53,2021-07-11 09:51:14
ACC-0002857,Bio Partners,tech,CL,507111.73,58,2024-09-26 20:16:47
ACC-0002858,Nova Holdings,education,BR,958207.39,98,2021-01-20 09:18:03
ACC-0002859,Cobalto Industries,education,CL,1443092.15,45,2022-12-17 08:20:58
ACC-0002860,Litio Partners,finance,CL,191487.63,37,2025-04-22 22:56:43
ACC-0002861,Hierro S.A.,services,CL,585136.38,56,2021-03-09 23:44:49
ACC-0002862,Vino Labs,health,BR,588947.6,18,2018-05-27 16:02:30
ACC-0002863,Norte Foods,tech,CL,43542.58,53,2019-09-16 04:34:50
ACC-0002864,Selva Energy,manufacturing,CL,578095.14,91,2025-09-15 15:31:20
ACC-0002865,Litio S.A.,finance,CO,116878.42,44,2018-08-03 06:38:52
ACC-0002866,Sur Group,education,CL,1102349.31,247,2023-03-11 00:26:45
ACC-0002867,Pacific Solutions,finance,BR,583679.29,137,2025-03-09 12:15:28
ACC-0002868,Aurora Partners,services,AR,426095.52,232,2020-02-29 20:42:23
ACC-0002869,Litio S.A.,energy,CL,549973.35,552,2020-06-06 23:10:13
ACC-0002870,Selva Holdings,manufacturing,CL,381246.36,79,2018-03-18 01:49:00
ACC-0002871,Solar SpA,energy,CO,2591976.87,14,2018-08-18 05:12:47
ACC-0002872,Lumen Logistics,retail,MX,100126.7,42,2024-07-26 20:57:52
ACC-0002873,Prima Data,retail,BR,766296.17,828,2018-10-16 05:53:09
ACC-0002874,Patagonia Tech,energy,CO,1349209.33,78,2020-04-20 09:57:34
ACC-0002875,Prima Logistics,finance,MX,4316100.82,77,2025-09-03 04:57:44
ACC-0002876,Maipo Bank,tech,AR,537957.72,55,2022-07-25 00:27:47
ACC-0002877,Tropic Cloud,retail,AR,320266.05,54,2020-07-11 06:56:08
ACC-0002878,Solar Cloud,energy,AR,1259695.72,24,2018-08-10 23:21:23
ACC-0002879,Cordillera Retail,energy,CL,103508.24,200,2020-02-04 16:31:32
ACC-0002880,Andes SpA,health,AR,921011.24,58,2022-08-16 09:36:34
ACC-0002881,Rio Retail,retail,BR,2532423.95,15,2024-07-06 09:07:06
ACC-0002882,Azteca Capital,services,BR,140244.55,49,2019-05-22 17:00:20
ACC-0002883,Salmon Solutions,tech,CO,125538.62,7,2024-07-25 13:53:50
ACC-0002884,Rio SpA,manufacturing,AR,2812107.19,67,2025-03-27 01:38:02
ACC-0002885,Patagonia Holdings,tech,MX,815014.47,679,2019-01-12 15:10:51
ACC-0002886,Global Energy,finance,CO,12961475.19,15,2022-04-26 18:32:26
ACC-0002887,Rio S.A.,health,AR,128475.0,235,2023-12-16 00:49:08
ACC-0002888,Pacific Cloud,health,ES,153997.79,61,2018-12-28 02:53:32
ACC-0002889,Azteca Energy,health,AR,2315476.94,22,2018-07-27 01:44:29
ACC-0002890,Cordillera Industries,tech,PE,356369.6,306,2020-05-26 16:37:41
ACC-0002891,Vertex Energy,manufacturing,MX,186029.42,17,2018-03-23 03:28:03
ACC-0002892,Trigo S.A.,finance,ES,5669224.35,200,2018-04-07 11:48:45
ACC-0002893,Lumen SpA,health,MX,68978.2,75,2020-05-18 04:04:18
ACC-0002894,Pacific Solutions,services,PE,510838.52,203,2020-12-10 19:32:20
ACC-0002895,Tropic Cloud,retail,CL,306931.73,97,2021-05-28 00:02:57
ACC-0002896,Nova Group,finance,AR,1225857.47,46,2025-02-11 23:22:30
ACC-0002897,Bio Tech,manufacturing,PE,1357882.24,18,2021-03-17 20:33:11
ACC-0002898,Rio Energy,tech,AR,580799.14,32,2023-10-06 06:33:59
ACC-0002899,Aurora S.A.,services,CL,153986.96,104,2023-12-10 19:25:27
ACC-0002900,Bio Tech,tech,PE,511519.56,153,2023-01-19 00:54:32
ACC-0002901,Cordillera Retail,retail,ES,64291.2,51,2021-10-20 18:17:10
ACC-0002902,Aurora Labs,tech,CO,130846.24,384,2021-09-13 15:18:28
ACC-0002903,Andes Labs,retail,CO,201814.55,127,2020-05-04 12:33:21
ACC-0002904,Lumen Group,retail,AR,148123.99,13,2025-03-14 22:23:20
ACC-0002905,Nova Data,energy,US,399857.74,76,2023-08-31 18:13:21
ACC-0002906,Andes Mining,education,BR,2980316.05,26,2024-08-25 20:34:29
ACC-0002907,Litio Data,manufacturing,CL,736031.13,38,2025-10-05 14:00:26
ACC-0002908,Inca Data,manufacturing,CO,68067.99,423,2018-08-16 18:24:37
ACC-0002909,Lumen Data,services,CL,294067.38,15,2025-07-18 05:36:27
ACC-0002910,Vertex Solutions,manufacturing,CL,361206.59,125,2025-06-16 03:14:24
ACC-0002911,Rio Mining,health,MX,6128733.58,139,2024-08-24 01:02:42
ACC-0002912,Prima Foods,tech,BR,1608188.57,32,2023-03-01 11:16:51
ACC-0002913,Litio Labs,tech,PE,797311.36,89,2022-11-02 02:02:31
ACC-0002914,Patagonia Labs,tech,MX,189392.02,52,2020-03-12 02:15:25
ACC-0002915,Prima Networks,education,US,7363654.96,21,2022-08-10 01:30:35
ACC-0002916,Global Pharma,education,US,1076516.74,29,2021-11-26 17:10:40
ACC-0002917,Maipo Cloud,retail,MX,353921.23,111,2019-01-18 06:18:03
ACC-0002918,Cobre Pharma,health,AR,516610.93,141,2020-12-12 20:33:59
ACC-0002919,Norte Labs,finance,CL,606474.5,25,2021-07-28 04:22:37
ACC-0002920,Rio Mining,tech,CL,704979.23,60,2021-07-29 00:31:40
ACC-0002921,Inca Holdings,finance,BR,880232.58,12,2025-03-19 19:39:18
ACC-0002922,Prima Capital,finance,MX,364841.51,5,2024-10-25 02:25:59
ACC-0002923,Rio Industries,energy,CO,1570401.57,62,2024-12-06 12:43:32
ACC-0002924,Bio Cloud,finance,CL,950329.43,13,2024-04-24 12:09:20
ACC-0002925,Maipo Foods,services,AR,693018.09,75,2025-07-02 03:43:09
ACC-0002926,Bio S.A.,finance,AR,318084.41,7,2023-12-21 06:44:42
ACC-0002927,Lumen Holdings,tech,AR,522883.71,52,2025-01-04 21:53:30
ACC-0002928,Plata Logistics,health,CO,376028.17,83,2024-02-27 03:59:39
ACC-0002929,Vertex Holdings,education,ES,884673.54,11,2018-10-09 02:11:34
ACC-0002930,Vino SpA,retail,CL,363199.08,62,2018-06-17 01:23:44
ACC-0002931,Solar Mining,finance,US,979203.57,140,2022-09-25 21:22:30
ACC-0002932,Solar Holdings,services,CO,178092.58,197,2023-09-27 07:58:00
ACC-0002933,Atacama Energy,tech,MX,386262.71,521,2025-04-18 17:29:47
ACC-0002934,Salmon Cloud,finance,CL,720654.67,58,2019-04-08 08:50:43
ACC-0002935,Global S.A.,finance,AR,74801.77,34,2020-11-12 04:20:40
ACC-0002936,Maipo Capital,finance,MX,1279710.49,15,2025-08-30 16:58:34
ACC-0002937,Nova Labs,health,ES,1608943.95,195,2020-12-27 06:11:22
ACC-0002938,Patagonia Networks,health,PE,1570332.1,38,2021-12-26 18:11:07
ACC-0002939,Azteca Data,education,CO,1013226.2,32,2024-10-03 06:21:12
ACC-0002940,Vino Mining,tech,ES,368625.14,406,2025-03-06 12:24:32
ACC-0002941,Cobalto Foods,education,CL,2314322.14,268,2024-03-15 11:21:08
ACC-0002942,Maya Pharma,retail,CL,32017.76,315,2022-10-06 00:12:06
ACC-0002943,Global Foods,finance,CL,545017.54,19,2018-03-19 16:42:39
ACC-0002944,Sur Logistics,retail,ES,391183.86,141,2019-05-05 06:47:11
ACC-0002945,Litio Data,finance,MX,167610.89,31,2022-12-20 04:13:19
ACC-0002946,Rio Data,education,CL,1214655.13,7,2022-12-12 04:42:46
ACC-0002947,Vino S.A.,services,AR,435560.18,871,2024-09-02 08:09:15
ACC-0002948,Lumen Holdings,tech,CL,634124.4,26,2020-05-18 04:45:33
ACC-0002949,Atacama Solutions,finance,US,166626.63,187,2023-04-01 02:51:29
ACC-0002950,Patagonia Tech,services,CL,751874.92,832,2025-08-25 19:13:16
ACC-0002951,Aurora Data,finance,CL,201550.29,19,2019-12-24 01:25:19
ACC-0002952,Atacama Energy,tech,MX,133353.41,30,2019-02-03 16:03:15
ACC-0002953,Lumen Data,manufacturing,CL,437129.72,10,2020-03-06 16:08:32
ACC-0002954,Pacific Networks,tech,US,878036.28,65,2019-05-28 19:45:40
ACC-0002955,Cobre Labs,energy,MX,387007.34,90,2023-03-22 14:40:15
ACC-0002956,Vertex Pharma,tech,AR,1479708.72,6,2025-02-07 03:56:27
ACC-0002957,Cordillera Logistics,services,BR,85479.38,69,2018-07-22 13:33:10
ACC-0002958,Azteca Industries,manufacturing,AR,276414.72,818,2021-01-22 17:21:02
ACC-0002959,Selva Logistics,services,PE,167259.54,989,2020-01-06 13:47:41
ACC-0002960,Global Solutions,education,BR,1352035.47,36,2018-07-08 21:00:36
ACC-0002961,Vino Pharma,finance,US,453333.67,196,2019-07-28 03:52:25
ACC-0002962,Lumen Labs,retail,US,1415159.01,91,2019-01-08 04:29:22
ACC-0002963,Azteca Holdings,tech,PE,111539.44,23,2021-11-29 11:38:18
ACC-0002964,Vino Energy,health,US,699059.61,215,2023-10-17 19:53:43
ACC-0002965,Cobre Tech,energy,CL,1313612.06,6,2023-09-11 01:26:40
ACC-0002966,Lumen Logistics,finance,ES,206765.87,24,2023-05-01 22:01:54
ACC-0002967,Andes Capital,tech,PE,209238.44,32,2023-07-04 19:32:01
ACC-0002968,Maipo Energy,energy,CL,76458.91,8,2024-11-03 01:39:50
ACC-0002969,Inca Data,tech,PE,676438.48,153,2023-08-12 17:23:43
ACC-0002970,Azteca Tech,tech,US,483031.62,19,2025-08-09 22:39:44
ACC-0002971,Cobalto Group,education,PE,106958.39,5,2025-02-09 19:43:57
ACC-0002972,Atacama Industries,tech,ES,3853894.66,69,2025-11-04 20:35:15
ACC-0002973,Litio Holdings,education,BR,211969.1,58,2023-07-01 21:41:44
ACC-0002974,Hierro Pharma,retail,PE,3872004.57,297,2024-12-22 03:19:12
ACC-0002975,Litio Data,retail,ES,689136.05,827,2024-02-21 11:11:27
ACC-0002976,Solar Partners,health,US,1590425.67,62,2024-01-07 22:30:18
ACC-0002977,Vino Foods,retail,MX,7391663.31,53,2022-02-04 21:16:35
ACC-0002978,Plata Partners,finance,PE,447442.69,508,2018-12-01 19:09:51
ACC-0002979,Lumen Group,tech,ES,396558.15,2,2021-01-23 03:26:52
ACC-0002980,Bio Cloud,tech,AR,116269.46,8,2024-12-04 02:06:58
ACC-0002981,Trigo Networks,finance,CL,225124.02,75,2025-09-15 03:57:20
ACC-0002982,Plata Data,services,BR,621938.13,11,2023-04-21 01:42:27
ACC-0002983,Azteca Data,health,MX,2117663.19,71,2024-11-28 04:13:08
ACC-0002984,Vino SpA,services,PE,133478.72,716,2024-04-13 13:13:08
ACC-0002985,Global Labs,finance,CL,432321.4,38,2018-10-21 02:26:57
ACC-0002986,Vino Bank,finance,CO,204327.22,263,2018-07-23 10:22:37
ACC-0002987,Global Partners,finance,PE,36311.72,44,2020-01-17 11:48:18
ACC-0002988,Maipo Pharma,education,MX,520769.52,69,2020-11-18 09:04:56
ACC-0002989,Andes Holdings,tech,CL,70030.61,16,2023-05-23 03:41:14
ACC-0002990,Norte Holdings,tech,BR,14266.32,49,2023-02-09 04:21:29
ACC-0002991,Cobre Bank,services,BR,1039458.11,202,2023-12-25 16:25:06
ACC-0002992,Vertex Group,retail,CL,249977.87,81,2021-09-17 07:09:51
ACC-0002993,Prima Bank,tech,AR,176201.56,130,2022-04-13 03:48:12
ACC-0002994,Aurora Holdings,retail,ES,842599.38,18,2025-07-04 15:26:25
ACC-0002995,Inca SpA,health,ES,217152.35,10,2022-01-26 18:40:51
ACC-0002996,Prima Solutions,education,CL,770765.73,542,2022-09-06 18:26:46
ACC-0002997,Norte S.A.,education,AR,554373.12,12,2019-07-16 17:26:31
ACC-0002998,Nova Group,health,PE,194908.13,13,2024-02-28 16:53:29
ACC-0002999,Rio Solutions,services,BR,675823.08,107,2020-05-01 21:28:53
ACC-0003000,Azteca Bank,manufacturing,CL,320304.24,37,2023-11-19 00:26:17
ACC-0003001,Vino Tech,health,MX,94347.05,143,2020-10-20 05:40:40
ACC-0003002,Azteca Retail,health,CL,1963812.72,269,2019-02-07 04:14:56
ACC-0003003,Plata Networks,manufacturing,CO,106365.17,55,2024-02-06 12:22:51
ACC-0003004,Pacific Capital,tech,US,1389880.74,132,2024-12-23 15:31:23
ACC-0003005,Bio SpA,tech,MX,110469.2,55,2022-01-31 02:31:18
ACC-0003006,Lumen Logistics,tech,PE,34052.72,150,2018-12-25 16:16:42
ACC-0003007,Lumen Capital,retail,BR,768818.68,241,2018-12-12 02:18:32
ACC-0003008,Pacific Networks,retail,MX,308793.74,607,2021-02-14 04:13:48
ACC-0003009,Atacama Logistics,energy,CL,438776.72,31,2021-05-17 13:15:58
ACC-0003010,Cobalto Capital,tech,MX,288922.82,4,2023-07-30 15:55:06
ACC-0003011,Solar Pharma,health,AR,412925.12,78,2025-12-12 00:08:20
ACC-0003012,Trigo S.A.,tech,CL,39950.07,3,2022-09-28 08:29:29
ACC-0003013,Inca S.A.,manufacturing,CO,1222441.96,71,2023-02-16 17:52:22
ACC-0003014,Bio Tech,education,ES,213466.89,57,2023-06-22 02:27:36
ACC-0003015,Nova Networks,health,AR,339215.16,450,2023-11-09 15:38:48
ACC-0003016,Salmon Cloud,energy,CO,1783159.97,25,2021-07-06 08:09:36
ACC-0003017,Atacama Labs,tech,AR,966536.36,68,2018-12-21 01:02:05
ACC-0003018,Prima Networks,tech,AR,312897.56,109,2025-09-01 01:23:14
ACC-0003019,Cordillera Tech,energy,US,19000.99,83,2022-12-29 13:42:34
ACC-0003020,Maipo Tech,services,ES,89547.82,20,2020-09-04 11:44:00
ACC-0003021,Pacific Holdings,tech,MX,365367.38,483,2019-09-19 04:13:04
ACC-0003022,Trigo Industries,manufacturing,US,102142.88,1033,2022-10-04 08:17:08
ACC-0003023,Pacific Capital,finance,BR,210631.93,3,2021-04-30 23:01:48
ACC-0003024,Plata Mining,health,PE,221120.66,307,2024-07-05 06:37:51
ACC-0003025,Hierro Logistics,health,CL,118181.09,562,2024-06-18 00:17:39
ACC-0003026,Selva Data,tech,MX,1774227.01,52,2018-01-27 22:46:13
ACC-0003027,Solar Data,tech,PE,209814.25,23,2025-01-27 03:05:37
ACC-0003028,Azteca Energy,health,CL,298179.52,9,2021-08-07 20:12:21
ACC-0003029,Hierro Holdings,education,ES,317641.58,89,2022-03-14 08:06:00
ACC-0003030,Inca Partners,tech,AR,255423.71,3,2021-08-16 07:00:07
ACC-0003031,Cobre Logistics,retail,CL,1049111.64,22,2018-07-11 23:32:04
ACC-0003032,Bio SpA,retail,BR,70532.5,91,2025-10-17 23:17:36
ACC-0003033,Atacama Tech,energy,PE,121874.6,148,2019-01-22 11:36:56
ACC-0003034,Cordillera Solutions,manufacturing,CL,574038.76,99,2021-01-18 23:35:41
ACC-0003035,Andes S.A.,energy,PE,4698256.74,20,2022-05-09 07:36:49
ACC-0003036,Bio Tech,health,CO,377147.11,213,2022-06-17 16:57:57
ACC-0003037,Rio Labs,education,ES,171465.86,57,2020-02-16 20:37:58
ACC-0003038,Pacific SpA,finance,CL,759730.13,58,2020-07-18 05:56:40
ACC-0003039,Atacama Capital,finance,ES,127463.83,81,2023-04-22 10:41:38
ACC-0003040,Patagonia Logistics,health,AR,1062561.35,103,2024-04-04 08:50:18
ACC-0003041,Prima SpA,education,CO,139892.4,47,2020-07-26 11:54:06
ACC-0003042,Bio Solutions,tech,US,474722.44,239,2020-08-30 22:05:25
ACC-0003043,Inca Partners,manufacturing,MX,241917.4,116,2018-04-03 10:38:45
ACC-0003044,Vino S.A.,energy,AR,4489665.07,12,2023-06-09 23:09:22
ACC-0003045,Salmon Pharma,tech,CO,2640641.68,142,2025-02-06 09:20:24
ACC-0003046,Litio Mining,retail,MX,476575.48,6,2020-10-20 14:53:47
ACC-0003047,Cobalto Tech,retail,US,697107.97,70,2019-09-27 18:09:32
ACC-0003048,Solar SpA,health,US,131552.73,16,2020-04-08 01:14:52
ACC-0003049,Atacama Mining,tech,CO,2028662.77,18,2019-11-13 03:09:55
ACC-0003050,Salmon Partners,tech,ES,1937011.3,5,2021-01-12 03:28:37
ACC-0003051,Salmon Logistics,tech,BR,1852741.06,136,2024-08-22 21:30:30
ACC-0003052,Lumen S.A.,energy,AR,749487.01,226,2018-04-01 06:34:03
ACC-0003053,Maipo Tech,manufacturing,ES,319050.33,263,2020-11-28 18:41:02
ACC-0003054,Vino Networks,retail,CO,5532961.01,50,2024-02-05 20:23:47
ACC-0003055,Pacific Mining,tech,US,765653.55,38,2021-03-16 11:16:17
ACC-0003056,Solar SpA,health,AR,523507.13,108,2018-08-01 18:21:16
ACC-0003057,Andes SpA,manufacturing,CL,1562866.06,22,2022-11-06 16:49:48
ACC-0003058,Trigo Industries,education,ES,2352424.35,174,2021-07-15 19:08:09
ACC-0003059,Patagonia Bank,finance,US,59864.65,120,2025-11-13 15:06:40
ACC-0003060,Hierro Retail,retail,CL,766071.01,36,2018-07-22 23:30:54
ACC-0003061,Vertex Logistics,services,PE,111110.78,24,2022-12-13 19:23:26
ACC-0003062,Rio Retail,tech,CL,129199.79,37,2022-08-02 03:44:36
ACC-0003063,Prima Labs,health,CL,384627.91,166,2024-06-01 20:16:07
ACC-0003064,Plata Pharma,tech,BR,113223.44,189,2022-01-29 16:01:51
ACC-0003065,Solar Networks,retail,MX,421502.24,96,2024-06-24 01:59:55
ACC-0003066,Inca Pharma,retail,ES,565464.32,132,2021-06-03 10:47:58
ACC-0003067,Andes Data,manufacturing,AR,249316.39,60,2018-09-27 22:11:22
ACC-0003068,Vino Retail,energy,ES,400830.01,10,2021-04-02 10:09:33
ACC-0003069,Rio Tech,services,BR,6893451.6,42,2019-11-22 01:58:14
ACC-0003070,Bio Pharma,finance,ES,217587.85,8,2022-02-05 04:38:25
ACC-0003071,Norte Foods,finance,US,352428.49,2,2023-06-23 11:01:08
ACC-0003072,Andes Foods,retail,PE,283579.19,17,2025-02-02 12:32:49
ACC-0003073,Trigo Labs,health,PE,983794.56,218,2019-02-15 04:00:23
ACC-0003074,Selva Networks,services,CL,75686.17,99,2024-11-01 20:51:04
ACC-0003075,Cordillera SpA,finance,MX,158500.11,73,2023-09-02 15:01:23
ACC-0003076,Cobalto Labs,health,AR,311115.93,375,2023-06-14 07:24:32
ACC-0003077,Sur Labs,services,MX,785569.02,681,2018-10-21 12:02:29
ACC-0003078,Vino Energy,tech,BR,1894827.91,152,2020-08-07 06:27:05
ACC-0003079,Atacama Labs,tech,AR,166492.93,78,2018-03-19 05:36:52
ACC-0003080,Azteca Energy,health,PE,95158.13,9,2024-03-31 04:51:06
ACC-0003081,Aurora Solutions,tech,US,30285.31,318,2022-09-22 23:28:20
