opportunity_id,name,stage,amount,close_date,created_at,account_id
OPP-0001804,Deal 0001804,proposal,12382.7,2024-11-15,2025-07-23 19:40:44,ACC-0002279
OPP-0001805,Deal 0001805,lost,8046.27,2023-10-31,2025-06-23 22:06:08,ACC-0004394
OPP-0001806,Deal 0001806,prospect,8997.3,2026-03-23,2025-06-13 22:19:21,ACC-0000160
OPP-0001807,Deal 0001807,negotiation,41780.12,2023-08-04,2024-06-22 10:12:34,ACC-0003722
OPP-0001808,Deal 0001808,prospect,4645.64,2024-09-28,2024-05-28 00:25:39,ACC-0004070
OPP-0001809,Deal 0001809,lost,48962.93,2024-10-16,2025-08-12 20:53:14,ACC-0004044
OPP-0001810,Deal 0001810,qualification,23395.61,2023-01-04,2023-07-03 04:24:29,ACC-0002014
OPP-0001811,Deal 0001811,qualification,30391.39,2023-01-13,2025-01-25 19:50:27,ACC-0000830
OPP-0001812,Deal 0001812,won,11355.21,2026-01-18,2024-07-21 04:01:33,ACC-0003823
OPP-0001813,Deal 0001813,qualification,42650.75,2026-03-24,2022-03-04 13:53:22,ACC-0001692
OPP-0001814,Deal 0001814,prospect,18642.61,2024-02-27,2024-07-14 08:30:00,ACC-0002628
OPP-0001815,Deal 0001815,won,33795.94,2025-06-29,2024-04-28 14:15:45,ACC-0000425
OPP-0001816,Deal 0001816,lost,38840.94,2024-09-09,2023-05-08 17:04:00,ACC-0004135
OPP-0001817,Deal 0001817,prospect,8222.93,2025-09-24,2022-06-11 14:08:01,ACC-0002633
OPP-0001818,Deal 0001818,qualification,52182.62,2024-03-13,2023-01-25 01:21:34,ACC-0001955
OPP-0001819,Deal 0001819,proposal,5033.44,2026-03-22,2025-11-14 11:16:46,ACC-0002711
OPP-0001820,Deal 0001820,prospect,8299.29,2023-10-22,2023-07-29 02:05:53,ACC-0000597
OPP-0001821,Deal 0001821,prospect,16665.53,2024-12-03,2023-04-23 08:07:32,ACC-0002530
OPP-0001822,Deal 0001822,negotiation,96271.44,2023-11-12,2023-06-19 16:12:19,ACC-0001795
OPP-0001823,Deal 0001823,prospect,17143.43,2025-05-23,2024-12-09 09:43:15,ACC-0001776
OPP-0001824,Deal 0001824,qualification,32612.93,2025-05-10,2025-03-19 19:05:22,ACC-0003143
OPP-0001825,Deal 0001825,won,16444.63,2025-01-13,2024-05-20 09:06:13,ACC-0003457
OPP-0001826,Deal 0001826,won,19318.31,2026-04-01,2022-10-08 22:23:07,ACC-0003992
OPP-0001827,Deal 0001827,qualification,65580.63,2024-12-05,2022-02-08 11:32:42,ACC-0000009
OPP-0001828,Deal 0001828,won,11783.64,2026-02-12,2022-07-13 00:11:32,ACC-0003068
OPP-0001829,Deal 0001829,qualification,9017.91,2025-12-27,2022-05-10 16:02:32,ACC-0000589
OPP-0001830,Deal 0001830,won,84155.45,2024-09-14,2023-12-11 19:44:14,ACC-0001699
OPP-0001831,Deal 0001831,proposal,15503.49,2024-01-30,2024-09-24 20:10:03,ACC-0002588
OPP-0001832,Deal 0001832,prospect,5533.61,2024-05-14,2025-02-02 19:17:29,ACC-0001550
OPP-0001833,Deal 0001833,qualification,32677.48,2025-12-25,2023-04-21 07:23:41,ACC-0004812
OPP-0001834,Deal 0001834,won,52054.45,2024-09-13,2022-03-10 09:41:54,ACC-0001969
OPP-0001835,Deal 0001835,qualification,5921.22,2023-10-13,2024-02-23 08:08:26,ACC-0003361
OPP-0001836,Deal 0001836,won,73344.8,2026-06-16,2024-03-11 13:17:08,ACC-0002573
OPP-0001837,Deal 0001837,lost,26528.95,2023-11-25,2023-10-02 01:53:10,ACC-0002713
OPP-0001838,Deal 0001838,won,24441.46,2024-06-23,2022-12-09 12:15:12,ACC-0004396
OPP-0001839,Deal 0001839,negotiation,52036.77,2024-09-14,2022-04-18 10:21:27,ACC-0001496
OPP-0001840,Deal 0001840,negotiation,14721.46,2025-07-12,2024-07-24 06:10:34,ACC-0001412
OPP-0001841,Deal 0001841,won,36966.1,2023-03-28,2025-10-21 10:00:34,ACC-0004157
OPP-0001842,Deal 0001842,negotiation,37345.74,2024-10-18,2023-08-14 22:26:46,ACC-0004393
OPP-0001843,Deal 0001843,qualification,95902.98,2024-03-23,2024-01-16 06:35:47,ACC-0002459
OPP-0001844,Deal 0001844,qualification,13401.97,2024-12-21,2022-05-12 17:29:47,ACC-0003716
OPP-0001845,Deal 0001845,qualification,14431.54,2023-07-19,2025-01-14 19:29:05,ACC-0003757
OPP-0001846,Deal 0001846,won,16973.02,2023-01-03,2024-11-17 11:57:26,ACC-0003626
OPP-0001847,Deal 0001847,lost,27533.48,2024-01-25,2024-10-01 01:30:35,ACC-0000904
OPP-0001848,Deal 0001848,qualification,141512.9,2024-02-11,2023-03-16 03:40:13,ACC-0002243
OPP-0001849,Deal 0001849,won,63211.55,2025-07-26,2025-11-24 16:10:47,ACC-0000685
OPP-0001850,Deal 0001850,prospect,45138.87,2023-08-12,2023-03-07 16:37:08,ACC-0001683
OPP-0001851,Deal 0001851,prospect,17391.35,2026-04-19,2024-02-17 03:50:02,ACC-0002174
OPP-0001852,Deal 0001852,won,27808.54,2023-01-21,2022-01-05 03:50:06,ACC-0002597
OPP-0001853,Deal 0001853,negotiation,69277.33,2025-09-13,2023-02-10 17:57:33,ACC-0002251
OPP-0001854,Deal 0001854,negotiation,58551.27,2024-11-13,2024-02-17 15:42:40,ACC-0003409
OPP-0001855,Deal 0001855,won,44926.36,2024-04-08,2023-07-23 05:08:01,ACC-0004568
OPP-0001856,Deal 0001856,lost,156098.57,2023-01-02,2023-04-14 04:37:28,ACC-0000498
OPP-0001857,Deal 0001857,qualification,87144.85,2025-01-07,2024-06-24 21:15:04,ACC-0000517
OPP-0001858,Deal 0001858,qualification,58667.03,2023-12-15,2025-05-15 03:21:10,ACC-0004082
OPP-0001859,Deal 0001859,lost,57565.81,2026-03-18,2025-11-07 02:36:12,ACC-0004022
OPP-0001860,Deal 0001860,proposal,32388.83,2024-05-02,2025-03-14 17:10:28,ACC-0002000
OPP-0001861,Deal 0001861,qualification,81139.23,2026-02-11,2025-04-21 22:58:39,ACC-0001959
OPP-0001862,Deal 0001862,won,20302.76,2025-08-16,2023-03-31 11:31:39,ACC-0001826
OPP-0001863,Deal 0001863,negotiation,9371.92,2023-05-09,2022-11-29 07:28:17,ACC-0003034
OPP-0001864,Deal 0001864,won,35389.34,2023-08-15,2025-02-10 16:14:06,ACC-0004147
OPP-0001865,Deal 0001865,prospect,34613.66,2024-04-05,2023-03-26 06:59:03,ACC-0001046
OPP-0001866,Deal 0001866,prospect,8955.33,2024-08-13,2025-07-10 08:53:28,ACC-0004774
OPP-0001867,Deal 0001867,qualification,29659.88,2023-02-10,2022-09-20 04:55:57,ACC-0000316
OPP-0001868,Deal 0001868,qualification,4146.41,2025-06-25,2022-03-07 05:31:38,ACC-0001435
OPP-0001869,Deal 0001869,qualification,16806.08,2024-11-07,2025-12-20 21:08:10,ACC-0001726
OPP-0001870,Deal 0001870,prospect,18815.83,2025-02-08,2022-04-10 00:46:30,ACC-0001057
OPP-0001871,Deal 0001871,negotiation,18737.54,2024-01-27,2025-02-11 06:42:19,ACC-0001537
OPP-0001872,Deal 0001872,proposal,3861.53,2024-09-20,2025-01-16 00:53:11,ACC-0002783
OPP-0001873,Deal 0001873,lost,15605.22,2023-07-06,2022-04-19 22:19:12,ACC-0003730
OPP-0001874,Deal 0001874,won,137060.5,2023-02-09,2022-11-05 20:32:43,ACC-0002179
OPP-0001875,Deal 0001875,qualification,17645.45,2023-11-06,2024-04-19 19:31:17,ACC-0002453
OPP-0001876,Deal 0001876,qualification,115900.1,2025-12-10,2024-06-18 13:55:32,ACC-0000604
OPP-0001877,Deal 0001877,negotiation,21646.23,2024-01-11,2024-03-08 23:56:33,ACC-0000857
OPP-0001878,Deal 0001878,qualification,14737.67,2024-05-05,2023-01-01 21:18:08,ACC-0002343
OPP-0001879,Deal 0001879,proposal,229834.82,2023-09-26,2024-12-27 05:57:18,ACC-0000735
OPP-0001880,Deal 0001880,prospect,11417.5,2026-02-20,2024-07-22 02:37:35,ACC-0004161
OPP-0001881,Deal 0001881,negotiation,24712.39,2025-01-11,2023-02-26 09:57:35,ACC-0004079
OPP-0001882,Deal 0001882,qualification,9121.64,2024-06-28,2023-01-12 13:22:56,ACC-0000139
OPP-0001883,Deal 0001883,won,66489.61,2023-09-08,2023-03-08 22:35:54,ACC-0004668
OPP-0001884,Deal 0001884,lost,32375.18,2026-04-05,2024-07-20 20:52:12,ACC-0000724
OPP-0001885,Deal 0001885,negotiation,47205.94,2024-08-03,2023-05-17 01:20:18,ACC-0000221
OPP-0001886,Deal 0001886,proposal,5942.92,2023-04-22,2023-07-23 11:59:31,ACC-0002926
OPP-0001887,Deal 0001887,proposal,22720.46,2025-02-04,2025-05-02 20:10:55,ACC-0000698
OPP-0001888,Deal 0001888,won,34084.27,2026-06-06,2023-05-30 13:57:45,ACC-0001246
OPP-0001889,Deal 0001889,negotiation,18308.1,2024-07-30,2022-02-01 13:41:38,ACC-0003458
OPP-0001890,Deal 0001890,won,62980.36,2024-01-22,2022-07-30 08:37:06,ACC-0002312
OPP-0001891,Deal 0001891,prospect,17852.6,2025-05-19,2022-10-14 19:14:49,ACC-0000097
OPP-0001892,Deal 0001892,qualification,82772.33,2023-04-16,2025-06-27 21:53:38,ACC-0001594
OPP-0001893,Deal 0001893,qualification,12410.94,2024-10-10,2024-07-17 06:10:30,ACC-0001865
OPP-0001894,Deal 0001894,qualification,10262.98,2023-06-23,2024-02-22 12:51:01,ACC-0003452
OPP-0001895,Deal 0001895,won,11456.71,2025-07-16,2025-10-06 10:14:15,ACC-0003821
OPP-0001896,Deal 0001896,prospect,30903.35,2025-10-09,2025-11-03 06:21:10,ACC-0003468
OPP-0001897,Deal 0001897,proposal,5792.5,2024-04-13,2023-08-22 15:51:26,ACC-0000446
OPP-0001898,Deal 0001898,lost,24353.48,2025-01-13,2023-06-27 03:04:55,ACC-0002141
OPP-0001899,Deal 0001899,proposal,28970.51,2025-01-23,2025-09-28 18:42:01,ACC-0002155
OPP-0001900,Deal 0001900,negotiation,5261.24,2026-01-10,2025-06-16 16:19:55,ACC-0000989
OPP-0001901,Deal 0001901,prospect,64289.08,2024-07-09,2024-06-19 01:36:25,ACC-0004291
OPP-0001902,Deal 0001902,qualification,11439.92,2023-04-22,2023-10-27 00:13:41,ACC-0004360
OPP-0001903,Deal 0001903,won,17937.67,2023-10-27,2022-02-06 17:03:58,ACC-0001396
OPP-0001904,Deal 0001904,prospect,34727.55,2024-12-05,2023-11-16 05:17:07,ACC-0003029
OPP-0001905,Deal 0001905,proposal,28153.97,2024-11-29,2023-09-22 00:46:29,ACC-0003485
OPP-0001906,Deal 0001906,prospect,7282.2,2025-02-17,2024-09-17 15:20:27,ACC-0004861
OPP-0001907,Deal 0001907,qualification,52231.23,2024-10-06,2025-04-25 08:13:34,ACC-0002876
OPP-0001908,Deal 0001908,prospect,42967.86,2025-07-01,2022-08-06 19:28:26,ACC-0001236
OPP-0001909,Deal 0001909,won,35677.92,2026-06-30,2023-02-27 11:33:46,ACC-0000875
OPP-0001910,Deal 0001910,won,30243.09,2023-06-19,2024-11-30 15:34:58,ACC-0000451
OPP-0001911,Deal 0001911,negotiation,21851.36,2026-05-29,2023-03-06 17:29:11,ACC-0003104
OPP-0001912,Deal 0001912,proposal,18979.03,2025-11-13,2025-07-15 14:33:34,ACC-0001897
OPP-0001913,Deal 0001913,proposal,12239.83,2024-05-13,2024-09-19 09:37:40,ACC-0002896
OPP-0001914,Deal 0001914,negotiation,14890.06,2023-08-13,2025-11-21 04:56:19,ACC-0004886
OPP-0001915,Deal 0001915,negotiation,3262.08,2025-08-23,2024-06-22 18:28:38,ACC-0001470
OPP-0001916,Deal 0001916,proposal,69917.72,2023-04-19,2022-03-24 16:25:26,ACC-0000728
OPP-0001917,Deal 0001917,qualification,9233.94,2023-01-07,2022-04-04 19:53:26,ACC-0000781
OPP-0001918,Deal 0001918,lost,19593.33,2025-11-23,2023-01-01 04:48:37,ACC-0003446
OPP-0001919,Deal 0001919,proposal,368549.23,2025-07-05,2022-12-26 01:38:10,ACC-0003235
OPP-0001920,Deal 0001920,prospect,19609.36,2025-10-14,2022-09-09 13:31:44,ACC-0000647
OPP-0001921,Deal 0001921,qualification,31994.51,2024-12-27,2025-02-19 09:04:50,ACC-0003348
OPP-0001922,Deal 0001922,prospect,43912.8,2024-07-15,2023-02-07 14:43:22,ACC-0000122
OPP-0001923,Deal 0001923,negotiation,29673.48,2025-05-12,2024-01-11 22:37:01,ACC-0001012
OPP-0001924,Deal 0001924,prospect,6132.63,2026-05-14,2022-06-21 22:17:00,ACC-0001703
OPP-0001925,Deal 0001925,prospect,11792.15,2026-03-21,2025-12-16 02:30:36,ACC-0002487
OPP-0001926,Deal 0001926,qualification,24181.65,2023-03-31,2024-05-17 16:41:03,ACC-0004219
OPP-0001927,Deal 0001927,prospect,66857.89,2025-08-29,2022-05-28 13:32:51,ACC-0001655
OPP-0001928,Deal 0001928,proposal,25117.24,2024-03-28,2025-10-31 14:57:45,ACC-0001730
OPP-0001929,Deal 0001929,proposal,70817.97,2024-03-06,2023-05-10 02:01:49,ACC-0001201
OPP-0001930,Deal 0001930,won,41675.57,2025-01-20,2022-04-29 23:30:47,ACC-0004100
OPP-0001931,Deal 0001931,prospect,15029.23,2026-05-10,2025-03-14 03:31:05,ACC-0004120
OPP-0001932,Deal 0001932,won,22757.03,2024-01-07,2024-04-23 00:13:24,ACC-0003453
OPP-0001933,Deal 0001933,lost,17143.25,2024-02-05,2022-08-06 20:48:04,ACC-0004329
OPP-0001934,Deal 0001934,prospect,42298.25,2024-03-11,2025-01-20 09:22:59,ACC-0004635
OPP-0001935,Deal 0001935,qualification,24826.31,2024-12-15,2024-05-04 06:25:38,ACC-0003199
OPP-0001936,Deal 0001936,negotiation,8980.39,2023-07-15,2022-01-16 13:26:02,ACC-0004478
OPP-0001937,Deal 0001937,prospect,8159.69,2025-02-07,2024-01-04 19:06:31,ACC-0003916
OPP-0001938,Deal 0001938,qualification,7243.89,2024-07-09,2025-02-03 20:06:28,ACC-0001723
OPP-0001939,Deal 0001939,lost,8918.57,2024-04-24,2025-11-19 02:59:57,ACC-0000114
OPP-0001940,Deal 0001940,proposal,147885.77,2026-03-09,2022-07-30 23:13:55,ACC-0000134
OPP-0001941,Deal 0001941,qualification,14495.94,2025-06-27,2023-04-12 18:14:28,ACC-0002058
OPP-0001942,Deal 0001942,prospect,19872.63,2025-10-16,2025-09-03 05:38:43,ACC-0002927
OPP-0001943,Deal 0001943,prospect,57194.59,2023-03-01,2024-10-24 17:34:55,ACC-0002678
OPP-0001944,Deal 0001944,negotiation,43060.7,2025-09-03,2022-02-11 04:18:15,ACC-0003938
OPP-0001945,Deal 0001945,won,6817.75,2023-08-16,2023-08-20 14:26:47,ACC-0000408
OPP-0001946,Deal 0001946,qualification,1402.62,2024-07-12,2023-04-24 01:49:34,ACC-0004819
OPP-0001947,Deal 0001947,qualification,42334.01,2023-05-16,2023-01-28 12:39:32,ACC-0004264
OPP-0001948,Deal 0001948,prospect,9598.73,2023-10-02,2023-02-05 12:56:30,ACC-0004740
OPP-0001949,Deal 0001949,lost,24533.78,2025-07-27,2024-02-26 20:23:15,ACC-0000370
OPP-0001950,Deal 0001950,negotiation,153742.59,2025-03-13,2024-03-03 11:10:41,ACC-0002221
OPP-0001951,Deal 0001951,prospect,18227.93,2024-10-13,2024-08-22 05:10:55,ACC-0003784
OPP-0001952,Deal 0001952,lost,13063.47,2024-08-06,2025-08-01 15:52:12,ACC-0000313
OPP-0001953,Deal 0001953,qualification,17738.39,2025-01-07,2024-05-11 16:00:11,ACC-0000969
OPP-0001954,Deal 0001954,prospect,27156.83,2023-07-29,2024-10-07 22:54:33,ACC-0002168
OPP-0001955,Deal 0001955,won,11446.13,2024-11-17,2023-05-25 23:58:09,ACC-0001305
OPP-0001956,Deal 0001956,proposal,22303.61,2024-08-04,2025-06-15 14:15:56,ACC-0004891
OPP-0001957,Deal 0001957,won,6006.68,2024-05-04,2025-01-13 06:28:56,ACC-0003939
OPP-0001958,Deal 0001958,proposal,21913.78,2024-03-22,2024-05-21 11:35:13,ACC-0002495
OPP-0001959,Deal 0001959,prospect,6062.04,2024-12-10,2024-10-19 11:52:57,ACC-0003019
OPP-0001960,Deal 0001960,won,3697.28,2026-06-14,2023-01-17 15:45:17,ACC-0000884
OPP-0001961,Deal 0001961,lost,6464.17,2025-01-11,2022-04-24 08:10:22,ACC-0002629
OPP-0001962,Deal 0001962,won,17431.87,2023-11-21,2024-11-04 02:04:39,ACC-0004673
OPP-0001963,Deal 0001963,proposal,40897.72,2024-10-30,2024-10-06 13:40:56,ACC-0001755
OPP-0001964,Deal 0001964,prospect,49507.6,2024-03-20,2022-03-06 04:07:18,ACC-0002007
OPP-0001965,Deal 0001965,negotiation,34432.41,2025-06-17,2023-03-05 10:53:50,ACC-0004140
OPP-0001966,Deal 0001966,proposal,74859.62,2023-06-18,2022-08-26 15:45:04,ACC-0001778
OPP-0001967,Deal 0001967,negotiation,7451.45,2024-11-14,2023-07-27 10:42:19,ACC-0000026
OPP-0001968,Deal 0001968,proposal,10443.94,2026-03-03,2023-08-28 12:04:49,ACC-0004975
OPP-0001969,Deal 0001969,negotiation,58241.37,2023-09-21,2024-12-16 03:29:57,ACC-0003693
OPP-0001970,Deal 0001970,qualification,34957.28,2023-07-24,2023-11-25 11:00:32,ACC-0004426
OPP-0001971,Deal 0001971,proposal,37141.26,2025-12-18,2025-07-09 13:09:09,ACC-0000106
OPP-0001972,Deal 0001972,prospect,42127.33,2023-09-18,2024-03-13 15:59:40,ACC-0003793
OPP-0001973,Deal 0001973,qualification,21156.33,2026-06-03,2023-11-13 23:25:58,ACC-0000580
OPP-0001974,Deal 0001974,won,37947.64,2024-01-10,2025-05-31 12:28:29,ACC-0003639
OPP-0001975,Deal 0001975,prospect,7301.66,2024-07-25,2024-04-21 23:06:38,ACC-0003706
OPP-0001976,Deal 0001976,negotiation,10139.9,2024-01-18,2025-06-22 18:13:16,ACC-0002827
OPP-0001977,Deal 0001977,lost,22064.82,2023-10-11,2024-08-04 15:29:37,ACC-0000314
OPP-0001978,Deal 0001978,won,14166.11,2024-09-12,2023-11-18 14:10:15,ACC-0003394
OPP-0001979,Deal 0001979,negotiation,50928.93,2026-02-14,2023-11-20 05:29:01,ACC-0002478
OPP-0001980,Deal 0001980,qualification,4651.74,2025-05-20,2023-01-23 15:57:43,ACC-0004854
OPP-0001981,Deal 0001981,negotiation,62140.86,2025-07-27,2023-06-24 13:32:54,ACC-0001943
OPP-0001982,Deal 0001982,proposal,64168.98,2023-03-09,2025-08-12 02:32:50,ACC-0002038
OPP-0001983,Deal 0001983,proposal,10288.23,2026-01-03,2022-06-18 08:20:47,ACC-0004517
OPP-0001984,Deal 0001984,prospect,31691.99,2026-05-09,2024-11-06 07:27:55,ACC-0004911
OPP-0001985,Deal 0001985,lost,65882.62,2025-08-01,2023-10-23 19:14:56,ACC-0000943
OPP-0001986,Deal 0001986,prospect,9055.35,2023-11-19,2023-08-20 21:06:40,ACC-0001763
OPP-0001987,Deal 0001987,proposal,43688.68,2026-06-14,2024-03-14 15:21:52,ACC-0002324
OPP-0001988,Deal 0001988,prospect,10391.12,2024-08-04,2022-01-14 12:13:32,ACC-0001429
OPP-0001989,Deal 0001989,lost,17257.64,2024-08-01,2024-01-03 19:53:43,ACC-0001431
OPP-0001990,Deal 0001990,qualification,6372.06,2024-04-18,2025-08-31 10:03:16,ACC-0003579
OPP-0001991,Deal 0001991,qualification,11148.61,2023-07-03,2023-12-24 03:38:11,ACC-0001248
OPP-0001992,Deal 0001992,proposal,38661.07,2024-07-26,2025-02-13 10:10:30,ACC-0002520
OPP-0001993,Deal 0001993,negotiation,5813.45,2025-09-25,2022-11-06 19:09:12,ACC-0003302
OPP-0001994,Deal 0001994,qualification,109837.2,2023-04-19,2023-03-20 07:02:29,ACC-0000975
OPP-0001995,Deal 0001995,qualification,31363.9,2023-05-31,2024-03-04 15:03:21,ACC-0002298
OPP-0001996,Deal 0001996,proposal,67159.45,2026-06-11,2025-05-26 19:34:05,ACC-0003299
OPP-0001997,Deal 0001997,won,3125.24,2023-03-28,2024-11-13 23:17:04,ACC-0000078
OPP-0001998,Deal 0001998,negotiation,12854.24,2025-03-18,2023-08-09 08:02:51,ACC-0001062
OPP-0001999,Deal 0001999,proposal,16892.71,2026-06-27,2025-03-23 04:36:16,ACC-0004760
OPP-0002000,Deal 0002000,negotiation,6330.64,2024-02-12,2022-10-01 02:00:54,ACC-0002396
OPP-0002001,Deal 0002001,qualification,31600.95,2024-05-03,2022-05-09 12:07:37,ACC-0001158
OPP-0002002,Deal 0002002,negotiation,55702.39,2023-04-23,2024-03-15 08:37:40,ACC-0004898
OPP-0002003,Deal 0002003,proposal,101833.76,2026-04-17,2024-02-24 09:58:07,ACC-0003282
OPP-0002004,Deal 0002004,qualification,24391.03,2025-02-02,2025-03-11 00:32:19,ACC-0003520
OPP-0002005,Deal 0002005,proposal,6457.93,2025-06-07,2025-01-09 18:04:32,ACC-0004028
OPP-0002006,Deal 0002006,prospect,6470.8,2024-08-04,2022-12-19 19:14:29,ACC-0002931
OPP-0002007,Deal 0002007,prospect,34131.64,2023-09-21,2025-11-06 16:38:05,ACC-0002658
OPP-0002008,Deal 0002008,won,14806.7,2024-01-03,2025-01-09 22:39:05,ACC-0001634
OPP-0002009,Deal 0002009,prospect,13264.82,2023-12-24,2025-04-06 19:43:46,ACC-0001158
OPP-0002010,Deal 0002010,qualification,63653.3,2025-03-16,2022-03-20 17:39:37,ACC-0001964
OPP-0002011,Deal 0002011,prospect,87652.61,2023-11-16,2025-02-12 08:57:01,ACC-0003576
OPP-0002012,Deal 0002012,prospect,11399.54,2025-05-31,2024-04-23 04:14:28,ACC-0002972
OPP-0002013,Deal 0002013,qualification,34153.41,2024-02-19,2022-05-12 15:16:14,ACC-0004309
OPP-0002014,Deal 0002014,negotiation,27137.67,2024-01-24,2023-04-09 16:01:17,ACC-0002377
OPP-0002015,Deal 0002015,negotiation,5335.1,2024-04-04,2024-12-25 17:51:53,ACC-0000333
OPP-0002016,Deal 0002016,won,72020.63,2024-02-09,2024-04-16 14:50:46,ACC-0004530
OPP-0002017,Deal 0002017,lost,15653.24,2026-05-22,2022-06-08 18:41:37,ACC-0001854
OPP-0002018,Deal 0002018,proposal,20577.0,2026-06-29,2023-07-28 21:16:56,ACC-0003517
OPP-0002019,Deal 0002019,prospect,46246.41,2023-01-08,2025-07-14 01:41:20,ACC-0004689
OPP-0002020,Deal 0002020,negotiation,16398.26,2025-09-06,2022-05-12 18:54:47,ACC-0003267
OPP-0002021,Deal 0002021,qualification,13943.76,2024-08-16,2024-09-08 17:35:52,ACC-0000732
OPP-0002022,Deal 0002022,qualification,25294.65,2024-05-23,2022-07-19 20:40:11,ACC-0003805
OPP-0002023,Deal 0002023,negotiation,44312.35,2026-04-22,2023-11-23 09:13:20,ACC-0000246
OPP-0002024,Deal 0002024,prospect,16616.71,2024-06-28,2025-01-05 23:15:46,ACC-0003242
OPP-0002025,Deal 0002025,negotiation,16158.56,2024-04-24,2024-03-12 04:37:25,ACC-0000114
OPP-0002026,Deal 0002026,proposal,6723.83,2024-01-11,2023-02-13 07:57:20,ACC-0002352
OPP-0002027,Deal 0002027,won,5977.49,2024-09-04,2024-01-13 15:47:46,ACC-0002523
OPP-0002028,Deal 0002028,proposal,17344.19,2025-11-30,2025-03-13 15:48:25,ACC-0002917
OPP-0002029,Deal 0002029,proposal,10366.38,2026-04-04,2023-09-27 06:21:01,ACC-0003933
OPP-0002030,Deal 0002030,qualification,32068.56,2025-01-13,2025-05-08 02:31:18,ACC-0003006
OPP-0002031,Deal 0002031,won,5037.53,2023-04-02,2024-08-02 02:47:22,ACC-0003684
OPP-0002032,Deal 0002032,won,21229.12,2023-03-02,2025-09-07 06:44:12,ACC-0004791
OPP-0002033,Deal 0002033,negotiation,8194.23,2026-06-10,2025-12-19 08:06:53,ACC-0001868
OPP-0002034,Deal 0002034,proposal,49852.83,2026-05-18,2023-12-28 23:56:18,ACC-0000376
OPP-0002035,Deal 0002035,lost,30649.34,2024-02-29,2024-03-26 01:30:42,ACC-0002486
OPP-0002036,Deal 0002036,prospect,9490.39,2024-05-12,2024-12-10 14:18:16,ACC-0001834
OPP-0002037,Deal 0002037,lost,19294.34,2023-12-04,2022-01-22 19:40:12,ACC-0004718
OPP-0002038,Deal 0002038,lost,8123.74,2023-07-19,2025-07-10 23:18:13,ACC-0000255
OPP-0002039,Deal 0002039,won,3410.18,2025-12-23,2024-11-01 16:21:53,ACC-0003600
OPP-0002040,Deal 0002040,won,8564.18,2025-01-11,2024-08-27 10:55:03,ACC-0004341
OPP-0002041,Deal 0002041,qualification,40290.24,2023-12-21,2022-12-03 10:37:21,ACC-0004198
OPP-0002042,Deal 0002042,prospect,16136.89,2023-08-13,2023-06-23 05:56:03,ACC-0003870
OPP-0002043,Deal 0002043,prospect,102706.73,2024-01-16,2025-10-18 07:03:52,ACC-0002693
OPP-0002044,Deal 0002044,won,15551.0,2024-09-26,2025-12-12 21:47:05,ACC-0000047
OPP-0002045,Deal 0002045,qualification,152335.83,2024-01-11,2023-05-02 03:02:18,ACC-0004097
OPP-0002046,Deal 0002046,won,18255.79,2025-04-13,2023-06-25 09:22:20,ACC-0003280
OPP-0002047,Deal 0002047,qualification,14873.7,2023-11-20,2025-12-29 15:45:11,ACC-0002720
OPP-0002048,Deal 0002048,prospect,10901.28,2025-07-23,2022-07-01 10:06:47,ACC-0002751
OPP-0002049,Deal 0002049,negotiation,18627.72,2025-10-23,2024-11-17 09:03:59,ACC-0004808
OPP-0002050,Deal 0002050,lost,18780.78,2025-05-05,2023-11-22 02:26:10,ACC-0001334
OPP-0002051,Deal 0002051,won,15691.03,2025-05-09,2025-08-10 04:07:41,ACC-0004231
OPP-0002052,Deal 0002052,won,36407.05,2023-02-11,2025-02-07 23:35:39,ACC-0000450
OPP-0002053,Deal 0002053,negotiation,3459.25,2026-05-18,2023-01-17 01:21:11,ACC-0000181
OPP-0002054,Deal 0002054,won,29011.36,2025-04-13,2024-05-17 12:39:30,ACC-0002822
OPP-0002055,Deal 0002055,negotiation,68653.39,2026-01-08,2023-04-15 07:52:55,ACC-0004440
OPP-0002056,Deal 0002056,negotiation,23377.09,2024-12-29,2025-05-31 14:32:17,ACC-0003099
OPP-0002057,Deal 0002057,negotiation,25552.53,2025-05-29,2022-08-30 08:48:33,ACC-0002271
OPP-0002058,Deal 0002058,proposal,68602.19,2025-09-26,2025-07-22 01:13:17,ACC-0004942
OPP-0002059,Deal 0002059,qualification,180069.33,2025-06-15,2024-01-05 00:40:57,ACC-0000921
OPP-0002060,Deal 0002060,prospect,50674.37,2025-02-03,2023-02-20 17:23:28,ACC-0001858
OPP-0002061,Deal 0002061,prospect,32693.3,2023-12-10,2022-08-12 19:06:52,ACC-0004227
