opportunity_id,contact_id,role
OPP-0001168,CON-0001728,financial
OPP-0002042,CON-0002805,financial
OPP-0000079,CON-0000466,financial
OPP-0000462,CON-0004643,decision_maker
OPP-0002235,CON-0009906,end_user
OPP-0000683,CON-0003641,decision_maker
OPP-0002192,CON-0012757,technical
OPP-0002031,CON-0013857,end_user
OPP-0000707,CON-0004670,decision_maker
OPP-0000328,CON-0014078,end_user
OPP-0001113,CON-0010848,influencer
OPP-0001818,CON-0009277,financial
OPP-0002828,CON-0013560,influencer
OPP-0002893,CON-0011109,financial
OPP-0001567,CON-0000605,technical
OPP-0002773,CON-0014940,financial
OPP-0001227,CON-0009818,financial
OPP-0000729,CON-0004133,financial
OPP-0001450,CON-0002789,decision_maker
OPP-0001661,CON-0013371,influencer
OPP-0001332,CON-0012319,end_user
OPP-0001416,CON-0014871,technical
OPP-0000060,CON-0007875,influencer
OPP-0000410,CON-0004149,financial
OPP-0000598,CON-0014131,financial
OPP-0002980,CON-0004225,financial
OPP-0000853,CON-0012909,influencer
OPP-0002423,CON-0009707,technical
OPP-0000169,CON-0012202,technical
OPP-0000191,CON-0006613,end_user
OPP-0000784,CON-0007244,financial
OPP-0001427,CON-0000538,financial
OPP-0002748,CON-0005202,influencer
OPP-0000628,CON-0012785,end_user
OPP-0001417,CON-0004865,financial
OPP-0002349,CON-0004808,end_user
OPP-0000570,CON-0004146,end_user
OPP-0000356,CON-0001372,influencer
OPP-0001197,CON-0000584,end_user
OPP-0002596,CON-0009922,influencer
OPP-0001978,CON-0000753,decision_maker
OPP-0000344,CON-0011303,technical
OPP-0000574,CON-0002102,decision_maker
OPP-0000201,CON-0005340,financial
OPP-0001150,CON-0013870,influencer
OPP-0002460,CON-0003036,financial
OPP-0002310,CON-0011234,decision_maker
OPP-0000685,CON-0012968,technical
OPP-0000670,CON-0007941,influencer
OPP-0001411,CON-0014257,influencer
OPP-0001064,CON-0004909,end_user
OPP-0001831,CON-0008233,end_user
OPP-0000607,CON-0011260,decision_maker
OPP-0000176,CON-0004271,financial
OPP-0001841,CON-0013263,end_user
OPP-0001304,CON-0008938,financial
OPP-0000477,CON-0006351,end_user
OPP-0001649,CON-0007616,technical
OPP-0002111,CON-0003737,end_user
OPP-0002926,CON-0007496,financial
OPP-0000694,CON-0006786,decision_maker
OPP-0002847,CON-0002308,technical
OPP-0001424,CON-0011565,influencer
OPP-0000777,CON-0002406,financial
OPP-0000161,CON-0010596,influencer
OPP-0001076,CON-0007930,financial
OPP-0002176,CON-0014864,technical
OPP-0000993,CON-0013995,financial
OPP-0000984,CON-0004954,decision_maker
OPP-0002384,CON-0002949,influencer
OPP-0002897,CON-0004277,influencer
OPP-0002437,CON-0009842,technical
OPP-0000304,CON-0001249,technical
OPP-0002075,CON-0005665,end_user
OPP-0000017,CON-0008479,end_user
OPP-0002299,CON-0000679,end_user
OPP-0001866,CON-0014865,financial
OPP-0000519,CON-0012395,technical
OPP-0002835,CON-0003967,influencer
OPP-0001455,CON-0005649,technical
OPP-0000055,CON-0012733,end_user
OPP-0001484,CON-0000736,end_user
OPP-0002639,CON-0011055,end_user
OPP-0000595,CON-0007353,end_user
OPP-0001115,CON-0001695,financial
OPP-0000495,CON-0008511,decision_maker
OPP-0000078,CON-0010204,technical
OPP-0000335,CON-0009978,end_user
OPP-0002034,CON-0014867,technical
OPP-0002991,CON-0006771,decision_maker
OPP-0000109,CON-0000327,influencer
OPP-0002756,CON-0010774,influencer
OPP-0001206,CON-0003495,end_user
OPP-0000344,CON-0002246,influencer
OPP-0002167,CON-0004545,decision_maker
OPP-0002847,CON-0001286,technical
OPP-0001052,CON-0004618,end_user
OPP-0001071,CON-0000229,end_user
OPP-0000142,CON-0011870,influencer
OPP-0001223,CON-0005819,influencer
OPP-0002432,CON-0002966,financial
OPP-0001660,CON-0000614,end_user
OPP-0000172,CON-0003296,influencer
OPP-0002945,CON-0003066,technical
OPP-0002112,CON-0001518,influencer
OPP-0000591,CON-0007847,technical
OPP-0000033,CON-0012946,decision_maker
OPP-0000120,CON-0006024,financial
OPP-0000505,CON-0004435,influencer
OPP-0002571,CON-0007289,influencer
OPP-0000508,CON-0001944,decision_maker
OPP-0001337,CON-0013437,end_user
OPP-0002948,CON-0004328,technical
OPP-0000667,CON-0012943,influencer
OPP-0000269,CON-0009795,influencer
OPP-0000822,CON-0000742,financial
OPP-0002529,CON-0010484,end_user
OPP-0001904,CON-0008856,end_user
OPP-0002857,CON-0003725,decision_maker
OPP-0001436,CON-0011484,decision_maker
OPP-0002742,CON-0005237,decision_maker
OPP-0002189,CON-0004333,technical
OPP-0001428,CON-0005517,influencer
OPP-0000252,CON-0004438,influencer
OPP-0000901,CON-0008495,decision_maker
OPP-0001434,CON-0012060,technical
OPP-0001435,CON-0008066,end_user
OPP-0001020,CON-0014601,technical
OPP-0002442,CON-0006245,financial
OPP-0002966,CON-0001334,decision_maker
OPP-0002130,CON-0002074,technical
OPP-0002596,CON-0003787,financial
OPP-0000007,CON-0002596,technical
OPP-0000588,CON-0011683,influencer
OPP-0001398,CON-0010116,influencer
OPP-0000048,CON-0004694,end_user
OPP-0001806,CON-0003727,decision_maker
OPP-0001927,CON-0000144,decision_maker
OPP-0001966,CON-0005762,end_user
OPP-0001574,CON-0009025,end_user
OPP-0001152,CON-0014016,financial
OPP-0000282,CON-0006405,financial
OPP-0000788,CON-0007547,influencer
OPP-0000321,CON-0004085,end_user
OPP-0000297,CON-0012818,decision_maker
OPP-0000047,CON-0011271,decision_maker
OPP-0002558,CON-0002593,technical
OPP-0001630,CON-0000655,technical
OPP-0001234,CON-0008363,influencer
OPP-0001499,CON-0006675,end_user
OPP-0002179,CON-0004677,technical
OPP-0001157,CON-0008088,decision_maker
OPP-0000274,CON-0002770,end_user
OPP-0001904,CON-0004983,end_user
OPP-0001421,CON-0000334,financial
OPP-0000996,CON-0004175,financial
OPP-0001219,CON-0011650,financial
OPP-0001535,CON-0007472,decision_maker
OPP-0000735,CON-0008163,technical
OPP-0000926,CON-0008789,financial
OPP-0001767,CON-0007359,decision_maker
OPP-0002824,CON-0005232,influencer
OPP-0002738,CON-0000955,decision_maker
OPP-0002748,CON-0001131,end_user
OPP-0001306,CON-0006601,technical
OPP-0000609,CON-0003983,technical
OPP-0000654,CON-0006091,influencer
OPP-0002088,CON-0005124,influencer
OPP-0000841,CON-0010412,end_user
OPP-0002936,CON-0010049,decision_maker
OPP-0002929,CON-0006033,influencer
OPP-0001171,CON-0011374,influencer
OPP-0002053,CON-0013336,end_user
OPP-0002331,CON-0006702,end_user
OPP-0002843,CON-0001282,financial
OPP-0002468,CON-0003275,influencer
OPP-0000277,CON-0011710,influencer
OPP-0000218,CON-0004712,influencer
OPP-0001247,CON-0006608,decision_maker
OPP-0002175,CON-0003192,decision_maker
OPP-0000196,CON-0009771,technical
OPP-0001032,CON-0012615,end_user
OPP-0002877,CON-0012565,influencer
OPP-0000541,CON-0004306,influencer
OPP-0002638,CON-0007112,influencer
OPP-0000941,CON-0010620,end_user
OPP-0002268,CON-0011684,end_user
OPP-0001835,CON-0001026,decision_maker
OPP-0002041,CON-0005144,financial
OPP-0002426,CON-0007437,decision_maker
OPP-0000240,CON-0014662,financial
OPP-0000797,CON-0006865,technical
OPP-0002946,CON-0003998,technical
OPP-0000351,CON-0008446,technical
OPP-0000471,CON-0011994,end_user
OPP-0002576,CON-0013477,end_user
OPP-0001902,CON-0000067,end_user
OPP-0000916,CON-0003690,financial
OPP-0001664,CON-0000626,influencer
OPP-0001115,CON-0007262,technical
OPP-0000386,CON-0004100,end_user
OPP-0000487,CON-0006704,end_user
OPP-0002620,CON-0004996,influencer
OPP-0000272,CON-0014195,end_user
OPP-0001729,CON-0007188,decision_maker
OPP-0002961,CON-0001582,technical
OPP-0001244,CON-0005858,financial
OPP-0002235,CON-0001016,influencer
OPP-0000384,CON-0004332,influencer
OPP-0001713,CON-0011084,end_user
OPP-0002571,CON-0011382,decision_maker
OPP-0002956,CON-0002496,financial
OPP-0000911,CON-0014606,financial
OPP-0001773,CON-0011682,decision_maker
OPP-0002927,CON-0013491,end_user
OPP-0000471,CON-0011126,decision_maker
OPP-0002139,CON-0007815,end_user
OPP-0000155,CON-0012951,decision_maker
OPP-0002315,CON-0008089,financial
OPP-0000492,CON-0009670,technical
OPP-0001049,CON-0009246,end_user
OPP-0001563,CON-0000504,financial
OPP-0000674,CON-0006563,decision_maker
OPP-0002319,CON-0004602,end_user
OPP-0000585,CON-0011961,decision_maker
OPP-0000473,CON-0005066,financial
OPP-0000290,CON-0011372,financial
OPP-0001795,CON-0005339,decision_maker
OPP-0002299,CON-0003468,financial
OPP-0000822,CON-0011869,financial
OPP-0002230,CON-0009291,influencer
OPP-0002144,CON-0011630,decision_maker
OPP-0002850,CON-0009940,financial
OPP-0002396,CON-0003415,end_user
OPP-0001822,CON-0014788,technical
OPP-0001508,CON-0007363,decision_maker
OPP-0001300,CON-0007581,end_user
OPP-0000404,CON-0005789,influencer
OPP-0001278,CON-0002746,technical
OPP-0000696,CON-0012738,end_user
OPP-0001205,CON-0004569,technical
OPP-0000246,CON-0007998,technical
OPP-0002530,CON-0004533,financial
OPP-0002812,CON-0001473,decision_maker
OPP-0001299,CON-0012949,end_user
OPP-0002302,CON-0002049,end_user
OPP-0001793,CON-0010596,end_user
OPP-0000340,CON-0006642,influencer
OPP-0000089,CON-0006378,financial
OPP-0001663,CON-0007021,influencer
OPP-0001776,CON-0012563,end_user
OPP-0001515,CON-0013968,financial
OPP-0000995,CON-0006204,influencer
OPP-0002718,CON-0011194,technical
OPP-0001353,CON-0008950,financial
OPP-0001633,CON-0000509,end_user
OPP-0002328,CON-0001081,influencer
OPP-0002284,CON-0007776,decision_maker
OPP-0000380,CON-0008999,influencer
OPP-0000526,CON-0010611,technical
OPP-0002045,CON-0008683,financial
OPP-0001862,CON-0009710,influencer
OPP-0000055,CON-0002382,influencer
OPP-0000252,CON-0013605,end_user
OPP-0001425,CON-0004011,financial
OPP-0002878,CON-0001207,decision_maker
OPP-0000312,CON-0001460,influencer
OPP-0002762,CON-0008079,financial
OPP-0001492,CON-0008778,decision_maker
OPP-0001418,CON-0008340,decision_maker
OPP-0001428,CON-0004038,financial
OPP-0002304,CON-0014341,influencer
OPP-0002368,CON-0010662,decision_maker
OPP-0001831,CON-0010416,end_user
OPP-0000455,CON-0006521,financial
OPP-0002296,CON-0009906,end_user
OPP-0000080,CON-0013847,financial
OPP-0001816,CON-0001738,technical
OPP-0001156,CON-0014193,end_user
OPP-0001262,CON-0001147,technical
OPP-0001774,CON-0009263,financial
OPP-0002260,CON-0000836,influencer
OPP-0000441,CON-0008630,decision_maker
OPP-0002973,CON-0011052,financial
OPP-0000266,CON-0000801,end_user
OPP-0000113,CON-0004578,financial
OPP-0002422,CON-0002795,end_user
OPP-0002866,CON-0011423,technical
OPP-0001538,CON-0007935,technical
OPP-0002370,CON-0001679,decision_maker
OPP-0000709,CON-0014119,technical
OPP-0000701,CON-0013552,influencer
OPP-0002376,CON-0004597,decision_maker
OPP-0002117,CON-0003351,end_user
OPP-0000262,CON-0002963,technical
OPP-0001823,CON-0012801,end_user
OPP-0002686,CON-0003005,end_user
OPP-0001208,CON-0003915,influencer
OPP-0001827,CON-0004206,decision_maker
OPP-0001860,CON-0011432,financial
OPP-0000676,CON-0004265,end_user
OPP-0000076,CON-0003845,end_user
OPP-0002654,CON-0013418,technical
OPP-0002085,CON-0012101,decision_maker
OPP-0001287,CON-0006553,technical
OPP-0002691,CON-0003835,technical
OPP-0000939,CON-0006909,financial
OPP-0002499,CON-0006695,influencer
OPP-0001499,CON-0003577,financial
OPP-0002483,CON-0014522,technical
OPP-0000763,CON-0002005,influencer
OPP-0002377,CON-0002809,technical
OPP-0001338,CON-0007421,end_user
OPP-0000287,CON-0000763,decision_maker
OPP-0002433,CON-0005036,financial
OPP-0002087,CON-0004736,technical
OPP-0002910,CON-0008563,influencer
OPP-0000316,CON-0012475,technical
OPP-0002278,CON-0007159,technical
OPP-0002517,CON-0010778,end_user
OPP-0002139,CON-0003305,end_user
OPP-0001060,CON-0007783,financial
OPP-0002177,CON-0010895,end_user
OPP-0002907,CON-0009588,end_user
OPP-0002008,CON-0010027,influencer
OPP-0000613,CON-0005811,influencer
OPP-0000199,CON-0011642,decision_maker
OPP-0002622,CON-0006530,end_user
OPP-0002735,CON-0004364,technical
OPP-0001285,CON-0008696,decision_maker
OPP-0002180,CON-0000788,technical
OPP-0001362,CON-0000469,end_user
OPP-0001061,CON-0001055,technical
OPP-0001362,CON-0001146,technical
OPP-0000543,CON-0013872,end_user
OPP-0000186,CON-0008254,influencer
OPP-0002672,CON-0006430,end_user
OPP-0002728,CON-0013319,decision_maker
OPP-0000676,CON-0004353,influencer
OPP-0001556,CON-0014489,financial
OPP-0000508,CON-0001298,influencer
OPP-0000114,CON-0005529,financial
OPP-0001169,CON-0014741,end_user
OPP-0000616,CON-0001254,end_user
OPP-0001206,CON-0007830,end_user
OPP-0001362,CON-0011293,end_user
OPP-0002081,CON-0007770,technical
OPP-0001484,CON-0006862,end_user
OPP-0001781,CON-0008272,end_user
OPP-0000763,CON-0010416,influencer
OPP-0000343,CON-0002205,financial
OPP-0002196,CON-0002726,influencer
OPP-0002635,CON-0003446,influencer
OPP-0000356,CON-0003135,technical
OPP-0000845,CON-0005641,financial
OPP-0000797,CON-0012476,technical
OPP-0000974,CON-0001709,influencer
OPP-0001633,CON-0010883,technical
OPP-0001890,CON-0001602,financial
OPP-0001764,CON-0012928,influencer
OPP-0000052,CON-0012093,influencer
OPP-0002645,CON-0013611,influencer
OPP-0002470,CON-0008748,financial
OPP-0000223,CON-0001298,financial
OPP-0002236,CON-0011738,decision_maker
OPP-0001268,CON-0000956,influencer
OPP-0001690,CON-0012255,financial
OPP-0002631,CON-0001705,end_user
OPP-0001760,CON-0004290,technical
OPP-0002321,CON-0014491,financial
OPP-0002875,CON-0003781,technical
OPP-0000563,CON-0013337,influencer
OPP-0000147,CON-0014579,technical
OPP-0000949,CON-0009458,end_user
OPP-0000621,CON-0008931,end_user
OPP-0001205,CON-0013622,decision_maker
OPP-0000937,CON-0005341,decision_maker
OPP-0001160,CON-0008447,influencer
OPP-0002939,CON-0011028,technical
OPP-0000790,CON-0002988,financial
OPP-0001856,CON-0008936,end_user
OPP-0000729,CON-0003882,influencer
OPP-0000981,CON-0003357,technical
OPP-0001381,CON-0012797,influencer
OPP-0002890,CON-0009313,technical
OPP-0000346,CON-0001440,technical
OPP-0000089,CON-0000467,decision_maker
OPP-0002542,CON-0003953,technical
OPP-0000293,CON-0002089,decision_maker
OPP-0002949,CON-0002763,influencer
OPP-0001201,CON-0006978,decision_maker
OPP-0001968,CON-0007863,end_user
OPP-0001573,CON-0005653,financial
OPP-0002082,CON-0001327,decision_maker
OPP-0002576,CON-0008207,decision_maker
OPP-0001230,CON-0012589,decision_maker
OPP-0002416,CON-0000953,financial
OPP-0000044,CON-0012903,end_user
OPP-0000201,CON-0011218,financial
OPP-0001929,CON-0010683,technical
OPP-0001441,CON-0003734,end_user
OPP-0000916,CON-0009042,decision_maker
OPP-0002049,CON-0002040,influencer
OPP-0002219,CON-0008280,technical
OPP-0001295,CON-0005814,technical
OPP-0000251,CON-0007229,decision_maker
OPP-0000585,CON-0000705,technical
OPP-0001539,CON-0001462,technical
OPP-0002597,CON-0010778,technical
OPP-0000460,CON-0013594,financial
OPP-0002178,CON-0011270,end_user
OPP-0000388,CON-0011465,influencer
OPP-0002390,CON-0009031,decision_maker
OPP-0002148,CON-0012483,technical
OPP-0002937,CON-0014316,financial
OPP-0002390,CON-0012333,technical
OPP-0002519,CON-0004460,decision_maker
OPP-0001127,CON-0003113,end_user
OPP-0002147,CON-0005546,end_user
OPP-0001197,CON-0013853,end_user
OPP-0002182,CON-0004678,technical
OPP-0000051,CON-0012626,decision_maker
OPP-0002176,CON-0005551,decision_maker
OPP-0001576,CON-0002917,end_user
OPP-0001899,CON-0008542,influencer
OPP-0002618,CON-0014730,financial
OPP-0001700,CON-0007348,end_user
OPP-0002362,CON-0004704,decision_maker
OPP-0000287,CON-0007053,decision_maker
OPP-0000017,CON-0012998,financial
OPP-0000324,CON-0012108,financial
OPP-0000055,CON-0004231,decision_maker
OPP-0001846,CON-0006869,technical
OPP-0002247,CON-0011715,financial
OPP-0002214,CON-0010448,financial
OPP-0002620,CON-0011415,end_user
OPP-0002500,CON-0007656,end_user
OPP-0000747,CON-0008941,end_user
OPP-0001862,CON-0003876,end_user
OPP-0002910,CON-0002611,technical
OPP-0002721,CON-0006895,financial
OPP-0000522,CON-0008685,influencer
OPP-0001533,CON-0004032,end_user
OPP-0002308,CON-0004783,influencer
OPP-0002640,CON-0004531,influencer
OPP-0001218,CON-0014263,end_user
OPP-0002093,CON-0005399,end_user
OPP-0001291,CON-0014989,decision_maker
OPP-0000389,CON-0006644,end_user
OPP-0002701,CON-0012589,decision_maker
OPP-0001066,CON-0007990,end_user
OPP-0001159,CON-0003922,technical
OPP-0002412,CON-0005696,influencer
OPP-0002713,CON-0004572,decision_maker
OPP-0002640,CON-0009114,influencer
OPP-0002301,CON-0007491,technical
OPP-0000733,CON-0004973,financial
OPP-0000100,CON-0000374,decision_maker
OPP-0002833,CON-0010150,influencer
OPP-0000108,CON-0000103,end_user
OPP-0001860,CON-0000582,financial
OPP-0000096,CON-0000277,end_user
OPP-0001215,CON-0004246,end_user
OPP-0001835,CON-0010175,decision_maker
OPP-0000313,CON-0002680,influencer
OPP-0000539,CON-0007137,financial
OPP-0001349,CON-0006768,end_user
OPP-0001455,CON-0004344,financial
OPP-0002811,CON-0003542,end_user
OPP-0000963,CON-0011108,influencer
OPP-0002573,CON-0002992,financial
OPP-0002829,CON-0007386,financial
OPP-0000237,CON-0001450,technical
OPP-0001451,CON-0000540,influencer
OPP-0001042,CON-0011508,technical
OPP-0001440,CON-0005498,influencer
OPP-0001538,CON-0000566,technical
OPP-0001768,CON-0014808,end_user
OPP-0002863,CON-0003574,decision_maker
OPP-0000294,CON-0003646,decision_maker
OPP-0001399,CON-0013374,decision_maker
OPP-0000056,CON-0009147,end_user
OPP-0000685,CON-0007722,influencer
OPP-0002653,CON-0003893,influencer
OPP-0000546,CON-0003225,influencer
OPP-0000613,CON-0002748,financial
OPP-0002392,CON-0008095,end_user
OPP-0000526,CON-0001817,end_user
OPP-0000643,CON-0002027,decision_maker
OPP-0000202,CON-0012499,end_user
OPP-0001044,CON-0006811,decision_maker
OPP-0002416,CON-0000665,end_user
OPP-0001314,CON-0006707,influencer
OPP-0002314,CON-0012763,decision_maker
OPP-0001177,CON-0014213,technical
OPP-0001884,CON-0003081,financial
OPP-0002472,CON-0006664,technical
OPP-0001976,CON-0000624,financial
OPP-0001647,CON-0005720,end_user
OPP-0000909,CON-0002426,decision_maker
OPP-0001907,CON-0005135,technical
OPP-0000074,CON-0008026,financial
OPP-0001234,CON-0000033,decision_maker
OPP-0000489,CON-0011653,decision_maker
OPP-0001796,CON-0013833,end_user
OPP-0000892,CON-0009021,financial
OPP-0001696,CON-0013833,influencer
OPP-0002550,CON-0006771,decision_maker
OPP-0000461,CON-0001953,end_user
OPP-0002659,CON-0007996,decision_maker
OPP-0001566,CON-0006241,financial
OPP-0002757,CON-0007467,decision_maker
OPP-0000104,CON-0004476,end_user
OPP-0002052,CON-0008876,technical
OPP-0002397,CON-0006228,decision_maker
OPP-0002056,CON-0013773,technical
OPP-0002567,CON-0011751,end_user
OPP-0001329,CON-0014057,influencer
OPP-0002187,CON-0005401,end_user
OPP-0002480,CON-0013319,technical
OPP-0001542,CON-0009227,financial
OPP-0001782,CON-0009882,influencer
OPP-0001067,CON-0014000,decision_maker
OPP-0002561,CON-0012640,influencer
OPP-0001289,CON-0001192,end_user
OPP-0001304,CON-0000930,end_user
OPP-0001457,CON-0014846,end_user
OPP-0000668,CON-0011969,technical
OPP-0002292,CON-0003561,financial
OPP-0001176,CON-0000512,influencer
OPP-0001776,CON-0004316,technical
OPP-0000626,CON-0001440,influencer
OPP-0001739,CON-0011805,financial
OPP-0000567,CON-0011485,technical
OPP-0000204,CON-0002982,end_user
OPP-0001315,CON-0003531,influencer
OPP-0001002,CON-0007642,influencer
OPP-0000174,CON-0004455,influencer
OPP-0000817,CON-0012886,end_user
OPP-0002399,CON-0000972,decision_maker
OPP-0002721,CON-0012277,technical
OPP-0001154,CON-0001551,financial
OPP-0002817,CON-0004589,technical
OPP-0001369,CON-0013561,end_user
OPP-0002408,CON-0013699,influencer
OPP-0002523,CON-0000282,technical
OPP-0002871,CON-0005261,end_user
OPP-0001023,CON-0006966,decision_maker
OPP-0000780,CON-0014936,technical
OPP-0001447,CON-0013954,end_user
OPP-0001490,CON-0000961,end_user
OPP-0001723,CON-0002776,influencer
OPP-0002960,CON-0008713,technical
OPP-0001022,CON-0002995,influencer
